"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","20_digester4b",9818775.60233716,7.2,"2","digesterD","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","1_feedpump_a",3660551.34819656,7.6,"1","feedpump","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","3_feedpump_c",1459359.10950044,8.2,"3","feedpump","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","7_newdry_a",24981384.5821962,7.5,"1","newdry","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","8_newdry_b",21836591.0500454,7.5,"2","newdry","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","9_newdry_c",20670116.3982969,7.5,"3","newdry","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","10_olddry_a",19035956.085434,8.6,"1","olddry","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","11_olddry_b",21067311.9425257,7.5,"2","olddry","kps_pharmaceuticals_oct22","Single match found"
2021,"Amiodarone_21.242","Amiodarone","C25 H29 I2 N O3","No match","No results","Full match",0.6,645.02407,646.03134,21.242,24981384.5821962,0,NA,NA,"DDA for preferred ion","[M+H]+1","12_olddry_c",23644201.5706798,8,"3","olddry","kps_pharmaceuticals_oct22","Single match found"
4814,"Amisulpride_1.268","Amisulpride","C17 H27 N3 O4 S","Not the top hit","Full match","Full match",0.01,369.17223,370.17951,1.268,5037035.9461285,10,78.9,49.4,"DDA for preferred ion","[M+H]+1","8_newdry_b",4589690.62075983,7.6,"2","newdry","kps_pharmaceuticals_oct22","Single match found"
4814,"Amisulpride_1.268","Amisulpride","C17 H27 N3 O4 S","Not the top hit","Full match","Full match",0.01,369.17223,370.17951,1.268,5037035.9461285,10,78.9,49.4,"DDA for preferred ion","[M+H]+1","9_newdry_c",5037035.9461285,5.4,"3","newdry","kps_pharmaceuticals_oct22","Single match found"
1544,"Amisulpride_8.277","Amisulpride","C17 H27 N3 O4 S","Not the top hit","Full match","Full match",-0.11,369.17219,370.17946,8.277,34827418.287888,11,86.4,53.8,"DDA for preferred ion","[M+H]+1","10_olddry_a",21310171.2980656,5.9,"1","olddry","kps_pharmaceuticals_oct22","Single match found"
1544,"Amisulpride_8.277","Amisulpride","C17 H27 N3 O4 S","Not the top hit","Full match","Full match",-0.11,369.17219,370.17946,8.277,34827418.287888,11,86.4,53.8,"DDA for preferred ion","[M+H]+1","12_olddry_c",34827418.287888,6.7,"3","olddry","kps_pharmaceuticals_oct22","Single match found"
4814,"Amisulpride_1.268","Amisulpride","C17 H27 N3 O4 S","Not the top hit","Full match","Full match",0.01,369.17223,370.17951,1.268,5037035.9461285,10,78.9,49.4,"DDA for preferred ion","[M+H]+1","12_olddry_c",4118627.42540229,8.2,"3","olddry","kps_pharmaceuticals_oct22","Single match found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","4_centrin_a",116316469.241522,9.5,"1","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","5_centrin_b",225206439.992055,8.4,"2","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","6_centrin_c",199914946.278893,8.9,"3","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","4_centrin_a",11570161.2992084,6.6,"1","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","5_centrin_b",20051699.0337268,8.6,"2","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","6_centrin_c",15851509.3033638,9.1,"3","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
1951,"Amitriptyline_16.688","Amitriptyline","C20 H23 N","Full match","Partial match","Full match",0.26,277.18312,278.1904,16.688,26384681.2049732,5,85,53,"DDA for preferred ion","[M+H]+1","4_centrin_a",26384681.2049732,5.3,"1","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
2087,"Amitriptyline_16.007","Amitriptyline","C20 H23 N","Full match","Partial match","Full match",0.15,277.18309,278.19037,16.007,23950330.3357975,4,75,47.1,"DDA for preferred ion","[M+H]+1","5_centrin_b",23950330.3357975,6.4,"2","centrin","kps_pharmaceuticals_oct22","Multiple matches found"
201,"Amitriptyline_19.611","Amitriptyline","C20 H23 N","Full match","Full match","Full match",0.06,277.18307,278.19034,19.611,235058627.406179,5,92.4,83.2,"DDA for preferred ion","[M+H]+1","13_digester1a",145908915.928376,6.7,"1","digesterA","kps_pharmaceuticals_oct22","Multiple matches found"
201,"Amitriptyline_19.611","Amitriptyline","C20 H23 N","Full match","Full match","Full match",0.06,277.18307,278.19034,19.611,235058627.406179,5,92.4,83.2,"DDA for preferred ion","[M+H]+1","14_digester1b",90721842.1272886,7.8,"2","digesterA","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","13_digester1a",31471929.6883353,6.4,"1","digesterA","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","14_digester1b",28364103.2712719,5.9,"2","digesterA","kps_pharmaceuticals_oct22","Multiple matches found"
1493,"Amitriptyline_17.721","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.15,277.18309,278.19037,17.721,36165726.4775625,5,84.7,52.9,"DDA for preferred ion","[M+H]+1","13_digester1a",34441808.6661137,7.3,"1","digesterA","kps_pharmaceuticals_oct22","Multiple matches found"
201,"Amitriptyline_19.611","Amitriptyline","C20 H23 N","Full match","Full match","Full match",0.06,277.18307,278.19034,19.611,235058627.406179,5,92.4,83.2,"DDA for preferred ion","[M+H]+1","15_digester2a",235058627.406179,7.3,"1","digesterB","kps_pharmaceuticals_oct22","Multiple matches found"
201,"Amitriptyline_19.611","Amitriptyline","C20 H23 N","Full match","Full match","Full match",0.06,277.18307,278.19034,19.611,235058627.406179,5,92.4,83.2,"DDA for preferred ion","[M+H]+1","16_digester2b",106623339.765128,7.3,"2","digesterB","kps_pharmaceuticals_oct22","Multiple matches found"
1493,"Amitriptyline_17.721","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.15,277.18309,278.19037,17.721,36165726.4775625,5,84.7,52.9,"DDA for preferred ion","[M+H]+1","15_digester2a",36165726.4775625,6.2,"1","digesterB","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","17_digester3a",296539541.940081,8.9,"1","digesterC","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","18_digester3b",299452457.0925,7.3,"2","digesterC","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","18_digester3b",29368593.4151091,5.9,"2","digesterC","kps_pharmaceuticals_oct22","Multiple matches found"
1597,"Amitriptyline_17.07","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",1.29,277.18341,278.19036,17.07,33669432.2472966,5,83.4,52.1,"DDA for preferred ion","[M+H]+1","18_digester3b",26908327.7388751,5.3,"2","digesterC","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","19_digester4a",208120796.353424,7.3,"1","digesterD","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","20_digester4b",160747144.075962,6.7,"2","digesterD","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","20_digester4b",18848679.9409823,6.4,"2","digesterD","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","19_digester4a",33788295.3311655,6.2,"1","digesterD","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","3_feedpump_c",93868424.6104269,8.9,"3","feedpump","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","1_feedpump_a",57104610.8329014,7.3,"1","feedpump","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","2_feedpump_b",52703392.3229387,9.5,"2","feedpump","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","1_feedpump_a",23975544.265831,5.3,"1","feedpump","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","7_newdry_a",16478623.4667034,9.7,"1","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","8_newdry_b",124595072.267841,7.8,"2","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","9_newdry_c",201424786.975198,7.8,"3","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","8_newdry_b",4525926.4504699,6,"2","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","7_newdry_a",32767043.5095446,5.3,"1","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","8_newdry_b",47149913.8411283,6.2,"2","newdry","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","10_olddry_a",241092999.517991,6.7,"1","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","11_olddry_b",243697152.025333,8.4,"2","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
148,"Amitriptyline_18.475","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.13,277.18309,278.19036,18.475,299452457.0925,5,92.5,83.3,"DDA for preferred ion","[M+H]+1","12_olddry_c",236691445.960193,6.2,"3","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","10_olddry_a",104472388.097474,7.8,"1","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","11_olddry_b",83442179.8781109,8.4,"2","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
305,"Amitriptyline_15.561","Amitriptyline","C20 H23 N","Not the top hit","Full match","Full match",0.19,277.1831,278.19038,15.561,160765858.848717,5,88.9,81.6,"DDA for preferred ion","[M+H]+1","12_olddry_c",160765858.848717,9.5,"3","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","10_olddry_a",50959581.6553481,5.1,"1","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","11_olddry_b",56413756.9240461,5.1,"2","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
779,"Amitriptyline_13.196","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.19,277.1831,278.19038,13.196,70161305.2385138,5,91.2,60.1,"DDA for preferred ion","[M+H]+1","12_olddry_c",70161305.2385138,5.1,"3","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
1502,"Amitriptyline_15.094","Amitriptyline","C20 H23 N","Not the top hit","Partial match","Full match",0.37,277.18315,278.19043,15.094,35968906.8938285,5,85.6,53.3,"DDA for preferred ion","[M+H]+1","10_olddry_a",35968906.8938285,8.4,"1","olddry","kps_pharmaceuticals_oct22","Multiple matches found"
205,"Amorolfine_19.36","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.6,317.27206,318.27933,19.36,231144926.00252,1,76.9,48.2,"DDA for preferred ion","[M+H]+1","4_centrin_a",73463840.5815366,8.4,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
205,"Amorolfine_19.36","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.6,317.27206,318.27933,19.36,231144926.00252,1,76.9,48.2,"DDA for preferred ion","[M+H]+1","5_centrin_b",55520333.6781923,8.4,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
205,"Amorolfine_19.36","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.6,317.27206,318.27933,19.36,231144926.00252,1,76.9,48.2,"DDA for preferred ion","[M+H]+1","6_centrin_c",39824899.896127,9.5,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
221,"Amorolfine_16.989","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.69,317.27208,318.27936,16.989,216494165.36989,1,73.7,53.1,"DDA for preferred ion","[M+H]+1","5_centrin_b",81975291.6558315,6.7,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
311,"Amorolfine_14.919","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.64,317.27207,318.27934,14.919,158421371.487386,1,71.1,44.9,"DDA for preferred ion","[M+H]+1","5_centrin_b",84794098.091408,6.7,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
376,"Amorolfine_17.465","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.61,317.27206,318.27934,17.465,138447995.983375,1,74.6,54.4,"DDA for preferred ion","[M+H]+1","4_centrin_a",61779245.0089991,6.2,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
376,"Amorolfine_17.465","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.61,317.27206,318.27934,17.465,138447995.983375,1,74.6,54.4,"DDA for preferred ion","[M+H]+1","5_centrin_b",41010827.3957924,6.7,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
378,"Amorolfine_18.623","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.58,317.27205,318.27932,18.623,137412022.206818,1,72.3,45.6,"DDA for preferred ion","[M+H]+1","4_centrin_a",63772806.282383,8.9,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
378,"Amorolfine_18.623","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.58,317.27205,318.27932,18.623,137412022.206818,1,72.3,45.6,"DDA for preferred ion","[M+H]+1","5_centrin_b",59743899.0468527,6.7,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
378,"Amorolfine_18.623","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.58,317.27205,318.27932,18.623,137412022.206818,1,72.3,45.6,"DDA for preferred ion","[M+H]+1","6_centrin_c",44826659.8732817,7.8,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
415,"Amorolfine_20.006","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.66,317.27207,318.27935,20.006,127934745.214001,1,74.9,47.1,"DDA for preferred ion","[M+H]+1","5_centrin_b",16641412.0998836,7.5,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
415,"Amorolfine_20.006","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.66,317.27207,318.27935,20.006,127934745.214001,1,74.9,47.1,"DDA for preferred ion","[M+H]+1","6_centrin_c",14636036.5528747,6.1,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
580,"Amorolfine_16.295","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.79,317.27212,318.27939,16.295,94376004.6640412,1,78.2,49,"DDA for preferred ion","[M+H]+1","6_centrin_c",6411375.54375338,6.3,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
796,"Amorolfine_18.194","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.65,317.27207,318.27935,18.194,68278481.5428847,1,76.7,48.1,"DDA for preferred ion","[M+H]+1","4_centrin_a",25724291.6073972,6.4,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
1339,"Amorolfine_21.132","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.63,317.27206,318.27934,21.132,41052781.1793019,1,77.3,48.5,"DDA for preferred ion","[M+H]+1","4_centrin_a",10018863.8206169,8.8,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
1944,"Amorolfine_15.219","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.71,317.27209,318.27937,15.219,26571540.6933492,1,74.5,46.8,"DDA for preferred ion","[M+H]+1","4_centrin_a",20040311.6171975,7,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
1944,"Amorolfine_15.219","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.71,317.27209,318.27937,15.219,26571540.6933492,1,74.5,46.8,"DDA for preferred ion","[M+H]+1","5_centrin_b",18077807.6939691,8,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
1944,"Amorolfine_15.219","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.71,317.27209,318.27937,15.219,26571540.6933492,1,74.5,46.8,"DDA for preferred ion","[M+H]+1","6_centrin_c",11451622.0338717,6.6,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
2253,"Amorolfine_15.477","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.65,317.27207,318.27935,15.477,21671561.7349655,1,75.4,55.5,"DDA for preferred ion","[M+H]+1","4_centrin_a",12582569.5152973,6.1,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
2253,"Amorolfine_15.477","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.65,317.27207,318.27935,15.477,21671561.7349655,1,75.4,55.5,"DDA for preferred ion","[M+H]+1","5_centrin_b",11056593.566736,7.2,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
2253,"Amorolfine_15.477","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.65,317.27207,318.27935,15.477,21671561.7349655,1,75.4,55.5,"DDA for preferred ion","[M+H]+1","6_centrin_c",7671267.8939197,7.4,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
3694,"Amorolfine_20.238","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.74,317.2721,318.27938,20.238,10163973.5823409,1,74.6,46.9,"DDA for preferred ion","[M+H]+1","4_centrin_a",9323795.24635922,6.6,"1","centrin","kps_pharmaceuticals_oct22","Single match found"
3694,"Amorolfine_20.238","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.74,317.2721,318.27938,20.238,10163973.5823409,1,74.6,46.9,"DDA for preferred ion","[M+H]+1","5_centrin_b",8069591.15966418,7.4,"2","centrin","kps_pharmaceuticals_oct22","Single match found"
3694,"Amorolfine_20.238","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.74,317.2721,318.27938,20.238,10163973.5823409,1,74.6,46.9,"DDA for preferred ion","[M+H]+1","6_centrin_c",8274841.65199588,7.9,"3","centrin","kps_pharmaceuticals_oct22","Single match found"
150,"Amorolfine_19.875","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.64,317.27207,318.27934,19.875,290985438.403562,1,79.7,49.9,"DDA for preferred ion","[M+H]+1","13_digester1a",63449920.4816823,7.8,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
170,"Amorolfine_18.981","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.59,317.27205,318.27933,18.981,265217749.31457,1,74.1,46.6,"DDA for preferred ion","[M+H]+1","13_digester1a",265217749.31457,8.4,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
170,"Amorolfine_18.981","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.59,317.27205,318.27933,18.981,265217749.31457,1,74.1,46.6,"DDA for preferred ion","[M+H]+1","14_digester1b",105074152.843233,8.4,"2","digesterA","kps_pharmaceuticals_oct22","Single match found"
205,"Amorolfine_19.36","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.6,317.27206,318.27933,19.36,231144926.00252,1,76.9,48.2,"DDA for preferred ion","[M+H]+1","13_digester1a",78958620.6335407,7.8,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
205,"Amorolfine_19.36","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.6,317.27206,318.27933,19.36,231144926.00252,1,76.9,48.2,"DDA for preferred ion","[M+H]+1","14_digester1b",231144926.00252,7.8,"2","digesterA","kps_pharmaceuticals_oct22","Single match found"
415,"Amorolfine_20.006","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.66,317.27207,318.27935,20.006,127934745.214001,1,74.9,47.1,"DDA for preferred ion","[M+H]+1","13_digester1a",127934745.214001,8.4,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
494,"Amorolfine_19.662","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.63,317.27207,318.27934,19.662,108405500.532815,1,76.8,48.2,"DDA for preferred ion","[M+H]+1","13_digester1a",76931634.4969765,8.4,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
684,"Amorolfine_19.139","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.61,317.27206,318.27933,19.139,81103040.6426947,1,74.3,54,"DDA for preferred ion","[M+H]+1","13_digester1a",81103040.6426947,7.8,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
950,"Amorolfine_19.555","Amorolfine","C21 H35 N O","Full match","Partial match","Full match",0.88,317.27214,318.27942,19.555,57034603.4776366,1,80,50.1,"DDA for preferred ion","[M+H]+1","14_digester1b",57034603.4776366,7.8,"2","digesterA","kps_pharmaceuticals_oct22","Single match found"
1339,"Amorolfine_21.132","Amorolfine","C21 H35 N O","Not the top hit","Partial match","Full match",0.63,317.27206,318.27934,21.132,41052781.1793019,1,77.3,48.5,"DDA for preferred ion","[M+H]+1","13_digester1a",28268680.4093973,7.5,"1","digesterA","kps_pharmaceuticals_oct22","Single match found"
