"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
790,"Cetirizine","C21 H25 Cl N2 O3",0.15,388.15543,389.1627,17.623,"olddry","kps_pharmaceuticals_oct22",68774825.7951091
11,"Cetrimonium","C19 H41 N",-0.17,283.32385,284.33113,21.675,"newdry","mz_cloud",1680530684.85587
11,"Cetrimonium","C19 H41 N",-0.17,283.32385,284.33113,21.675,"olddry","mz_cloud",2472758504.81078
2455,"Chlorphenesin","C9 H11 Cl O3",-0.91,202.03949,203.04676,20.675,"newdry","kps_pharmaceuticals_oct22",17651042.3406569
2455,"Chlorphenesin","C9 H11 Cl O3",-0.91,202.03949,203.04676,20.675,"olddry","kps_pharmaceuticals_oct22",12668451.3918927
132,"Cinchophen","C16 H11 N O2",0.18,249.07902,250.0863,22.318,"newdry","mz_cloud",288896524.285214
132,"Cinchophen","C16 H11 N O2",0.18,249.07902,250.0863,22.318,"olddry","mz_cloud",259781739.006265
3841,"Cinnarizine","C26 H28 N2",0.03,368.22526,369.23254,19.483,"olddry","kps_pharmaceuticals_oct22",7051472.72237079
427,"Ciprofloxacin","C17 H18 F N3 O3",0.74,331.13347,332.14074,12.312,"newdry","itn_kps",47510675.0846386
730,"Cisatracurium besylate","C18 H28 O2",0.16,276.20897,277.21625,21.327,"newdry","kps_pharmaceuticals_oct22",18142153.4109714
730,"Cisatracurium besylate","C18 H28 O2",0.16,276.20897,277.21625,21.327,"olddry","kps_pharmaceuticals_oct22",15614628.0890904
182,"Citalopram","C20 H21 F N2 O",0.72,324.16403,325.1713,13.162,"newdry","kps_pharmaceuticals_oct22",90923624.9114102
182,"Citalopram","C20 H21 F N2 O",0.72,324.16403,325.1713,13.162,"olddry","kps_pharmaceuticals_oct22",232009458.751922
2860,"Clobutinol","C14 H22 Cl N O",-0.07,255.13897,256.14625,19.716,"newdry","kps_pharmaceuticals_oct22",15574828.0171909
2860,"Clobutinol","C14 H22 Cl N O",-0.07,255.13897,256.14625,19.716,"olddry","kps_pharmaceuticals_oct22",10269363.5050353
3225,"Clozapine","C18 H19 Cl N4",-2.16,326.12912,327.1364,18.465,"newdry","kps_pharmaceuticals_oct22",12898355.0677993
1881,"Clozapine","C18 H19 Cl N4",0.67,326.13004,327.13732,16.878,"olddry","kps_pharmaceuticals_oct22",27690996.0288549
1708,"Codeine","C18 H21 N O3",0.4,299.15226,300.15954,16.482,"newdry","kps_psychoactive_substances_v2",18911028.1642764
1537,"Codeine","C18 H21 N O3",0.45,299.15228,300.15955,10.549,"olddry","kps_psychoactive_substances_v2",19641120.799559
2446,"Colchicine","C22 H25 N O6",0.21,399.16827,400.17554,18.09,"olddry","kps_pharmaceuticals_oct22",19542010.5515232
561,"Concanamycin A_BTM01216","C45 H73 N O14",0.17,851.50325,852.51053,17.444,"newdry","itn_cyp_metabolites",25638002.7052054
782,"Concanamycin A_BTM01216","C45 H73 N O14",0.14,851.50322,852.5105,14.498,"olddry","itn_cyp_metabolites",41204788.2805132
1921,"Coumafuryl","C17 H14 O5",0.49,298.08427,299.09155,20.066,"newdry","kps_pharmaceuticals_oct22",14180942.7159484
1921,"Coumafuryl","C17 H14 O5",0.49,298.08427,299.09155,20.066,"olddry","kps_pharmaceuticals_oct22",5937639.07552173
112,"Cryptotanshinone","C19 H20 O3",0.46,296.14138,297.14866,21.39,"newdry","itn_kps",140576556.80906
112,"Cryptotanshinone","C19 H20 O3",0.46,296.14138,297.14866,21.39,"olddry","itn_kps",200063795.072769
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",0.27,312.13624,313.14352,20.502,"newdry","itn_cyp_metabolites",1386194.84169626
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",0.27,312.13624,313.14352,20.502,"olddry","itn_cyp_metabolites",15926332.5155285
332,"Curcumin","C21 H20 O6",0.06,368.12601,369.13329,18.54,"newdry","kps_pharmaceuticals_oct22",87585063.0968495
332,"Curcumin","C21 H20 O6",0.06,368.12601,369.13329,18.54,"olddry","kps_pharmaceuticals_oct22",77214814.4063983
235,"Cyclandelate","C17 H24 O3",0.04,276.17256,277.17982,18.11,"newdry","kps_pharmaceuticals_oct22",29749740.9328411
235,"Cyclandelate","C17 H24 O3",0.04,276.17256,277.17982,18.11,"olddry","kps_pharmaceuticals_oct22",46044473.7404646
1481,"Cyclohexyl phenyl ketone","C13 H16 O",0.01,188.12012,189.12739,22.636,"newdry","mz_cloud",17217084.1407488
1481,"Cyclohexyl phenyl ketone","C13 H16 O",0.01,188.12012,189.12739,22.636,"olddry","mz_cloud",18269256.5720982
204,"Cyclohexyl-norstatine","C13 H25 N O3",-0.19,243.1834,266.17262,17.047,"newdry","kps_pharmaceuticals_oct22",17479081.2140589
204,"Cyclohexyl-norstatine","C13 H25 N O3",-0.19,243.1834,266.17262,17.047,"olddry","kps_pharmaceuticals_oct22",38917220.5865123
1148,"DM 235","C14 H18 N2 O2",-0.08,246.13681,247.14409,11.121,"olddry","kps_psychoactive_substances_v2",28282262.7609701
3557,"Dabigatran etexilate","C34 H41 N7 O5",0.56,627.31727,628.32455,19.363,"newdry","kps_pharmaceuticals_oct22",6315945.05566699
3822,"Decamethylcyclopentasiloxane","C10 H30 O5 Si5",-0.07,370.09393,371.10121,23.041,"olddry","kps_pharmaceuticals_oct22",9532052.49088303
3014,"Decanamide","C10 H21 N O",0.12,171.16233,172.16961,18.403,"olddry","mz_cloud",2830662.86088749
4778,"Decanophenone","C16 H24 O",-0.06,232.1827,233.18998,19.617,"olddry","mz_cloud",5168198.65260164
2799,"Deferasirox","C21 H15 N3 O4",0.07,373.10628,374.11356,18.929,"newdry","kps_pharmaceuticals_oct22",775715.536510262
2799,"Deferasirox","C21 H15 N3 O4",0.07,373.10628,374.11356,18.929,"olddry","kps_pharmaceuticals_oct22",6494450.69844473
975,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",0.66,314.22479,315.23206,19.079,"newdry","kps_cannabinoids",55626915.3217779
3037,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",0.69,314.2248,315.23207,22.653,"olddry","kps_cannabinoids",6203428.37233583
1340,"Desacetyl diltiazem","C20 H24 N2 O3 S",0.18,372.15083,373.15811,13.074,"olddry","mz_cloud",36156780.0385052
3432,"Desmethyl tocotrienol","C26 H38 O2",0.12,382.28723,383.2945,22.409,"olddry","kps_pharmaceuticals_oct22",11505044.6801617
1027,"Desogestrel","C22 H30 O",0.38,310.22978,311.23706,21.289,"newdry","kps_pharmaceuticals_oct22",53425558.8319214
3645,"Desoxymethyltestosterone","C20 H32 O",0.32,288.24541,289.25264,23.229,"newdry","kps_psychoactive_substances_v2",6231653.00448893
3645,"Desoxymethyltestosterone","C20 H32 O",0.32,288.24541,289.25264,23.229,"olddry","kps_psychoactive_substances_v2",6804665.10243902
2800,"Dexbrompheniramine","C16 H19 Br N2",-4.67,318.07167,319.07895,18.956,"olddry","kps_pharmaceuticals_oct22",6258464.10074557
871,"Diampromide","C21 H28 N2 O",0.64,324.22037,325.22765,13.134,"olddry","kps_pharmaceuticals_oct22",45675158.9972166
1731,"Dibutyl phthalate","C16 H22 O4",0.23,278.15187,279.15915,24.71,"newdry","mz_cloud",6427268.21747023
1731,"Dibutyl phthalate","C16 H22 O4",0.23,278.15187,279.15915,24.71,"olddry","mz_cloud",7262313.34566437
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",-0.79,250.03947,251.04675,22.086,"newdry","itn_cyp_metabolites",109175588.140253
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",-0.79,250.03947,251.04675,22.086,"olddry","itn_cyp_metabolites",91653866.964356
2475,"Diclofensine","C17 H17 Cl2 N O",0.69,321.06894,322.07622,18.382,"newdry","mz_cloud",578934.013147449
1026,"Didecyl phthalate","C28 H46 O4",0.03,446.33962,447.3469,23.574,"olddry","mz_cloud",16879811.9804771
8,"Didecyldimethylammonium","C22 H47 N",0.22,325.37092,326.3782,21.592,"newdry","mz_cloud",2032744964.76562
8,"Didecyldimethylammonium","C22 H47 N",0.22,325.37092,326.3782,21.592,"olddry","mz_cloud",1905665569.13935
1584,"Dienogest","C20 H25 N O2",0.4,311.18865,312.19593,11.034,"olddry","kps_pharmaceuticals_oct22",21877057.9956343
646,"Diethylpropion","C13 H19 N O",-0.12,205.14664,206.15392,15.218,"olddry","kps_psychoactive_substances_v2",66107377.3530097
1577,"Digitoxigenin","C23 H34 O4",0.11,374.24575,375.25303,18.185,"newdry","kps_pharmaceuticals_oct22",24325590.3650016
2719,"Dihexylamine","C12 H27 N",0.12,185.21437,186.22165,19.343,"newdry","mz_cloud",16807847.2900192
4177,"Dihydrocodeine","C18 H23 N O3",0.44,301.16793,302.1752,16.528,"newdry","kps_psychoactive_substances_v2",4138221.67246678
2484,"Diisobutyl adipate","C14 H26 O4",-0.17,258.18307,259.19034,17.712,"olddry","mz_cloud",2675370.17058922
4478,"Dimenoxadol","C20 H25 N O3",0.66,327.18366,328.19094,16.915,"newdry","kps_psychoactive_substances_v2",6476526.43391845
457,"Dipropyltryptamine","C16 H24 N2",-0.07,244.19393,245.20121,22.007,"newdry","kps_psychoactive_substances_v2",45239597.4362179
457,"Dipropyltryptamine","C16 H24 N2",-0.07,244.19393,245.20121,22.007,"olddry","kps_psychoactive_substances_v2",32346135.2603022
2768,"Dipyridamole","C24 H40 N8 O4",-0.06,504.31722,505.3245,18.672,"newdry","kps_pharmaceuticals_oct22",1936384.62825063
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",0.44,356.27169,357.27896,21.734,"newdry","mz_cloud",75822309.6916584
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",0.44,356.27169,357.27896,21.734,"olddry","mz_cloud",22146626.3459655
109,"Docosanamide","C22 H45 N O",0.32,339.35022,340.3575,20.554,"newdry","mz_cloud",18011688.5514225
109,"Docosanamide","C22 H45 N O",0.32,339.35022,340.3575,20.554,"olddry","mz_cloud",6363829.87259062
18,"Dodecyltrimethylammonium","C15 H33 N",-0.2,227.26125,228.26853,21.341,"newdry","mz_cloud",409560374.345918
18,"Dodecyltrimethylammonium","C15 H33 N",-0.2,227.26125,228.26853,21.341,"olddry","mz_cloud",97161455.1615884
2093,"Dolutegravir","C20 H19 F2 N3 O5",0.14,419.12934,420.13661,15.951,"newdry","kps_pharmaceuticals_oct22",21497273.1402198
2093,"Dolutegravir","C20 H19 F2 N3 O5",0.14,419.12934,420.13661,15.951,"olddry","kps_pharmaceuticals_oct22",22109475.9183986
3520,"Doxercalciferol","C28 H44 O2",-0.98,412.33373,413.341,23.287,"newdry","kps_pharmaceuticals_oct22",2917141.00233099
1065,"Dromostanolone","C20 H32 O2",0.5,304.24038,305.24763,23.546,"newdry","kps_psychoactive_substances_v2",19289465.7644061
1065,"Dromostanolone","C20 H32 O2",0.5,304.24038,305.24763,23.546,"olddry","kps_psychoactive_substances_v2",20014020.7753824
648,"Dromostanolone proprionate","C23 H36 O3",0.3,360.26655,361.27383,23.131,"newdry","kps_psychoactive_substances_v2",79713586.6038956
648,"Dromostanolone proprionate","C23 H36 O3",0.3,360.26655,361.27383,23.131,"olddry","kps_psychoactive_substances_v2",9563684.90786372
3128,"Drospirenone","C24 H30 O3",0.04,366.21951,367.22679,17.88,"newdry","kps_pharmaceuticals_oct22",4743514.54993891
3128,"Drospirenone","C24 H30 O3",0.04,366.21951,367.22679,17.88,"olddry","kps_pharmaceuticals_oct22",12133434.1444142
64,"Drotaverine","C24 H31 N O4",-0.06,397.22529,398.23256,21.794,"newdry","kps_pharmaceuticals_oct22",326814954.831347
64,"Drotaverine","C24 H31 N O4",-0.06,397.22529,398.23256,21.794,"olddry","kps_pharmaceuticals_oct22",591350461.112129
770,"Efinaconazole","C18 H22 F2 N4 O",-0.32,348.17606,349.18333,1.334,"newdry","kps_pharmaceuticals_oct22",71185241.3375053
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",0.21,330.25595,348.28977,19.007,"newdry","kps_pharmaceuticals_oct22",1936137541.48561
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",0.21,330.25595,348.28977,19.007,"olddry","kps_pharmaceuticals_oct22",834348492.153872
1219,"Elacytarabine","C27 H45 N3 O6",3.16,507.33244,508.33972,23.038,"newdry","kps_pharmaceuticals_oct22",33403809.8115455
1219,"Elacytarabine","C27 H45 N3 O6",3.16,507.33244,508.33972,23.038,"olddry","kps_pharmaceuticals_oct22",19746701.8684774
5,"Elaidoylamide","C18 H35 N O",-0.17,281.27182,282.27908,23.364,"newdry","kps_pharmaceuticals_oct22",4031630883.50086
5,"Elaidoylamide","C18 H35 N O",-0.17,281.27182,282.27908,23.364,"olddry","kps_pharmaceuticals_oct22",4405980833.4941
2984,"Ellagic acid","C14 H6 O8",0.51,302.00642,303.0137,13.075,"newdry","kps_pharmaceuticals_oct22",14501164.8290154
2984,"Ellagic acid","C14 H6 O8",0.51,302.00642,303.0137,13.075,"olddry","kps_pharmaceuticals_oct22",7397566.17109319
3279,"Elvitegravir","C23 H23 Cl F N O5",0.09,447.12492,448.1322,19.812,"newdry","kps_pharmaceuticals_oct22",11317073.8038729
3279,"Elvitegravir","C23 H23 Cl F N O5",0.09,447.12492,448.1322,19.812,"olddry","kps_pharmaceuticals_oct22",2239213.85371258
1154,"Enalapril acid","C18 H24 N2 O5",4.19,348.16998,349.17726,19.391,"newdry","kps_pharmaceuticals_oct22",24865361.4143418
1154,"Enalapril acid","C18 H24 N2 O5",4.19,348.16998,349.17726,19.391,"olddry","kps_pharmaceuticals_oct22",35604943.2574659
3523,"Enzacamene","C18 H22 O",0.06,254.16708,255.17436,20.556,"newdry","kps_pharmaceuticals_oct22",2305143.92836507
3523,"Enzacamene","C18 H22 O",0.06,254.16708,255.17436,20.556,"olddry","kps_pharmaceuticals_oct22",3447858.77476155
47,"Eplerenone","C24 H30 O6",-0.24,414.20414,415.21151,18.729,"newdry","kps_pharmaceuticals_oct22",199256579.754733
47,"Eplerenone","C24 H30 O6",-0.24,414.20414,415.21151,18.729,"olddry","kps_pharmaceuticals_oct22",179625874.334162
133,"Erucamide","C22 H43 N O",0.58,337.33466,338.34198,23.434,"newdry","mz_cloud",7933933.38114745
133,"Erucamide","C22 H43 N O",0.58,337.33466,338.34198,23.434,"olddry","mz_cloud",5495555.89478598
877,"Erythromycin","C37 H67 N O13",-3.22,733.45888,734.46615,23.894,"newdry","itn_kps",45478390.7920963
877,"Erythromycin","C37 H67 N O13",-3.22,733.45888,734.46615,23.894,"olddry","itn_kps",61235646.6517153
4206,"Esculetin","C9 H6 O4",0.01,178.02661,179.03389,20.071,"newdry","mz_cloud",5036784.99326015
3103,"Estradiol","C20 H26 O3",0.69,314.18841,315.19569,20.481,"newdry","kps_pharmaceuticals_oct22",5436738.0054582
2117,"Estradiol","C20 H26 O3",0.23,314.18827,315.19554,20.642,"olddry","kps_pharmaceuticals_oct22",6057063.74321835
1517,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.09,169.11029,170.11757,9.69,"newdry","mz_cloud",10919315.4326376
1658,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.07,169.11029,170.11757,10.444,"olddry","mz_cloud",8587893.07895035
17,"Ethylenediaminetetraacetic acid (EDTA)","C10 H16 N2 O8",-0.44,292.09054,293.09782,1.544,"newdry","kps_pharmaceuticals_oct22",44370622.8462764
17,"Ethylenediaminetetraacetic acid (EDTA)","C10 H16 N2 O8",-0.44,292.09054,293.09782,1.544,"olddry","kps_pharmaceuticals_oct22",37698316.3607645
334,"Ethylphosphate","C2 H7 O4 P",1.19,126.00834,127.01562,5.659,"newdry","kps_pharmaceuticals_oct22",47898220.4962953
334,"Ethylphosphate","C2 H7 O4 P",1.19,126.00834,127.01562,5.659,"olddry","kps_pharmaceuticals_oct22",96519710.7110941
241,"Etomidate","C14 H16 N2 O2",-0.07,244.12116,245.12844,16.006,"olddry","kps_pharmaceuticals_oct22",184053662.425792
2570,"Eugenol","C10 H12 O2",0.12,164.08375,165.09103,22.402,"newdry","kps_pharmaceuticals_oct22",8937706.2750981
4037,"Fenbendazole","C15 H13 N3 O2 S",0.42,299.07297,300.08025,18.478,"newdry","mz_cloud",910239.163707714
3253,"Fenbendazole","C15 H13 N3 O2 S",0.43,299.07298,300.08025,17.857,"olddry","mz_cloud",12635427.412426
519,"Fenpropidin","C19 H31 N",0.06,273.24566,274.25294,21.085,"newdry","kps_pharmaceuticals_oct22",6388971.19624985
519,"Fenpropidin","C19 H31 N",0.06,273.24566,274.25294,21.085,"olddry","kps_pharmaceuticals_oct22",5140055.97354788
250,"Fexofenadine","C32 H39 N O4",-0.1,501.28786,502.29514,15.413,"newdry","kps_pharmaceuticals_oct22",55476277.7649545
81,"Fexofenadine","C32 H39 N O4",-0.08,501.28787,502.29515,17.461,"olddry","kps_pharmaceuticals_oct22",503013376.187834
2247,"Fluorescein","C20 H12 O5",0.71,332.06871,333.07599,15.388,"newdry","itn_cyp_metabolites",13555601.8989288
1368,"Fluoxetine","C17 H18 F3 N O",0.38,309.13417,310.14144,18.488,"newdry","kps_pharmaceuticals_oct22",1140898.2597485
1368,"Fluoxetine","C17 H18 F3 N O",0.38,309.13417,310.14144,18.488,"olddry","kps_pharmaceuticals_oct22",25208020.1067214
568,"Gabapentin","C9 H17 N O2",0.06,171.12594,172.13323,22.378,"olddry","kps_pharmaceuticals_oct22",4977627.57676531
147,"Gamolenic acid","C18 H30 O2",0.21,278.22464,279.23191,21.406,"newdry","kps_pharmaceuticals_oct22",31021662.4650552
147,"Gamolenic acid","C18 H30 O2",0.21,278.22464,279.23191,21.406,"olddry","kps_pharmaceuticals_oct22",25457885.300273
178,"Gentian violet","C25 H29 N3",0.1,371.23618,372.24346,19.995,"newdry","mz_cloud",93499020.2115944
178,"Gentian violet","C25 H29 N3",0.1,371.23618,372.24346,19.995,"olddry","mz_cloud",12218617.468109
3861,"Glycerophospho-N-palmitoyl ethanolamine","C21 H44 N O7 P",0.12,453.28559,454.29287,22.624,"olddry","mz_cloud",6714928.86696703
1506,"Glycyrrhetinic acid","C30 H46 O4",-0.8,470.33923,471.34651,22.486,"newdry","kps_pharmaceuticals_oct22",22766965.7903027
14,"Hexadecanamide","C16 H33 N O",-0.38,255.25612,256.26339,23.086,"newdry","mz_cloud",1368035911.09008
14,"Hexadecanamide","C16 H33 N O",-0.38,255.25612,256.26339,23.086,"olddry","mz_cloud",1705590416.61955
2054,"Hydromorphone","C17 H19 N O3",0.2,285.13655,286.14383,18.342,"newdry","itn_cyp_metabolites",24476325.5042976
2054,"Hydromorphone","C17 H19 N O3",0.2,285.13655,286.14383,18.342,"olddry","itn_cyp_metabolites",7326830.71351202
1415,"Hydroxychloroquine, (R)-","C18 H26 Cl N3 O",0.65,335.17666,336.18393,18.644,"newdry","kps_pharmaceuticals_oct22",38409615.8633332
278,"Hydroxychloroquine, (R)-","C18 H26 Cl N3 O",0.64,335.17666,336.18393,16.772,"olddry","kps_pharmaceuticals_oct22",112334504.793489
1695,"Hydroxyprogesterone caproate","C27 H40 O4",-0.06,428.29264,429.29991,21.591,"newdry","kps_pharmaceuticals_oct22",31260451.3728907
792,"Hyperforin","C35 H52 O4",1.82,536.38754,537.39481,24.381,"olddry","itn_kps",18444093.5381826
1838,"Inavir","C21 H36 N4 O8",-2.91,472.25194,495.24117,10.654,"newdry","kps_pharmaceuticals_oct22",25546361.019247
4361,"Indacaterol","C24 H28 N2 O3",0.08,392.21002,393.2173,21.185,"olddry","kps_pharmaceuticals_oct22",6641682.63618257
1200,"Indan","C9 H10",0.94,118.07836,119.08564,18.705,"olddry","kps_psychoactive_substances_v2",3097282.04554165
2541,"Indobufen","C18 H17 N O3",0.47,295.12098,296.12826,21.794,"newdry","kps_pharmaceuticals_oct22",10366798.0885016
2541,"Indobufen","C18 H17 N O3",0.47,295.12098,296.12826,21.794,"olddry","kps_pharmaceuticals_oct22",18504452.121379
1311,"Indole","C8 H7 N",0.95,117.05796,118.06524,10.979,"newdry","kps_pharmaceuticals_oct22",17107932.741856
1431,"Indole-3-acetic acid","C10 H9 N O2",0.06,175.06334,176.07062,11.669,"newdry","mz_cloud",11879402.3906139
57,"Indole-3-acrylic acid","C11 H9 N O2",0,187.06333,188.07061,6.774,"olddry","mz_cloud",49571363.0472328
3890,"Isopropamide","C23 H33 N2 O",-3.53,353.25804,354.26532,22.718,"newdry","kps_pharmaceuticals_oct22",9085692.89055464
3890,"Isopropamide","C23 H33 N2 O",-3.53,353.25804,354.26532,22.718,"olddry","kps_pharmaceuticals_oct22",5739872.27713341
26,"Isopropyl dihydrogen phosphate","C3 H9 O4 P",0.79,140.02396,141.03124,5.661,"newdry","kps_pharmaceuticals_oct22",379982322.495968
26,"Isopropyl dihydrogen phosphate","C3 H9 O4 P",0.79,140.02396,141.03124,5.661,"olddry","kps_pharmaceuticals_oct22",758404972.976781
809,"Isopropyl tetradecanoate","C17 H34 O2",-0.27,270.25581,271.26308,0.814,"newdry","kps_pharmaceuticals_oct22",4658666.73067309
894,"Isoquinoline","C9 H7 N",0.55,129.05792,130.0652,11.669,"newdry","kps_pharmaceuticals_oct22",17467613.2331512
785,"JWH 200","C25 H24 N2 O2",-3.33,384.1825,385.18978,17.549,"newdry","kps_cannabinoids",69186008.8282143
1036,"JWH 200 analog 1","C22 H30 N2 O2",0.12,354.23077,355.23812,18.087,"olddry","kps_cannabinoids",13340723.2403531
855,"JWH-133","C22 H32 O",0.45,312.24546,313.25273,20.454,"newdry","kps_cannabinoids",60877170.2341572
2667,"JWH-198","C26 H26 N2 O3",-0.08,414.19431,415.20159,18.755,"olddry","kps_cannabinoids",5196976.54126477
504,"Jervine","C27 H39 N O3",0.12,425.29304,426.30032,15.773,"olddry","mz_cloud",106483173.264906
1757,"Kaempferol","C15 H10 O6",0.21,286.0478,287.05507,15.285,"olddry","kps_pharmaceuticals_oct22",10025683.2034098
4085,"Kalamycin_BTM03157","C16 H12 O7",0.81,316.05856,317.06583,13.092,"olddry","itn_cyp_metabolites",7656902.50409887
634,"Ketoconazole","C26 H28 Cl2 N4 O4",0.07,530.1488,531.15607,18.053,"newdry","itn_kps",9463753.79445967
549,"Ketoconazole","C26 H28 Cl2 N4 O4",0.04,530.14878,531.15606,17.952,"olddry","itn_kps",98777313.9269729
3745,"Lafutidine","C22 H29 N3 O4 S",-3.52,431.18636,432.19364,22.834,"newdry","kps_pharmaceuticals_oct22",8502025.48946266
3745,"Lafutidine","C22 H29 N3 O4 S",-3.52,431.18636,432.19364,22.834,"olddry","kps_pharmaceuticals_oct22",9911366.36260995
277,"Lansoprazole","C16 H14 F3 N3 O2 S",0.06,369.07591,370.08318,12.249,"newdry","kps_pharmaceuticals_oct22",87617224.5532537
277,"Lansoprazole","C16 H14 F3 N3 O2 S",0.06,369.07591,370.08318,12.249,"olddry","kps_pharmaceuticals_oct22",42466507.5322217
331,"Laurolactam","C12 H23 N O",0.25,197.17801,198.18529,17.102,"newdry","mz_cloud",62902878.080748
331,"Laurolactam","C12 H23 N O",0.25,197.17801,198.18529,17.102,"olddry","mz_cloud",151591629.127307
525,"Levophenacylmorphan","C24 H27 N O2",0.08,361.20421,384.19342,22.315,"newdry","kps_psychoactive_substances_v2",84501196.947534
525,"Levophenacylmorphan","C24 H27 N O2",0.08,361.20421,384.19342,22.315,"olddry","kps_psychoactive_substances_v2",63133025.154754
1607,"Lifibrol","C21 H26 O4",0.23,342.18319,365.17237,17.103,"newdry","kps_pharmaceuticals_oct22",13133826.5430331
586,"Linoleic acid","C18 H32 O2",0.15,280.24027,281.24755,22.131,"newdry","kps_pharmaceuticals_oct22",25716355.2004265
586,"Linoleic acid","C18 H32 O2",0.15,280.24027,281.24755,22.131,"olddry","kps_pharmaceuticals_oct22",16769758.8032347
2620,"Loperamide","C29 H33 Cl N2 O2",-0.03,476.22304,477.23032,18.858,"olddry","kps_pharmaceuticals_oct22",17823466.9665627
2443,"Loratadine","C22 H23 Cl N2 O2",0.04,382.14482,383.1521,19.031,"newdry","kps_pharmaceuticals_oct22",3579286.80386091
2443,"Loratadine","C22 H23 Cl N2 O2",0.04,382.14482,383.1521,19.031,"olddry","kps_pharmaceuticals_oct22",8469568.3758
2022,"Losartan","C22 H23 Cl N6 O",0.06,422.16221,423.16949,16.344,"newdry","itn_cyp_metabolites",8492006.63696158
2022,"Losartan","C22 H23 Cl N6 O",0.06,422.16221,423.16949,16.344,"olddry","itn_cyp_metabolites",11226652.8121005
1085,"MDMA","C11 H15 N O2",-0.01,193.11028,194.11755,17.96,"olddry","kps_psychoactive_substances_v2",3448265.49242574
114,"MEGESTROL","C22 H30 O3",0.31,342.2196,343.22688,18.739,"newdry","kps_pharmaceuticals_oct22",37359911.494616
114,"MEGESTROL","C22 H30 O3",0.31,342.2196,343.22688,18.739,"olddry","kps_pharmaceuticals_oct22",20244568.3528093
2404,"Manidipine","C35 H38 N4 O6",0.47,610.27942,611.2867,23.219,"newdry","kps_pharmaceuticals_oct22",16752667.4682949
2404,"Manidipine","C35 H38 N4 O6",0.47,610.27942,611.2867,23.219,"olddry","kps_pharmaceuticals_oct22",15812140.5689253
2512,"Masoprocol","C18 H22 O4",0.25,302.15189,303.15916,16.696,"olddry","kps_pharmaceuticals_oct22",14475027.1975732
2309,"Medrogestone","C23 H32 O2",0.36,340.24035,341.24763,19.879,"olddry","kps_pharmaceuticals_oct22",1917970.26083056
4949,"Mepiprazole","C16 H21 Cl N4",3.08,304.14641,305.15369,21.106,"olddry","kps_pharmaceuticals_oct22",3645960.2247501
3625,"Methadone","C21 H27 N O",0.37,309.20938,310.21666,15.434,"olddry","kps_psychoactive_substances_v2",8828855.58622248
435,"Methanandamide","C23 H39 N O2",0.37,361.29821,362.30549,19.493,"newdry","mz_cloud",63919180.3695657
435,"Methanandamide","C23 H39 N O2",0.37,361.29821,362.30549,19.493,"olddry","mz_cloud",66050244.4989124
642,"Methenolone enanthate","C27 H42 O3",0.01,414.3134,415.32073,23.589,"newdry","kps_psychoactive_substances_v2",86989488.1442834
642,"Methenolone enanthate","C27 H42 O3",0.01,414.3134,415.32073,23.589,"olddry","kps_psychoactive_substances_v2",37290132.4899088
190,"Methyl Violet","C24 H27 N3",0.29,357.2206,358.22789,19.602,"newdry","mz_cloud",54289781.2181866
190,"Methyl Violet","C24 H27 N3",0.29,357.2206,358.22789,19.602,"olddry","mz_cloud",18624005.8521046
3098,"Methylphenidate","C14 H19 N O2",-0.16,233.14154,234.14882,15.127,"olddry","kps_psychoactive_substances_v2",13691020.4202642
826,"Methylprednisolone","C22 H30 O5",2.59,374.21029,375.21757,19.341,"newdry","kps_pharmaceuticals_oct22",66048951.0901373
1616,"Methylprednisolone","C22 H30 O5",2.79,374.21037,375.21764,20.278,"olddry","kps_pharmaceuticals_oct22",16597703.3180281
1775,"Miconazole","C18 H14 Cl4 N2 O",0.32,413.98616,414.99343,20.536,"newdry","itn_kps",24326947.3023945
1775,"Miconazole","C18 H14 Cl4 N2 O",0.32,413.98616,414.99343,20.536,"olddry","itn_kps",21863317.2659147
4354,"Moxidectin_BTM03194","C37 H53 N O9",-1.91,655.37078,656.37806,16.636,"newdry","itn_cyp_metabolites",6231473.60302319
5054,"Mucidin_BTM03176","C16 H18 O4",-0.07,274.12049,275.12777,22.621,"newdry","itn_cyp_metabolites",3760270.8262206
5054,"Mucidin_BTM03176","C16 H18 O4",-0.07,274.12049,275.12777,22.621,"olddry","itn_cyp_metabolites",3440792.96747204
574,"N,N-Diethyldodecanamide","C16 H33 N O",-0.14,255.25618,256.26346,19.808,"newdry","mz_cloud",11593658.6619944
