"name","mass_list_name","mean_area","sample_location"
"Bisindolylmaleimide iii","kps_pharmaceuticals_oct22",362544.490269159,"palapye wwtp (eff) waste water"
"Bisindolylmaleimide iii","kps_pharmaceuticals_oct22",929582.545735793,"palapye wwtp surface water"
"Bisindolylmaleimide iii","kps_pharmaceuticals_oct22",311315.500764272,"lotsane dam surface water"
"Bisindolylmaleimide iii","kps_pharmaceuticals_oct22",1320197.56206198,"maun wwtp (main) waste water"
"Bisoprolol","kps_pharmaceuticals_oct22",2274720.74617623,"lecheng stream surface water"
"Bisoprolol","kps_pharmaceuticals_oct22",6257412.81330091,"palapye wwtp (eff) waste water"
"Bisoprolol","kps_pharmaceuticals_oct22",7823852.04539032,"palapye wwtp surface water"
"Bisoprolol","kps_pharmaceuticals_oct22",9616201.94081724,"francistown wwtp surface water"
"Bisoprolol","kps_pharmaceuticals_oct22",10036177.1857384,"glen valley (reclamation) surface water"
"Bortezomib","kps_pharmaceuticals_oct22",543740.394680963,"palapye wwtp surface water"
"Bortezomib","kps_pharmaceuticals_oct22",750468.976016626,"glen valley (reclamation) surface water"
"Bortezomib","kps_pharmaceuticals_oct22",580587.52408997,"glen valley (recreational) surface water"
"Brasofensine","kps_pharmaceuticals_oct22",1476836.8916346,"palapye wwtp (eff) waste water"
"Brasofensine","kps_pharmaceuticals_oct22",1363917.48429655,"palapye wwtp surface water"
"Brivaracetam","kps_pharmaceuticals_oct22",1201360.70709538,"palapye wwtp (eff) waste water"
"Brivaracetam","kps_pharmaceuticals_oct22",1252614.2525165,"palapye wwtp surface water"
"Brivaracetam","kps_pharmaceuticals_oct22",576645.328055211,"kasane wwtp (main) surface water"
"Brivaracetam","kps_pharmaceuticals_oct22",258257.759764367,"kasane (recreational) surface water"
"Brivaracetam","kps_pharmaceuticals_oct22",1000603.54035064,"glen valley (reclamation) surface water"
"Brivaracetam","kps_pharmaceuticals_oct22",917558.477995987,"glen valley (recreational) surface water"
"Bufexamac","kps_pharmaceuticals_oct22",370352.868158623,"palapye wwtp (eff) waste water"
"Bufexamac","kps_pharmaceuticals_oct22",906841.866051129,"kasane (main) surface water"
"Bufexamac","kps_pharmaceuticals_oct22",26430426.0499226,"maun wwtp (main) waste water"
"Bufexamac","kps_pharmaceuticals_oct22",14985681.876736,"glen valley (recreational) surface water"
"Bunazosin","kps_pharmaceuticals_oct22",1588480.20682084,"kasane wwtp (overflow) surface water"
"Butanedioic acid","kps_pharmaceuticals_oct22",2316464.40498904,"lecheng stream surface water"
"Butanedioic acid","kps_pharmaceuticals_oct22",320318.31383902,"lecheng spring surface water"
"Butanedioic acid","kps_pharmaceuticals_oct22",1902248.77629069,"palapye wwtp (eff) waste water"
"Butanedioic acid","kps_pharmaceuticals_oct22",466181.1800349,"palapye wwtp surface water"
"Caffeine","kps_pharmaceuticals_oct22",32217358.2501406,"palapye wwtp (eff) waste water"
"Caffeine","kps_pharmaceuticals_oct22",39416323.6835953,"palapye wwtp surface water"
"Caffeine","kps_pharmaceuticals_oct22",830477.958101141,"lotsane dam surface water"
"Caffeine","kps_pharmaceuticals_oct22",94451469.8435895,"francistown wwtp surface water"
"Caffeine","kps_pharmaceuticals_oct22",7134248.80078017,"kasane wwtp (main) surface water"
"Caffeine","kps_pharmaceuticals_oct22",3274812.1055846,"kasane wwtp (overflow) surface water"
"Caffeine","kps_pharmaceuticals_oct22",5177405.67874931,"kasane (main) surface water"
"Caffeine","kps_pharmaceuticals_oct22",3224720.79795843,"kasane (recreational) surface water"
"Caffeine","kps_pharmaceuticals_oct22",7420443.70136699,"maun beach (before) surface water"
"Caffeine","kps_pharmaceuticals_oct22",2780975.55384884,"maun beach (after) surface water"
"Caffeine","kps_pharmaceuticals_oct22",750966.92194596,"maun wwtp (main) waste water"
"Caffeine","kps_pharmaceuticals_oct22",990423.729554237,"glen valley (reclamation) surface water"
"Caffeine","kps_pharmaceuticals_oct22",659579.413158427,"glen valley (recreational) surface water"
"Caldaret","kps_pharmaceuticals_oct22",328216.184615282,"francistown wwtp surface water"
"Candesartan","kps_pharmaceuticals_oct22",867522.424506763,"kasane wwtp (main) surface water"
"Canrenone","kps_pharmaceuticals_oct22",391879.789256795,"francistown wwtp surface water"
"Canrenone","kps_pharmaceuticals_oct22",125009.203440152,"glen valley (reclamation) surface water"
"Capecitabine","kps_pharmaceuticals_oct22",2998514.03482211,"francistown wwtp surface water"
"Capsaicin","kps_pharmaceuticals_oct22",604860.914575637,"glen valley (recreational) surface water"
"Carbamazepine","kps_pharmaceuticals_oct22",7981209.52705567,"palapye wwtp (eff) waste water"
"Carbamazepine","kps_pharmaceuticals_oct22",10915769.0807432,"palapye wwtp surface water"
"Carbamazepine","kps_pharmaceuticals_oct22",3117104.45288668,"francistown wwtp surface water"
"Carbamazepine","kps_pharmaceuticals_oct22",5489381.59526859,"kasane wwtp (main) surface water"
"Carbamazepine","kps_pharmaceuticals_oct22",1552102.32062139,"maun wwtp (main) waste water"
"Carbamazepine","kps_pharmaceuticals_oct22",4129512.99889406,"glen valley (reclamation) surface water"
"Carbamazepine","kps_pharmaceuticals_oct22",4073821.03398825,"glen valley (recreational) surface water"
"Carbendazim","kps_pharmaceuticals_oct22",1364423.64282171,"palapye wwtp surface water"
"Carbendazim","kps_pharmaceuticals_oct22",1469319.31543865,"glen valley (reclamation) surface water"
"Carbinoxamine","kps_pharmaceuticals_oct22",352608.574719766,"kasane wwtp (main) surface water"
"Carboprost | Tham","kps_pharmaceuticals_oct22",3821518.74286559,"kasane wwtp (overflow) surface water"
"Carmofur","kps_pharmaceuticals_oct22",834797.477205714,"maun wwtp (main) waste water"
"Cediranib","kps_pharmaceuticals_oct22",873820.817190075,"palapye wwtp (eff) waste water"
"Cediranib","kps_pharmaceuticals_oct22",1946589.88749855,"palapye wwtp surface water"
"Cediranib","kps_pharmaceuticals_oct22",3157156.57252582,"francistown wwtp surface water"
"Cediranib","kps_pharmaceuticals_oct22",9759812.76678937,"glen valley (reclamation) surface water"
"Cediranib","kps_pharmaceuticals_oct22",5702175.57867983,"glen valley (recreational) surface water"
"Celecoxib","kps_pharmaceuticals_oct22",4717986.75673386,"palapye wwtp (eff) waste water"
"Celecoxib","kps_pharmaceuticals_oct22",6168680.69898065,"palapye wwtp surface water"
"Celecoxib","kps_pharmaceuticals_oct22",3039919.9474353,"francistown wwtp surface water"
"Celecoxib","kps_pharmaceuticals_oct22",1276191.27706285,"kasane wwtp (main) surface water"
"Celecoxib","kps_pharmaceuticals_oct22",1598387.22301864,"glen valley (reclamation) surface water"
"Celecoxib","kps_pharmaceuticals_oct22",417482.078761555,"glen valley (recreational) surface water"
"Censavudine","kps_pharmaceuticals_oct22",3208854.11568316,"palapye wwtp (eff) waste water"
"Censavudine","kps_pharmaceuticals_oct22",2594577.60422563,"palapye wwtp surface water"
"Censavudine","kps_pharmaceuticals_oct22",9701923.17800362,"francistown wwtp surface water"
"Censavudine","kps_pharmaceuticals_oct22",2397049.13877669,"kasane wwtp (overflow) surface water"
"Censavudine","kps_pharmaceuticals_oct22",608708.833748459,"maun wwtp (main) waste water"
"Censavudine","kps_pharmaceuticals_oct22",591233.533076917,"glen valley (recreational) surface water"
"Cephalothin Group","kps_pharmaceuticals_oct22",1287935.01610188,"francistown wwtp surface water"
"Cerlapirdine","kps_pharmaceuticals_oct22",912261.117303516,"maun wwtp (main) waste water"
"Cetirizine","kps_pharmaceuticals_oct22",2134409.71563784,"palapye wwtp (eff) waste water"
"Cetirizine","kps_pharmaceuticals_oct22",2518595.10217992,"palapye wwtp surface water"
"Cetirizine","kps_pharmaceuticals_oct22",747489.252284406,"francistown wwtp surface water"
"Cetirizine","kps_pharmaceuticals_oct22",656394.385295241,"kasane (main) surface water"
"Cetirizine","kps_pharmaceuticals_oct22",2090829.39887995,"maun beach (after) surface water"
"Cetirizine","kps_pharmaceuticals_oct22",2618055.066462,"glen valley (reclamation) surface water"
"Cetirizine","kps_pharmaceuticals_oct22",2096482.98990762,"glen valley (recreational) surface water"
"Chlorguanide","kps_pharmaceuticals_oct22",3702392.25797187,"kasane wwtp (overflow) surface water"
"Chlorguanide","kps_pharmaceuticals_oct22",600867.108767221,"glen valley (reclamation) surface water"
"Chlorguanide","kps_pharmaceuticals_oct22",922875.792838638,"glen valley (recreational) surface water"
"Chloroprocaine","kps_pharmaceuticals_oct22",1244116.1363806,"kasane (main) surface water"
"Chlorotrianisene","kps_pharmaceuticals_oct22",1507361.44576213,"francistown wwtp surface water"
"Chlorotrianisene","kps_pharmaceuticals_oct22",1955066.20560371,"kasane wwtp (overflow) surface water"
"Chlorpheniramine","kps_pharmaceuticals_oct22",768255.678575278,"lecheng spring surface water"
"Chlorproguanil","kps_pharmaceuticals_oct22",499370.424475046,"kasane wwtp (main) surface water"
"Cholesterol","kps_pharmaceuticals_oct22",10698595.0616887,"kasane (recreational) surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",1527227.19233748,"lecheng stream surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",1631264.84747554,"lecheng spring surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",33372153.4854337,"palapye wwtp (eff) waste water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",32044868.7045976,"palapye wwtp surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",1779562.71662094,"lotsane dam surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",1936664.48798036,"kasane (recreational) surface water"
"Choline alfoscerate","kps_pharmaceuticals_oct22",1792777.42920167,"maun beach (before) surface water"
"Chromanol","kps_pharmaceuticals_oct22",2663709.71929211,"kasane wwtp (main) surface water"
"Cianidanol","kps_pharmaceuticals_oct22",424842.558891007,"lecheng spring surface water"
"Cinitapride","kps_pharmaceuticals_oct22",8116613.46143134,"lecheng stream surface water"
"Cinitapride","kps_pharmaceuticals_oct22",12089676.6129005,"kasane (main) surface water"
"Cinitapride","kps_pharmaceuticals_oct22",7709394.77853721,"kasane (recreational) surface water"
"Cinitapride","kps_pharmaceuticals_oct22",9077374.05471107,"maun beach (before) surface water"
"Cinolazepam","kps_pharmaceuticals_oct22",1037961.90827534,"francistown wwtp surface water"
"Ciprofibrate","kps_pharmaceuticals_oct22",491819.908854639,"lecheng stream surface water"
"Cirazoline","kps_pharmaceuticals_oct22",612054.468718578,"kasane wwtp (overflow) surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",424133.048397108,"lecheng stream surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",12263434.1781161,"lecheng spring surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",3410787.86166744,"palapye wwtp (eff) waste water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",933868.924902436,"palapye wwtp surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",4890488.31902923,"lotsane dam surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",3589964.9425869,"kasane wwtp (overflow) surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",637200.076431017,"kasane (recreational) surface water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",3025315.91812911,"maun wwtp (main) waste water"
"Cisatracurium besylate","kps_pharmaceuticals_oct22",4240865.98572683,"glen valley (recreational) surface water"
"Clevudine","kps_pharmaceuticals_oct22",1112296.24700417,"kasane wwtp (main) surface water"
"Clevudine","kps_pharmaceuticals_oct22",1046870.21366052,"glen valley (recreational) surface water"
"Clidinium","kps_pharmaceuticals_oct22",1616478.57871112,"lecheng stream surface water"
"Clidinium","kps_pharmaceuticals_oct22",891853.833406781,"lecheng spring surface water"
"Clidinium","kps_pharmaceuticals_oct22",2388819.65898574,"palapye wwtp (eff) waste water"
"Clidinium","kps_pharmaceuticals_oct22",4077532.15277831,"palapye wwtp surface water"
"Clidinium","kps_pharmaceuticals_oct22",1035331.90804457,"francistown wwtp surface water"
"Clidinium","kps_pharmaceuticals_oct22",441301.148435865,"kasane wwtp (main) surface water"
"Clidinium","kps_pharmaceuticals_oct22",1705606.2716904,"kasane (main) surface water"
"Clidinium","kps_pharmaceuticals_oct22",2149453.40831352,"kasane (recreational) surface water"
"Clidinium","kps_pharmaceuticals_oct22",2167792.40524537,"maun beach (before) surface water"
"Clidinium","kps_pharmaceuticals_oct22",1201720.03481628,"maun beach (after) surface water"
"Clidinium","kps_pharmaceuticals_oct22",1002638.17162179,"maun wwtp (main) waste water"
"Clidinium","kps_pharmaceuticals_oct22",1208081.25102821,"glen valley (reclamation) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",2044088.13101061,"lecheng stream surface water"
"Clomipramine","kps_pharmaceuticals_oct22",43186219.1575683,"lecheng spring surface water"
"Clomipramine","kps_pharmaceuticals_oct22",646787.431646736,"palapye wwtp (eff) waste water"
"Clomipramine","kps_pharmaceuticals_oct22",1700944.71931463,"palapye wwtp surface water"
"Clomipramine","kps_pharmaceuticals_oct22",21605502.3550666,"lotsane dam surface water"
"Clomipramine","kps_pharmaceuticals_oct22",3721326.12528079,"francistown wwtp surface water"
"Clomipramine","kps_pharmaceuticals_oct22",3285027.29545543,"kasane wwtp (main) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",377718.937671392,"kasane wwtp (overflow) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",466400.139967246,"kasane (main) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",4108007.74764557,"kasane (recreational) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",820919.191008479,"maun beach (before) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",2694899.36500162,"maun beach (after) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",13118212.2181462,"maun wwtp (main) waste water"
"Clomipramine","kps_pharmaceuticals_oct22",1327379.33123365,"glen valley (reclamation) surface water"
"Clomipramine","kps_pharmaceuticals_oct22",2720221.51497743,"glen valley (recreational) surface water"
"Clomol | Bimoclomol","kps_pharmaceuticals_oct22",906798.369340155,"lecheng stream surface water"
"Clonixin","kps_pharmaceuticals_oct22",1581848.78546599,"francistown wwtp surface water"
"Codeine methylbromide","kps_pharmaceuticals_oct22",226941.865240409,"lecheng spring surface water"
"Codeine methylbromide","kps_pharmaceuticals_oct22",550109.498305455,"palapye wwtp (eff) waste water"
"Codeine methylbromide","kps_pharmaceuticals_oct22",670448.373137344,"palapye wwtp surface water"
"Codeine methylbromide","kps_pharmaceuticals_oct22",391411.532508624,"maun beach (before) surface water"
"Codeine methylbromide","kps_pharmaceuticals_oct22",607754.114809953,"glen valley (recreational) surface water"
"Coenzyme Q2","kps_pharmaceuticals_oct22",1479274.29055811,"palapye wwtp (eff) waste water"
"Coenzyme Q2","kps_pharmaceuticals_oct22",1598399.2032661,"palapye wwtp surface water"
"Coenzyme Q2","kps_pharmaceuticals_oct22",271638.422149755,"kasane (main) surface water"
"Coenzyme Q2","kps_pharmaceuticals_oct22",2536774.10681523,"glen valley (recreational) surface water"
"Conivaptan","kps_pharmaceuticals_oct22",765237.134759359,"palapye wwtp surface water"
"Cositecan","kps_pharmaceuticals_oct22",527711.229973673,"maun wwtp (main) waste water"
"Cositecan","kps_pharmaceuticals_oct22",747291.186713081,"glen valley (recreational) surface water"
"Crotamiton","kps_pharmaceuticals_oct22",1738930.58456745,"kasane (main) surface water"
"Crotamiton","kps_pharmaceuticals_oct22",2318937.22545615,"glen valley (reclamation) surface water"
"Crotamiton","kps_pharmaceuticals_oct22",1901772.0849492,"glen valley (recreational) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",1095202.12014703,"lecheng stream surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",1517955.34244418,"lecheng spring surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",9339196.88838607,"palapye wwtp (eff) waste water"
"Cyclandelate","kps_pharmaceuticals_oct22",11937243.5648149,"palapye wwtp surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",3089162.82994815,"lotsane dam surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",11371749.3967026,"francistown wwtp surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",38624122.0618217,"kasane wwtp (main) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",52529466.8251188,"kasane (main) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",37195327.1620027,"kasane (recreational) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",8833382.93953628,"maun beach (before) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",29713571.6875045,"maun beach (after) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",8528124.78240589,"maun wwtp (main) waste water"
"Cyclandelate","kps_pharmaceuticals_oct22",7236061.10746884,"glen valley (reclamation) surface water"
"Cyclandelate","kps_pharmaceuticals_oct22",5626211.11288003,"glen valley (recreational) surface water"
"Cyclobarbital","kps_pharmaceuticals_oct22",1544713.77856151,"kasane wwtp (overflow) surface water"
"Cyclobarbital","kps_pharmaceuticals_oct22",1060501.58827455,"maun wwtp (main) waste water"
"Cyclohexanepropionic acid","kps_pharmaceuticals_oct22",4485053.68180404,"francistown wwtp surface water"
"Cyclohexanepropionic acid","kps_pharmaceuticals_oct22",4685280.60332951,"kasane wwtp (overflow) surface water"
"Cyclohexanepropionic acid","kps_pharmaceuticals_oct22",7517606.09026356,"glen valley (reclamation) surface water"
"Cyclohexanone","kps_pharmaceuticals_oct22",1093861.35030556,"palapye wwtp surface water"
"Cyclohexyl-norstatine","kps_pharmaceuticals_oct22",4656647.62593925,"lotsane dam surface water"
"Cyclohexyl-norstatine","kps_pharmaceuticals_oct22",2772643.0742849,"maun wwtp (main) waste water"
"Cyclohexyl-norstatine","kps_pharmaceuticals_oct22",3586156.33326686,"glen valley (recreational) surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",1696376.31916451,"palapye wwtp (eff) waste water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",1266016.63470011,"palapye wwtp surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",1075717.90840139,"kasane wwtp (main) surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",2975497.33268785,"kasane (main) surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",1963383.95699646,"kasane (recreational) surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",2843944.49256524,"maun beach (before) surface water"
"Cyproterone acetate","kps_pharmaceuticals_oct22",1194174.45397491,"glen valley (recreational) surface water"
"D-(+)-proline","kps_pharmaceuticals_oct22",249130.190558429,"lecheng stream surface water"
"D-(+)-proline","kps_pharmaceuticals_oct22",565275.0728353,"lotsane dam surface water"
"D-(+)-proline","kps_pharmaceuticals_oct22",6330106.74024237,"kasane (main) surface water"
"D-(+)-proline","kps_pharmaceuticals_oct22",553040.410132886,"kasane (recreational) surface water"
"D-(+)-proline","kps_pharmaceuticals_oct22",5007599.36209722,"maun beach (after) surface water"
"D-(-)-Mandelic acid","kps_pharmaceuticals_oct22",859822.694270327,"lecheng stream surface water"
"D-Camphor","kps_pharmaceuticals_oct22",1207310.63000567,"francistown wwtp surface water"
"D-Camphor","kps_pharmaceuticals_oct22",4394376.55863414,"kasane wwtp (overflow) surface water"
"D-Camphor","kps_pharmaceuticals_oct22",904078.34079476,"kasane (main) surface water"
"D-Camphor","kps_pharmaceuticals_oct22",1905254.74468998,"maun beach (before) surface water"
"Dabigatran etexilate","kps_pharmaceuticals_oct22",5438589.80182849,"palapye wwtp (eff) waste water"
"Dabigatran etexilate","kps_pharmaceuticals_oct22",2493661.31396914,"kasane wwtp (main) surface water"
"Dabigatran etexilate","kps_pharmaceuticals_oct22",3870025.23172105,"maun wwtp (main) waste water"
"Danegaptide","kps_pharmaceuticals_oct22",675625.950686709,"glen valley (recreational) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",14788612.8482602,"palapye wwtp (eff) waste water"
"Debrisoquin","kps_pharmaceuticals_oct22",9440396.66220306,"palapye wwtp surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",1175743.02928276,"francistown wwtp surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",2564486.74216925,"kasane wwtp (overflow) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",2565088.88176518,"kasane (main) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",1817739.3030115,"kasane (recreational) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",1305164.29479523,"maun beach (before) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",1668615.86087959,"maun beach (after) surface water"
"Debrisoquin","kps_pharmaceuticals_oct22",3979676.05030749,"glen valley (recreational) surface water"
"Decanedioic acid","kps_pharmaceuticals_oct22",2512030.16002066,"lecheng stream surface water"
"Decanedioic acid","kps_pharmaceuticals_oct22",943299.603647958,"lotsane dam surface water"
"Decanedioic acid","kps_pharmaceuticals_oct22",2497688.80741893,"kasane (recreational) surface water"
"Decylubiquinone","kps_pharmaceuticals_oct22",23701616.081746,"palapye wwtp surface water"
"Decylubiquinone","kps_pharmaceuticals_oct22",43527595.689717,"francistown wwtp surface water"
"Decylubiquinone","kps_pharmaceuticals_oct22",64292321.7751087,"maun wwtp (main) waste water"
"Decylubiquinone","kps_pharmaceuticals_oct22",52578562.2832519,"glen valley (recreational) surface water"
"Deferiprone","kps_pharmaceuticals_oct22",457269.20691817,"kasane (recreational) surface water"
"Deferoxamine","kps_pharmaceuticals_oct22",2567168.73831741,"palapye wwtp (eff) waste water"
"Deflazacort","kps_pharmaceuticals_oct22",2259353.44288115,"glen valley (recreational) surface water"
"Desogestrel","kps_pharmaceuticals_oct22",3165927.33063172,"francistown wwtp surface water"
"Desogestrel","kps_pharmaceuticals_oct22",284407.141597933,"kasane wwtp (main) surface water"
"Desogestrel","kps_pharmaceuticals_oct22",188161.794944186,"maun beach (after) surface water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",1863971.33789958,"palapye wwtp (eff) waste water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",2364894.98814706,"palapye wwtp surface water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",1185182.10674359,"francistown wwtp surface water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",1206859.34992523,"maun wwtp (main) waste water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",785396.708588775,"glen valley (reclamation) surface water"
"Dexelvucitabine","kps_pharmaceuticals_oct22",546985.04349138,"glen valley (recreational) surface water"
"Dexpanthenol","kps_pharmaceuticals_oct22",10044905.1556247,"lecheng stream surface water"
"Dexpanthenol","kps_pharmaceuticals_oct22",6777899.86905152,"lecheng spring surface water"
"Dexpanthenol","kps_pharmaceuticals_oct22",422531.461617406,"palapye wwtp (eff) waste water"
"Dexpanthenol","kps_pharmaceuticals_oct22",1294759.28744355,"palapye wwtp surface water"
"Dexpanthenol","kps_pharmaceuticals_oct22",1893636.96647668,"lotsane dam surface water"
"Diampromide","kps_pharmaceuticals_oct22",1367248.75604854,"palapye wwtp surface water"
"Diampromide","kps_pharmaceuticals_oct22",622996.43453157,"kasane wwtp (main) surface water"
"Diampromide","kps_pharmaceuticals_oct22",1220012.77355055,"glen valley (reclamation) surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",2316417.20562209,"palapye wwtp (eff) waste water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",2815699.48253819,"palapye wwtp surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",1681064.6067568,"francistown wwtp surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",2280352.57547203,"kasane wwtp (main) surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",394149.543017812,"kasane (main) surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",443578.121204326,"kasane (recreational) surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",1968404.35340607,"glen valley (reclamation) surface water"
"Diazolidinyl urea","kps_pharmaceuticals_oct22",1350729.29314987,"glen valley (recreational) surface water"
"Diclofenac","kps_pharmaceuticals_oct22",476361.194245331,"palapye wwtp (eff) waste water"
"Diclofenac","kps_pharmaceuticals_oct22",890428.156780979,"palapye wwtp surface water"
"Diclofenac","kps_pharmaceuticals_oct22",1991214.00275953,"francistown wwtp surface water"
"Diethylthiambutene","kps_pharmaceuticals_oct22",1560093.82679801,"glen valley (recreational) surface water"
"Dihydralazine","kps_pharmaceuticals_oct22",3148098.46710466,"palapye wwtp (eff) waste water"
"Dihydralazine","kps_pharmaceuticals_oct22",4242150.85084225,"palapye wwtp surface water"
"Dihydralazine","kps_pharmaceuticals_oct22",11669921.2214431,"francistown wwtp surface water"
"Dihydralazine","kps_pharmaceuticals_oct22",387228.673969416,"kasane wwtp (main) surface water"
"Dihydralazine","kps_pharmaceuticals_oct22",465952.211820115,"maun wwtp (main) waste water"
"Dihydralazine","kps_pharmaceuticals_oct22",2334816.38514046,"glen valley (reclamation) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",120318.482538091,"lecheng stream surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",933501.600932292,"lecheng spring surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",665579.847909835,"lotsane dam surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",1642378.65922535,"kasane (main) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",361524.846706681,"kasane (recreational) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",417167.442226076,"maun beach (before) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",682745.098990191,"maun beach (after) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",765796.97988212,"glen valley (reclamation) surface water"
"Dihydroergocriptine","kps_pharmaceuticals_oct22",1026416.62534004,"glen valley (recreational) surface water"
"Dihydrotachysterol","kps_pharmaceuticals_oct22",2390183.68262718,"kasane (recreational) surface water"
"Dilevalol","kps_pharmaceuticals_oct22",2450158.84559445,"glen valley (recreational) surface water"
"Diphenylurea","kps_pharmaceuticals_oct22",2472256.7834743,"palapye wwtp (eff) waste water"
"Diphenylurea","kps_pharmaceuticals_oct22",2973193.24758536,"palapye wwtp surface water"
"Diphenylurea","kps_pharmaceuticals_oct22",910935.450988305,"kasane wwtp (overflow) surface water"
"Diphenylurea","kps_pharmaceuticals_oct22",1421706.18705216,"maun wwtp (main) waste water"
"Diphenylurea","kps_pharmaceuticals_oct22",1043637.77063154,"glen valley (recreational) surface water"
"Disofenin","kps_pharmaceuticals_oct22",492642.428051372,"palapye wwtp surface water"
"Dolasetron","kps_pharmaceuticals_oct22",8728007.13796784,"palapye wwtp (eff) waste water"
"Dolasetron","kps_pharmaceuticals_oct22",11560743.0728148,"palapye wwtp surface water"
"Dolasetron","kps_pharmaceuticals_oct22",686591.752996629,"kasane wwtp (main) surface water"
"Dolasetron","kps_pharmaceuticals_oct22",2970967.36995437,"maun wwtp (main) waste water"
"Dolasetron","kps_pharmaceuticals_oct22",4064736.05779386,"glen valley (recreational) surface water"
"Dolutegravir","kps_pharmaceuticals_oct22",21860467.6096962,"palapye wwtp (eff) waste water"
"Dolutegravir","kps_pharmaceuticals_oct22",23172451.9771526,"palapye wwtp surface water"
"Dolutegravir","kps_pharmaceuticals_oct22",1901389.66293232,"francistown wwtp surface water"
"Dolutegravir","kps_pharmaceuticals_oct22",1461902.66228461,"kasane wwtp (main) surface water"
"Dolutegravir","kps_pharmaceuticals_oct22",5229441.83156057,"maun wwtp (main) waste water"
"Dolutegravir","kps_pharmaceuticals_oct22",6695905.99195629,"glen valley (reclamation) surface water"
"Dolutegravir","kps_pharmaceuticals_oct22",7264838.55008602,"glen valley (recreational) surface water"
"Dopamine","kps_pharmaceuticals_oct22",1206543.94223518,"kasane wwtp (main) surface water"
"Dopamine","kps_pharmaceuticals_oct22",2672708.43922866,"kasane wwtp (overflow) surface water"
