"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
459,"3,4-Dimethylphenol_15.188","3,4-Dimethylphenol","C8 H10 O","Full match","No results","Full match",1.09,122.0733,123.08058,15.188,16120625.6158161,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",1273054.30803189,6.4,"1","sc008","kps_pharmaceuticals_oct22","Multiple matches found"
654,"3,4-Dimethylphenol_11.999","3,4-Dimethylphenol","C8 H10 O","Full match","No results","Full match",1.08,122.0733,123.08057,11.999,12429577.1804436,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc010_1",3055304.71629033,7.8,"1","sc010","kps_pharmaceuticals_oct22","Multiple matches found"
3867,"3,4-Dimethylphenol_9.105","3,4-Dimethylphenol","C8 H10 O","Full match","No results","Full match",1.05,122.07329,123.08058,9.105,2462110.89432394,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",1533580.27632661,7,"1","sc023","kps_pharmaceuticals_oct22","Multiple matches found"
7115,"3,4-Diphenylpyrimido[4',5':4,5]thieno[2,3-c]pyridazin-8(7H)-one_14.054","3,4-Diphenylpyrimido[4',5':4,5]thieno[2,3-c]pyridazin-8(7H)-one","C20 H12 N4 O S","Not the top hit","Full match","No results",-3.51,356.07193,357.07921,14.054,1035775.009084,4,87.7,9.4,"DDA for preferred ion","[M+H]+1","sc020_2",1035775.009084,8,"2","sc020","mz_cloud","No matches found"
5330,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone_5.324","3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3","Full match","Full match","No results",0.42,247.12095,248.12823,5.324,1676470.59450316,1,81.1,63.2,"DDA for preferred ion","[M+H]+1","sc009_1",1567861.64251941,5.9,"1","sc009","mz_cloud","No matches found"
3988,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone_6.947","3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3","Full match","Full match","No results",0.41,247.12094,248.12822,6.947,2391722.83723546,1,70.5,48.7,"DDA for preferred ion","[M+H]+1","sc014_1",2239157.92527751,7.3,"1","sc014","mz_cloud","No matches found"
3988,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone_6.947","3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3","Full match","Full match","No results",0.41,247.12094,248.12822,6.947,2391722.83723546,1,70.5,48.7,"DDA for preferred ion","[M+H]+1","sc015_2",1274179.76947588,5.9,"2","sc015","mz_cloud","No matches found"
1725,"3,4-Methylenedioxyethamphetamine_6.167","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",0.02,207.12593,208.13321,6.167,5352505.48906734,2,83.3,66.4,"DDA for preferred ion","[M+H]+1","sc002_1",333099.667253685,6.8,"1","sc002","kps_pharmaceuticals_oct22","Multiple matches found"
350,"3,4-Methylenedioxyethamphetamine_4.038","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",-0.02,207.12592,208.13321,4.038,19522460.566909,2,77.9,58.9,"DDA for preferred ion","[M+H]+1","sc004_1",5595415.00685865,5.7,"1","sc004","kps_pharmaceuticals_oct22","Multiple matches found"
7062,"3,4-Methylenedioxyethamphetamine_13.694","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",0.07,207.12594,208.13322,13.694,1048657.87442975,4,89.4,74.7,"DDA for preferred ion","[M+H]+1","sc008_1",935027.465514199,6.4,"1","sc008","kps_pharmaceuticals_oct22","Multiple matches found"
1128,"3,4-Methylenedioxyethamphetamine_7.027","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",0.01,207.12593,208.13321,7.027,7786638.28167413,2,81.4,63.7,"DDA for preferred ion","[M+H]+1","sc009_1",7786638.28167413,7.3,"1","sc009","kps_pharmaceuticals_oct22","Multiple matches found"
1725,"3,4-Methylenedioxyethamphetamine_6.167","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",0.02,207.12593,208.13321,6.167,5352505.48906734,2,83.3,66.4,"DDA for preferred ion","[M+H]+1","sc013_1",906040.937363919,7.5,"1","sc013","kps_pharmaceuticals_oct22","Multiple matches found"
350,"3,4-Methylenedioxyethamphetamine_4.038","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",-0.02,207.12592,208.13321,4.038,19522460.566909,2,77.9,58.9,"DDA for preferred ion","[M+H]+1","sc014_1",9320104.16762158,6.7,"1","sc014","kps_pharmaceuticals_oct22","Multiple matches found"
350,"3,4-Methylenedioxyethamphetamine_4.038","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",-0.02,207.12592,208.13321,4.038,19522460.566909,2,77.9,58.9,"DDA for preferred ion","[M+H]+1","sc015_1",19522460.566909,5.7,"1","sc015","kps_pharmaceuticals_oct22","Multiple matches found"
350,"3,4-Methylenedioxyethamphetamine_4.038","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",-0.02,207.12592,208.13321,4.038,19522460.566909,2,77.9,58.9,"DDA for preferred ion","[M+H]+1","sc020_1",3733660.97297507,6.2,"1","sc020","kps_pharmaceuticals_oct22","Multiple matches found"
350,"3,4-Methylenedioxyethamphetamine_4.038","3,4-Methylenedioxyethamphetamine","C12 H17 N O2","Full match","Partial match","Full match",-0.02,207.12592,208.13321,4.038,19522460.566909,2,77.9,58.9,"DDA for preferred ion","[M+H]+1","sc023_1",7572119.22027593,6.7,"1","sc023","kps_pharmaceuticals_oct22","Multiple matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc001_1",261666.983685492,8.5,"1","sc001","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc002_1",165228.269400417,6.5,"1","sc002","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc003_2",467794.125479405,5.5,"2","sc003","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc004_2",597537.838549789,7.2,"2","sc004","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc005_1",508738.394042271,7.7,"1","sc005","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc009_1",2604719.36749491,8.4,"1","sc009","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc011_1",913447.950319118,6.4,"1","sc011","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc014_1",2577007.18426675,7.8,"1","sc014","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc015_1",3316893.34125018,7.8,"1","sc015","mz_cloud","No matches found"
3663,"3,5-Dimethyl-1-phenylpyrazole_13.742","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.39,172.10012,173.10739,13.742,2604719.36749491,1,91,59.4,"DDA for preferred ion","[M+H]+1","sc016_1",268150.817466406,7.4,"1","sc016","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc017_1",461655.201974219,7.2,"1","sc017","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc018_1",1732958.16494184,8.9,"1","sc018","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc020_1",2624952.76135153,8.4,"1","sc020","mz_cloud","No matches found"
2774,"3,5-Dimethyl-1-phenylpyrazole_10.859","3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2","Full match","Full match","No results",0.29,172.1001,173.10738,10.859,3463592.33704097,1,91.7,62,"DDA for preferred ion","[M+H]+1","sc023_1",3012996.94333001,7.3,"1","sc023","mz_cloud","No matches found"
1046,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde_18.085","3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2","Not the top hit","Full match","No results",0.49,234.16209,235.16937,18.085,8383363.6073222,5,94.5,72,"DDA for preferred ion","[M+H]+1","sc001_1",865566.383665871,5.3,"1","sc001","mz_cloud","No matches found"
1046,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde_18.085","3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2","Not the top hit","Full match","No results",0.49,234.16209,235.16937,18.085,8383363.6073222,5,94.5,72,"DDA for preferred ion","[M+H]+1","sc012_1",1271175.73707476,7,"1","sc012","mz_cloud","No matches found"
1046,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde_18.085","3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2","Not the top hit","Full match","No results",0.49,234.16209,235.16937,18.085,8383363.6073222,5,94.5,72,"DDA for preferred ion","[M+H]+1","sc014_1",7830319.10288722,5.7,"1","sc014","mz_cloud","No matches found"
1046,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde_18.085","3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2","Not the top hit","Full match","No results",0.49,234.16209,235.16937,18.085,8383363.6073222,5,94.5,72,"DDA for preferred ion","[M+H]+1","sc016_1",1385390.19096596,7,"1","sc016","mz_cloud","No matches found"
1046,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde_18.085","3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2","Not the top hit","Full match","No results",0.49,234.16209,235.16937,18.085,8383363.6073222,5,94.5,72,"DDA for preferred ion","[M+H]+1","sc017_1",883873.454029088,7,"1","sc017","mz_cloud","No matches found"
6107,"3,5-di-tert-Butylbenzaldehyde_17.069","3,5-di-tert-Butylbenzaldehyde","C15 H22 O","Full match","Full match","No results",0.27,218.16712,219.1744,17.069,1370480.81105804,1,62.1,46.6,"DDA for preferred ion","[M+H]+1","sc015_1",1370480.81105804,5.9,"1","sc015","mz_cloud","No matches found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc003_1",3911454.14035313,7.8,"1","sc003","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc004_1",3234345.5338269,8.9,"1","sc004","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc007_1",4128101.99090148,8.4,"1","sc007","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc008_1",1376901.54123494,6.4,"1","sc008","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc016_1",1365388.42892526,8,"1","sc016","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc020_1",11125110.9008495,8.4,"1","sc020","kps_pharmaceuticals_oct22","Single match found"
744,"3,5-diaminophthalhydrazide_6.768","3,5-diaminophthalhydrazide","C8 H8 N4 O2","Full match","Partial match","Full match",0.25,192.06477,193.07205,6.768,11125110.9008495,1,83.2,9.2,"DDA for preferred ion","[M+H]+1","sc023_1",1997840.03960531,7.8,"1","sc023","kps_pharmaceuticals_oct22","Single match found"
6431,"3-(2,3-dihydro-1-benzofuran-5-yl)-1-isopropyldihydro-2,4(1H,3H)-pyrimidinedione_14.073","3-(2,3-dihydro-1-benzofuran-5-yl)-1-isopropyldihydro-2,4(1H,3H)-pyrimidinedione","C15 H18 N2 O3","Full match","Full match","No results",0.49,274.13188,275.13915,14.073,1260925.11952909,2,82.2,76.8,"DDA for preferred ion","[M+H]+1","sc005_2",194862.601636413,5.2,"2","sc005","mz_cloud","No matches found"
5796,"3-(2,3-dihydro-1-benzofuran-5-yl)-1-isopropyldihydro-2,4(1H,3H)-pyrimidinedione_7.684","3-(2,3-dihydro-1-benzofuran-5-yl)-1-isopropyldihydro-2,4(1H,3H)-pyrimidinedione","C15 H18 N2 O3","Not the top hit","Full match","No results",0.32,274.13183,275.1391,7.684,1486592.21471734,1,81.2,76,"DDA for preferred ion","[M+H]+1","sc008_1",1485096.3940418,6.4,"1","sc008","mz_cloud","No matches found"
3214,"3-(2-Hydroxyethyl)indole_12.271","3-(2-Hydroxyethyl)indole","C10 H11 N O","Full match","Full match","No results",0.24,161.0841,162.09138,12.271,2975726.85949799,1,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc014_1",2358814.23842577,5.7,"1","sc014","mz_cloud","No matches found"
3214,"3-(2-Hydroxyethyl)indole_12.271","3-(2-Hydroxyethyl)indole","C10 H11 N O","Full match","Full match","No results",0.24,161.0841,162.09138,12.271,2975726.85949799,1,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc015_1",1955564.01369738,7.3,"1","sc015","mz_cloud","No matches found"
6535,"3-(4-benzylpiperazino)pyrazine-2-carbonitrile_10.96","3-(4-benzylpiperazino)pyrazine-2-carbonitrile","C16 H17 N5","Not the top hit","Full match","No results",-4.6,279.14711,280.15439,10.96,1225583.65427606,1,62.2,42.9,"DDA for preferred ion","[M+H]+1","sc015_1",1225583.65427606,6.4,"1","sc015","mz_cloud","No matches found"
1694,"3-(tert-butyl)-1-methyl-N-(6-quinoxalinyl)-1H-pyrazole-5-carboxamide_11.912","3-(tert-butyl)-1-methyl-N-(6-quinoxalinyl)-1H-pyrazole-5-carboxamide","C17 H19 N5 O","No match","Full match","No results",-3.88,309.15776,310.16504,11.912,5453032.97252954,5,73,70.1,"DDA for preferred ion","[M+H]+1","sc008_1",379338.174787893,7.2,"1","sc008","mz_cloud","No matches found"
4742,"3-Acetylpyridine_3.883","3-Acetylpyridine","C7 H7 N O","Full match","Full match","No results",1.23,121.05291,122.06019,3.883,1964114.28179365,3,91.7,9.6,"DDA for preferred ion","[M+H]+1","sc009_1",1817963.54423404,7.8,"1","sc009","mz_cloud","No matches found"
2630,"3-Benzoylindole_15.802","3-Benzoylindole","C15 H11 N O","Full match","No results","Full match",0.37,221.08415,222.09142,15.802,3648184.61687782,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",3403003.10731976,7.8,"1","sc007","kps_psychoactive_substances_v2","Single match found"
6328,"3-Hydroxydetomidine_13.398","3-Hydroxydetomidine","C12 H14 N2 O","Full match","Full match","No results",0,202.11061,203.11789,13.398,1293403.17775698,1,69.4,44.1,"DDA for preferred ion","[M+H]+1","sc008_1",236165.332810643,5.8,"1","sc008","mz_cloud","No matches found"
6328,"3-Hydroxydetomidine_13.398","3-Hydroxydetomidine","C12 H14 N2 O","Full match","Full match","No results",0,202.11061,203.11789,13.398,1293403.17775698,1,69.4,44.1,"DDA for preferred ion","[M+H]+1","sc015_1",909974.939756936,7.5,"1","sc015","mz_cloud","No matches found"
6328,"3-Hydroxydetomidine_13.398","3-Hydroxydetomidine","C12 H14 N2 O","Full match","Full match","No results",0,202.11061,203.11789,13.398,1293403.17775698,1,69.4,44.1,"DDA for preferred ion","[M+H]+1","sc020_1",1137642.13193697,5.3,"1","sc020","mz_cloud","No matches found"
2761,"3-Hydroxyphencyclidine_10.714","3-Hydroxyphencyclidine","C17 H25 N O","Full match","Partial match","Full match",0.39,259.19372,260.20099,10.714,3478796.14842095,3,77.3,73.2,"DDA for preferred ion","[M+H]+1","sc018_1",3380237.84656106,8.4,"1","sc018","kps_psychoactive_substances_v2","Single match found"
2444,"3-Methyl-2-quinoxalinol_3.725","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.23,160.0637,161.07098,3.725,3922537.53938531,2,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc003_1",2585118.63255246,7.3,"1","sc003","mz_cloud","No matches found"
2444,"3-Methyl-2-quinoxalinol_3.725","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.23,160.0637,161.07098,3.725,3922537.53938531,2,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc004_1",3124150.46216349,7.8,"1","sc004","mz_cloud","No matches found"
3585,"3-Methyl-2-quinoxalinol_6.998","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.26,160.0637,161.07098,6.998,2662624.42179914,2,95.4,9.8,"DDA for preferred ion","[M+H]+1","sc005_1",542588.77158819,5.5,"1","sc005","mz_cloud","No matches found"
2444,"3-Methyl-2-quinoxalinol_3.725","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.23,160.0637,161.07098,3.725,3922537.53938531,2,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc007_1",3809426.27573801,7.8,"1","sc007","mz_cloud","No matches found"
3585,"3-Methyl-2-quinoxalinol_6.998","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.26,160.0637,161.07098,6.998,2662624.42179914,2,95.4,9.8,"DDA for preferred ion","[M+H]+1","sc009_1",2662624.42179914,6.7,"1","sc009","mz_cloud","No matches found"
2444,"3-Methyl-2-quinoxalinol_3.725","3-Methyl-2-quinoxalinol","C9 H8 N2 O","Full match","Full match","No results",0.23,160.0637,161.07098,3.725,3922537.53938531,2,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc020_1",2134419.71312401,8.4,"1","sc020","mz_cloud","No matches found"
1686,"3-Methyl-5-[(1S,2R,4aR)-1,2,4a,5-tetramethyl-7-oxo-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]pentanoic acid_17.317","3-Methyl-5-[(1S,2R,4aR)-1,2,4a,5-tetramethyl-7-oxo-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]pentanoic acid","C20 H32 O3","Not the top hit","Full match","No results",0.36,320.23526,321.24254,17.317,5487658.21525636,16,88.5,81.3,"DDA for preferred ion","[M+H]+1","sc003_1",3076504.42085266,8.4,"1","sc003","mz_cloud","No matches found"
1686,"3-Methyl-5-[(1S,2R,4aR)-1,2,4a,5-tetramethyl-7-oxo-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]pentanoic acid_17.317","3-Methyl-5-[(1S,2R,4aR)-1,2,4a,5-tetramethyl-7-oxo-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]pentanoic acid","C20 H32 O3","Not the top hit","Full match","No results",0.36,320.23526,321.24254,17.317,5487658.21525636,16,88.5,81.3,"DDA for preferred ion","[M+H]+1","sc004_1",5487658.21525636,6.7,"1","sc004","mz_cloud","No matches found"
5096,"3-Methylbenzophenone_16.667","3-Methylbenzophenone","C14 H12 O","Full match","Full match","No results",0.1,196.08884,197.09611,16.667,1785643.94161665,4,90.1,75.7,"DDA for preferred ion","[M+H]+1","sc008_1",1338877.76632153,8,"1","sc008","mz_cloud","No matches found"
5096,"3-Methylbenzophenone_16.667","3-Methylbenzophenone","C14 H12 O","Full match","Full match","No results",0.1,196.08884,197.09611,16.667,1785643.94161665,4,90.1,75.7,"DDA for preferred ion","[M+H]+1","sc012_1",282339.134711714,6.8,"1","sc012","mz_cloud","No matches found"
1454,"3-[(E)-2-[(1R,4aS,5R,6R,8aR)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-decahydronaphthalen-1-yl]ethenyl]-2,5-dihydrofuran-2-one_17.006","3-[(E)-2-[(1R,4aS,5R,6R,8aR)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-decahydronaphthalen-1-yl]ethenyl]-2,5-dihydrofuran-2-one","C20 H28 O4","Not the top hit","Full match","No results",-0.32,332.19865,333.20583,17.006,6270604.65232707,11,95.6,9.8,"DDA for preferred ion","[M+H]+1","sc002_1",4213517.9962559,6.2,"1","sc002","mz_cloud","No matches found"
5076,"3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate_13.578","3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate","C16 H22 N2 O2","Not the top hit","No results","Full match",0.32,274.16822,275.17549,13.578,1796153.52634018,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_2",599129.257889944,7.2,"2","sc003","kps_psychoactive_substances_v2","Single match found"
5076,"3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate_13.578","3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate","C16 H22 N2 O2","Not the top hit","No results","Full match",0.32,274.16822,275.17549,13.578,1796153.52634018,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc004_1",1200571.21841255,7.5,"1","sc004","kps_psychoactive_substances_v2","Single match found"
5076,"3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate_13.578","3-[2-(Diethylamino)ethyl]-1H-indol-4-yl acetate","C16 H22 N2 O2","Not the top hit","No results","Full match",0.32,274.16822,275.17549,13.578,1796153.52634018,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_2",1796153.52634018,5.1,"2","sc007","kps_psychoactive_substances_v2","Single match found"
719,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_16.64","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.71,268.16765,269.17484,16.64,11491777.6061661,4,92.9,9.6,"DDA for preferred ion","[M+H]+1","sc001_2",115022.182558524,5.4,"2","sc001","mz_cloud","No matches found"
719,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_16.64","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.71,268.16765,269.17484,16.64,11491777.6061661,4,92.9,9.6,"DDA for preferred ion","[M+H]+1","sc003_2",4839792.9496673,6.7,"2","sc003","mz_cloud","No matches found"
719,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_16.64","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.71,268.16765,269.17484,16.64,11491777.6061661,4,92.9,9.6,"DDA for preferred ion","[M+H]+1","sc004_1",5723072.02012155,5.7,"1","sc004","mz_cloud","No matches found"
1385,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_14.026","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.47,268.16759,291.15684,14.026,6531345.60161087,5,98.4,9.9,"DDA for preferred ion","[M+Na]+1","sc007_1",6531345.60161087,8.9,"1","sc007","mz_cloud","No matches found"
719,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_16.64","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.71,268.16765,269.17484,16.64,11491777.6061661,4,92.9,9.6,"DDA for preferred ion","[M+H]+1","sc014_1",11491777.6061661,7.8,"1","sc014","mz_cloud","No matches found"
1385,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_14.026","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.47,268.16759,291.15684,14.026,6531345.60161087,5,98.4,9.9,"DDA for preferred ion","[M+Na]+1","sc020_1",3456954.27525234,7.3,"1","sc020","mz_cloud","No matches found"
719,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_16.64","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",0.71,268.16765,269.17484,16.64,11491777.6061661,4,92.9,9.6,"DDA for preferred ion","[M+H]+1","sc023_1",6101331.87695548,5.7,"1","sc023","mz_cloud","No matches found"
2399,"3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one_12.38","3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one","C17 H13 N5 O","Full match","Full match","No results",-3.91,303.11083,304.1181,12.38,4000964.24464536,2,71,8.5,"DDA for preferred ion","[M+H]+1","sc008_2",429209.815554009,7.7,"2","sc008","mz_cloud","No matches found"
