"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","mass_list_name","mass_list_match"
1744,"Lacosamide_5.764","Lacosamide","C13 H18 N2 O3","Full match","No results","Full match",0.47,250.13186,251.13914,5.764,3726315.13685877,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",3726315.13685877,8.9,"kps_psychoactive_substances_v2","Single match found"
1756,"Pemoline_4.468","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.2,176.05861,177.06589,4.468,3700657.81450389,2,87.2,80.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",3700657.81450389,7.3,"kps_psychoactive_substances_v2","Single match found"
1756,"Pemoline_4.468","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.2,176.05861,177.06589,4.468,3700657.81450389,2,87.2,80.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",3552534.62722863,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_fst1",520403.218321396,5.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_fst2",251729.959128214,7.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_fst3",562246.557152403,5.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_fst4",355612.037119236,7.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_fst5",342242.42268794,7.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","crh_inlet",400266.437351882,7.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","landfill_eg_0_3y",3697431.9788081,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","landfill_eg_3_10y",3535572.78225887,6.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","landfill_eg_y104",3053176.22787942,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","landfill_op_y104",3280297.71834917,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_140622",803314.968650913,5.9,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_171221",3203095.01245933,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_eg_250122",2773159.22845181,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_control_op_171221",3097544.49064005,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_0_3y_14062022",1573250.89301755,6.2,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_171221",2982158.88027847,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_03y_250122",2749857.27652551,7.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_3_10y_171221",2857108.23961339,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg_104_171221",607517.902081001,7.5,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_140622",978257.923907539,7.5,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122",940703.929011341,7.5,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg3_104_250122_20221003231510",962890.841924648,5.9,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_eg104_140622",657887.404329633,7.5,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_0_3y_171221",1705053.57775458,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_0_3y_250122",1644991.05240214,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_3_10y_171221",1958122.52631801,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_3_10y_250122",1438271.58119105,5.7,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_10y_140622",1660351.10297892,7.8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_10y_171222",1775243.89591976,6.7,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op_7104_250122",1360062.93091124,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op0_34_140622",1155724.95886618,5.9,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","lysimeter_op3_104_140622",1147432.63831409,8,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_1",3246242.077573,6.7,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_2",2926274.20874367,7.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_3",3639062.82085214,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_4",3464202.41506738,8.4,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_5",3632010.61321491,7.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_6",3613867.36838155,7.3,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_7",2863435.5214002,6.7,"kps_psychoactive_substances_v2","Single match found"
1758,"Salvinorin A_16.381","Salvinorin A","C23 H28 O8","Not the top hit","Invalid mass","Full match",0.08,432.17845,450.21238,16.381,3697431.9788081,4,99.8,10,"DDA for preferred ion","[M+NH4]+1","thailand_sample_8",2806721.91300124,7.3,"kps_psychoactive_substances_v2","Single match found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",183193.985839267,6.8,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","landfill_op_y104",382757.660440296,5.5,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1463124.0402372,7.3,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",231867.839724489,6.8,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",3572610.98276725,7.8,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",475593.147309966,6.6,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",855796.474637459,7,"kps_psychoactive_substances_v2","Multiple matches found"
1816,"(+/-)-3,4-(Methylenedioxy)amphetamine_8.898","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.18,179.09466,180.10194,8.898,3572610.98276725,2,72.2,45.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",299439.922591046,7.7,"kps_psychoactive_substances_v2","Multiple matches found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",608250.863957895,5.9,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","landfill_op_y104",3561885.96961897,6.2,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",107846.517946381,5.4,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",583683.636314091,6.4,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",171421.339213199,6.8,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",423640.302433825,7.2,"kps_psychoactive_substances_v2","Single match found"
1822,"4,5-Methylenedioxy-2-aminoindane_1.33","4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2","Full match","Not the top hit","Full match",0.06,177.07899,178.08627,1.33,3561885.96961897,3,94.2,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",195905.466231065,5.2,"kps_psychoactive_substances_v2","Single match found"
1837,"Oxymesterone_17.352","Oxymesterone","C20 H30 O3","Not the top hit","Not the top hit","Full match",0.22,318.21956,319.22684,17.352,3536448.51764429,13,81.8,76.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",3536448.51764429,8.9,"kps_psychoactive_substances_v2","Single match found"
1837,"Oxymesterone_17.352","Oxymesterone","C20 H30 O3","Not the top hit","Not the top hit","Full match",0.22,318.21956,319.22684,17.352,3536448.51764429,13,81.8,76.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",333250.652069602,7.7,"kps_psychoactive_substances_v2","Single match found"
1837,"Oxymesterone_17.352","Oxymesterone","C20 H30 O3","Not the top hit","Not the top hit","Full match",0.22,318.21956,319.22684,17.352,3536448.51764429,13,81.8,76.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",539570.237073402,7,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",960271.372483844,7.5,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",2224377.51629669,8.4,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",3261931.45786971,8.4,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1899744.29073027,7.8,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",306248.670171195,7.2,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",1144606.17659789,7.5,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",3496226.48108601,8.4,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",1837658.63867485,7.8,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",657288.44961228,9.1,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",1914639.0318693,8.9,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",493169.601959051,8.3,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",226700.954959904,7.9,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",271058.941424928,8.8,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",510312.794781464,7.5,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",842619.577761759,7.5,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",658549.806014095,7.5,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1540481.36542576,8.4,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",786888.05339057,8.6,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1810046.90972379,8.9,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",366214.695724972,7.7,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",344636.216540907,7.7,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",206868.252291027,7.4,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",812500.950143742,8,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",549427.837035146,8,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",775771.782692897,8.6,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",352804.132409542,7.2,"kps_psychoactive_substances_v2","Single match found"
1861,"Iodine_1.205","Iodine","I2","No match","No results","Full match",-1.47,253.80856,254.81584,1.205,3496226.48108601,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1773937.0765097,7.8,"kps_psychoactive_substances_v2","Single match found"
1941,"2C-B-BZP_1.29","2C-B-BZP","C13 H19 Br N2 O2","No match","Invalid mass","Full match",0.01,314.06299,315.07027,1.29,3327771.38090806,6,96.9,9.8,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",3171094.37536578,6.2,"kps_psychoactive_substances_v2","Single match found"
1941,"2C-B-BZP_1.29","2C-B-BZP","C13 H19 Br N2 O2","No match","Invalid mass","Full match",0.01,314.06299,315.07027,1.29,3327771.38090806,6,96.9,9.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",3327771.38090806,8.4,"kps_psychoactive_substances_v2","Single match found"
1941,"2C-B-BZP_1.29","2C-B-BZP","C13 H19 Br N2 O2","No match","Invalid mass","Full match",0.01,314.06299,315.07027,1.29,3327771.38090806,6,96.9,9.8,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",1317403.48001746,9.5,"kps_psychoactive_substances_v2","Single match found"
