"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
2021,"Amiodarone","C25 H29 I2 N O3",645.02407,646.03134,21.242,"feedpump"
2021,"Amiodarone","C25 H29 I2 N O3",645.02407,646.03134,21.242,"newdry"
2021,"Amiodarone","C25 H29 I2 N O3",645.02407,646.03134,21.242,"olddry"
4814,"Amisulpride","C17 H27 N3 O4 S",369.17223,370.17951,1.268,"newdry"
1544,"Amisulpride","C17 H27 N3 O4 S",369.17219,370.17946,8.277,"olddry"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"centrin"
201,"Amitriptyline","C20 H23 N",277.18307,278.19034,19.611,"digesterA"
201,"Amitriptyline","C20 H23 N",277.18307,278.19034,19.611,"digesterB"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"digesterC"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"digesterD"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"feedpump"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"newdry"
148,"Amitriptyline","C20 H23 N",277.18309,278.19036,18.475,"olddry"
205,"Amorolfine","C21 H35 N O",317.27206,318.27933,19.36,"centrin"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"digesterA"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"digesterB"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"digesterC"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"digesterD"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"feedpump"
205,"Amorolfine","C21 H35 N O",317.27206,318.27933,19.36,"newdry"
150,"Amorolfine","C21 H35 N O",317.27207,318.27934,19.875,"olddry"
2344,"Amylocaine","C14 H21 N O2",235.15723,236.1645,17.237,"digesterB"
2344,"Amylocaine","C14 H21 N O2",235.15723,236.1645,17.237,"digesterC"
2344,"Amylocaine","C14 H21 N O2",235.15723,236.1645,17.237,"newdry"
2344,"Amylocaine","C14 H21 N O2",235.15723,236.1645,17.237,"olddry"
4134,"Anandamide (AEA)","C22 H37 N O2",347.28259,348.28987,23.576,"control"
4921,"Anandamide (AEA)","C22 H37 N O2",347.28268,348.28996,19.918,"digesterA"
2782,"Androsta-1,4-diene-3,17-dione","C19 H24 O2",284.17767,285.18494,16.356,"newdry"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"centrin"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"digesterA"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"digesterB"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"digesterC"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"digesterD"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"feedpump"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"newdry"
118,"Antroquinonol","C24 H38 O4",390.27702,413.26624,24.711,"olddry"
3196,"Apigenin","C15 H10 O5",270.05281,271.06009,16.239,"feedpump"
3341,"Apigenin","C15 H10 O5",270.05282,271.0601,13.351,"olddry"
4215,"Apixaban","C25 H25 N5 O4",459.19064,460.19792,14.967,"newdry"
4215,"Apixaban","C25 H25 N5 O4",459.19064,460.19792,14.967,"olddry"
5230,"Arachidonoyl amide","C20 H33 N O",303.25615,304.26343,22.766,"centrin"
3384,"Arachidonoyl amide","C20 H33 N O",303.25633,304.26361,22.396,"feedpump"
5071,"Arachidonoyl amide","C20 H33 N O",303.25625,304.26328,22.672,"mix"
4427,"Atorvastatin","C33 H35 F N2 O5",558.25317,559.26045,17.875,"centrin"
4427,"Atorvastatin","C33 H35 F N2 O5",558.25317,559.26045,17.875,"digesterC"
4427,"Atorvastatin","C33 H35 F N2 O5",558.25317,559.26045,17.875,"digesterD"
4234,"Atorvastatin","C33 H35 F N2 O5",558.25304,559.26032,18.665,"newdry"
2080,"Azithromycin","C38 H72 N2 O12",748.50868,749.51596,18.928,"newdry"
2649,"Bardoxolone methyl","C32 H43 N O4",505.3168,506.32408,22.493,"digesterA"
2649,"Bardoxolone methyl","C32 H43 N O4",505.3168,506.32408,22.493,"digesterB"
2649,"Bardoxolone methyl","C32 H43 N O4",505.3168,506.32408,22.493,"digesterD"
2649,"Bardoxolone methyl","C32 H43 N O4",505.3168,506.32408,22.493,"olddry"
237,"Bencyclane","C19 H31 N O",289.24062,290.24789,16.595,"centrin"
578,"Bencyclane","C19 H31 N O",289.24061,290.24789,18.964,"digesterA"
303,"Bencyclane","C19 H31 N O",289.24062,290.2479,14.051,"digesterB"
371,"Bencyclane","C19 H31 N O",289.2406,290.24787,18.488,"digesterC"
303,"Bencyclane","C19 H31 N O",289.24062,290.2479,14.051,"digesterD"
371,"Bencyclane","C19 H31 N O",289.2406,290.24787,18.488,"newdry"
237,"Bencyclane","C19 H31 N O",289.24062,290.24789,16.595,"olddry"
3995,"Benoxacor","C11 H11 Cl2 N O2",259.01572,260.02299,11.667,"feedpump"
4709,"Benzenesulfinic acid","C6 H6 O2 S",142.0089,143.01618,22.98,"centrin"
4709,"Benzenesulfinic acid","C6 H6 O2 S",142.0089,143.01618,22.98,"digesterB"
4709,"Benzenesulfinic acid","C6 H6 O2 S",142.0089,143.01618,22.98,"olddry"
949,"Benzenesulfonamide","C6 H7 N O2 S",157.01977,158.02705,15.096,"centrin"
949,"Benzenesulfonamide","C6 H7 N O2 S",157.01977,158.02705,15.096,"control"
433,"Benzocaine","C9 H11 N O2",165.07901,166.08629,4.642,"feedpump"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"centrin"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"digesterA"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"digesterB"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"digesterC"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"feedpump"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"newdry"
1734,"Benzophenone","C13 H10 O",182.07318,183.08046,17.18,"olddry"
2217,"Benzylamine","C7 H9 N",107.07365,108.08093,1.321,"centrin"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"centrin"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"digesterA"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"digesterB"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"digesterC"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"digesterD"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"feedpump"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"newdry"
1051,"Benzylsulfanilamide_BTM04684","C7 H6 O",106.042,107.04928,20.91,"olddry"
280,"Berberine","C20 H17 N O4",335.116,336.12327,14.448,"centrin"
233,"Berberine","C20 H17 N O4",335.11599,336.12326,12.297,"digesterA"
233,"Berberine","C20 H17 N O4",335.11599,336.12326,12.297,"digesterB"
233,"Berberine","C20 H17 N O4",335.11599,336.12326,12.297,"feedpump"
233,"Berberine","C20 H17 N O4",335.11599,336.12326,12.297,"newdry"
233,"Berberine","C20 H17 N O4",335.11599,336.12326,12.297,"olddry"
3703,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4",306.15812,307.16539,14.2,"digesterA"
3703,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4",306.15812,307.16539,14.2,"digesterC"
3703,"Bestatin/Ubenimex_BTM03524","C16 H22 N2 O4",306.15812,307.16539,14.2,"digesterD"
3257,"Bevantolol","C20 H27 N O4",345.19414,346.20142,16.301,"olddry"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"centrin"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"digesterB"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"digesterC"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"digesterD"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"newdry"
1802,"Bezitramide [INN:BAN:DCF]","C31 H32 N4 O2",492.25116,515.24038,21.409,"olddry"
2749,"Bicifadine","C12 H15 N",173.12046,174.12774,20.121,"digesterA"
567,"Bifonazole","C22 H18 N2",310.14828,311.15556,15.737,"centrin"
570,"Bifonazole","C22 H18 N2",310.14828,311.15556,13.265,"digesterA"
570,"Bifonazole","C22 H18 N2",310.14828,311.15556,13.265,"digesterB"
570,"Bifonazole","C22 H18 N2",310.14828,311.15556,13.265,"digesterC"
570,"Bifonazole","C22 H18 N2",310.14828,311.15556,13.265,"digesterD"
567,"Bifonazole","C22 H18 N2",310.14828,311.15556,15.737,"feedpump"
570,"Bifonazole","C22 H18 N2",310.14828,311.15556,13.265,"newdry"
567,"Bifonazole","C22 H18 N2",310.14828,311.15556,15.737,"olddry"
5552,"Biotin","C10 H16 N2 O3 S",244.08879,245.09606,20.585,"olddry"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"centrin"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"control"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"digesterA"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"digesterB"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"digesterC"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"digesterD"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"feedpump"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"mix"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"newdry"
1,"Bis(2-ethylhexyl) amine","C16 H35 N",241.27689,242.28416,21.21,"olddry"
1345,"Bisindolylmaleimide","C25 H24 N4 O2",412.18855,413.19582,10.451,"feedpump"
732,"Boldenone cypionate","C27 H38 O3",410.28213,411.2894,23.239,"olddry"
3137,"Boldenone undecylenate","C30 H44 O3",452.32905,453.33633,22.506,"digesterA"
3137,"Boldenone undecylenate","C30 H44 O3",452.32905,453.33633,22.506,"digesterB"
2569,"Boldenone undecylenate","C30 H44 O3",452.32908,453.33636,23.723,"olddry"
3099,"Bombykol","C16 H30 O",238.22967,239.23695,23.408,"digesterA"
3099,"Bombykol","C16 H30 O",238.22967,239.23695,23.408,"olddry"
1992,"Brivaracetam","C11 H20 N2 O2",212.15246,213.15974,12.332,"feedpump"
2195,"Brivaracetam","C11 H20 N2 O2",212.15248,213.15975,12.542,"olddry"
3468,"Buflomedil","C17 H25 N O4",307.17852,308.18576,17.512,"control"
3468,"Buflomedil","C17 H25 N O4",307.17852,308.18576,17.512,"mix"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"centrin"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"digesterA"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"digesterB"
710,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10446,223.11174,17.9,"digesterC"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"feedpump"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"newdry"
124,"Buthionine Sulfoxime","C8 H18 N2 O3 S",222.10444,223.11171,18.618,"olddry"
4265,"Butorphanol","C21 H29 N O2",327.22005,328.22732,17.314,"digesterC"
2680,"Butyryl trihexyl citrate","C28 H50 O8",514.34812,515.3554,23.147,"digesterA"
2390,"CB-25","C25 H41 N O3",403.30864,404.31592,23.911,"feedpump"
2390,"CB-25","C25 H41 N O3",403.30864,404.31592,23.911,"newdry"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"centrin"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"digesterB"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"digesterC"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"digesterD"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"newdry"
1693,"CB-86","C26 H43 N O3",417.32433,418.33161,20.167,"olddry"
2318,"Calcipotriene","C27 H40 O3",412.29778,413.30505,24.115,"centrin"
1210,"Calcipotriene","C27 H40 O3",412.29777,413.30504,22.907,"newdry"
1210,"Calcipotriene","C27 H40 O3",412.29777,413.30504,22.907,"olddry"
555,"Calcitriol","C27 H44 O3",416.32908,417.33636,24.854,"centrin"
555,"Calcitriol","C27 H44 O3",416.32908,417.33636,24.854,"digesterB"
555,"Calcitriol","C27 H44 O3",416.32908,417.33636,24.854,"digesterC"
2315,"Calcitriol","C27 H44 O3",416.32908,417.33636,22.388,"digesterD"
555,"Calcitriol","C27 H44 O3",416.32908,417.33636,24.854,"feedpump"
2333,"Calcitriol","C27 H44 O3",416.32907,417.33635,22.021,"newdry"
555,"Calcitriol","C27 H44 O3",416.32908,417.33636,24.854,"olddry"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"centrin"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"digesterA"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"digesterB"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"digesterC"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"digesterD"
1744,"Calophyn","C20 H24 O4",328.16768,329.17496,16.202,"newdry"
4734,"Calophyn","C20 H24 O4",328.16773,329.17501,21.749,"olddry"
3713,"Candesartan","C24 H20 N6 O3",440.1597,441.16698,16.746,"centrin"
3713,"Candesartan","C24 H20 N6 O3",440.1597,441.16698,16.746,"digesterA"
3713,"Candesartan","C24 H20 N6 O3",440.1597,441.16698,16.746,"digesterB"
3713,"Candesartan","C24 H20 N6 O3",440.1597,441.16698,16.746,"digesterC"
3713,"Candesartan","C24 H20 N6 O3",440.1597,441.16698,16.746,"digesterD"
1195,"Cannabidiolic acid","C22 H30 O4",358.2145,359.22178,16.797,"centrin"
1195,"Cannabidiolic acid","C22 H30 O4",358.2145,359.22178,16.797,"newdry"
357,"Cannabigerol","C21 H32 O2",316.24038,317.24765,18.78,"centrin"
357,"Cannabigerol","C21 H32 O2",316.24038,317.24765,18.78,"digesterC"
758,"Cannabigerol","C21 H32 O2",316.24038,317.24766,18.531,"digesterD"
758,"Cannabigerol","C21 H32 O2",316.24038,317.24766,18.531,"newdry"
3599,"Cannabigerol","C21 H32 O2",316.24043,317.24771,23.624,"olddry"
816,"Cannabigerolic acid","C22 H32 O4",360.23018,361.23751,18.037,"centrin"
2287,"Cannabigerolic acid","C22 H32 O4",360.23016,361.2375,17.513,"digesterC"
1793,"Cannabigerolic acid","C22 H32 O4",360.23018,361.23748,17.49,"digesterD"
1252,"Cannabigerolic acid","C22 H32 O4",360.23014,361.23747,18.273,"newdry"
3843,"Cannabinol monomethyl ether","C22 H28 O2",324.20912,325.2164,22.249,"digesterA"
584,"Cannabinol monomethyl ether","C22 H28 O2",324.20916,325.21644,18.752,"newdry"
584,"Cannabinol monomethyl ether","C22 H28 O2",324.20916,325.21644,18.752,"olddry"
2759,"Canrenone","C22 H28 O3",340.20395,341.21123,17.664,"digesterC"
2759,"Canrenone","C22 H28 O3",340.20395,341.21123,17.664,"newdry"
5189,"Carazolol","C18 H22 N2 O2",298.16833,299.17561,19.504,"digesterA"
5166,"Carazolol","C18 H22 N2 O2",298.16828,299.17556,20.073,"feedpump"
4981,"Carazolol","C18 H22 N2 O2",298.16823,299.1755,18.897,"newdry"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"digesterA"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"digesterB"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"digesterC"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"digesterD"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"newdry"
2395,"Carbamazepine","C15 H12 N2 O",236.09496,237.10224,14.847,"olddry"
1055,"Carbetapentane","C20 H31 N O3",333.23064,334.23792,13.207,"digesterA"
3870,"Carbetapentane","C20 H31 N O3",333.23059,334.23787,19.652,"feedpump"
2642,"Carisoprodol","C12 H24 N2 O4",260.17359,261.18087,19.087,"centrin"
2642,"Carisoprodol","C12 H24 N2 O4",260.17359,261.18087,19.087,"digesterA"
2642,"Carisoprodol","C12 H24 N2 O4",260.17359,261.18087,19.087,"digesterB"
2642,"Carisoprodol","C12 H24 N2 O4",260.17359,261.18087,19.087,"feedpump"
2642,"Carisoprodol","C12 H24 N2 O4",260.17359,261.18087,19.087,"olddry"
4190,"Carvedilol","C24 H26 N2 O4",406.18933,407.1966,14.27,"olddry"
4487,"Cediranib","C25 H27 F N4 O3",450.20774,451.21502,10.116,"newdry"
3442,"Cefaloglycin_BTM00313","C18 H19 N3 O7 S",421.09284,422.10012,16.507,"olddry"
2575,"Cefrotil","C20 H22 N4 O4 S",414.13788,415.14515,13.291,"olddry"
4918,"Celecoxib","C17 H14 F3 N3 O2 S",381.07589,382.08317,18.605,"digesterA"
909,"Cetaben","C23 H39 N O2",361.2982,362.30548,21.102,"newdry"
2479,"Cetilistat","C25 H39 N O3",401.29301,402.30028,23.184,"centrin"
2479,"Cetilistat","C25 H39 N O3",401.29301,402.30028,23.184,"digesterD"
2479,"Cetilistat","C25 H39 N O3",401.29301,402.30028,23.184,"feedpump"
790,"Cetirizine","C21 H25 Cl N2 O3",388.15543,389.1627,17.623,"centrin"
3765,"Cetirizine","C21 H25 Cl N2 O3",388.1554,389.16268,19.043,"digesterB"
790,"Cetirizine","C21 H25 Cl N2 O3",388.15543,389.1627,17.623,"digesterC"
790,"Cetirizine","C21 H25 Cl N2 O3",388.15543,389.1627,17.623,"feedpump"
2133,"Cetirizine","C21 H25 Cl N2 O3",388.15545,389.16273,16.162,"newdry"
790,"Cetirizine","C21 H25 Cl N2 O3",388.15543,389.1627,17.623,"olddry"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"centrin"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"control"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"digesterA"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"digesterB"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"digesterC"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"digesterD"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"feedpump"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"mix"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"newdry"
11,"Cetrimonium","C19 H41 N",283.32385,284.33113,21.675,"olddry"
2902,"Chalcone","C15 H12 O",208.08879,209.09607,21.061,"mix"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"centrin"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"digesterA"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"digesterB"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"digesterC"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"feedpump"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"newdry"
2455,"Chlorphenesin","C9 H11 Cl O3",202.03949,203.04676,20.675,"olddry"
3360,"Ciclesonide","C32 H44 O7",540.30708,541.31436,15.971,"digesterC"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"centrin"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"digesterA"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"digesterB"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"digesterC"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"digesterD"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"feedpump"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"newdry"
132,"Cinchophen","C16 H11 N O2",249.07902,250.0863,22.318,"olddry"
2867,"Cinitapride","C21 H30 N4 O4",402.22537,425.21459,21.54,"feedpump"
3841,"Cinnarizine","C26 H28 N2",368.22526,369.23254,19.483,"centrin"
3841,"Cinnarizine","C26 H28 N2",368.22526,369.23254,19.483,"digesterA"
3841,"Cinnarizine","C26 H28 N2",368.22526,369.23254,19.483,"olddry"
625,"Ciprofloxacin","C17 H18 F N3 O3",331.13345,332.14073,11.652,"centrin"
427,"Ciprofloxacin","C17 H18 F N3 O3",331.13347,332.14074,12.312,"digesterA"
427,"Ciprofloxacin","C17 H18 F N3 O3",331.13347,332.14074,12.312,"newdry"
730,"Cisatracurium besylate","C18 H28 O2",276.20897,277.21625,21.327,"centrin"
1539,"Cisatracurium besylate","C18 H28 O2",276.20899,277.21627,21.186,"digesterA"
1116,"Cisatracurium besylate","C18 H28 O2",276.20902,277.21632,20.583,"digesterC"
1361,"Cisatracurium besylate","C18 H28 O2",276.209,277.21628,21.018,"digesterD"
422,"Cisatracurium besylate","C18 H28 O2",276.20894,277.21622,20.097,"feedpump"
730,"Cisatracurium besylate","C18 H28 O2",276.20897,277.21625,21.327,"newdry"
730,"Cisatracurium besylate","C18 H28 O2",276.20897,277.21625,21.327,"olddry"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"centrin"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"digesterA"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"digesterB"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"digesterC"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"digesterD"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"feedpump"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"newdry"
182,"Citalopram","C20 H21 F N2 O",324.16403,325.1713,13.162,"olddry"
3617,"Clarithromycin","C38 H69 N O13",747.47685,748.48413,19.488,"centrin"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"centrin"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"digesterB"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"digesterC"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"digesterD"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"newdry"
2860,"Clobutinol","C14 H22 Cl N O",255.13897,256.14625,19.716,"olddry"
754,"Clopidogrel","C16 H16 Cl N O2 S",321.05925,322.06653,17.989,"feedpump"
2228,"Clopidogrel carboxylic acid","C15 H14 Cl N O2 S",307.04351,308.05078,11.51,"centrin"
2228,"Clopidogrel carboxylic acid","C15 H14 Cl N O2 S",307.04351,308.05078,11.51,"digesterA"
2228,"Clopidogrel carboxylic acid","C15 H14 Cl N O2 S",307.04351,308.05078,11.51,"digesterC"
2172,"Clozapine","C18 H19 Cl N4",326.12918,327.13646,19.153,"digesterA"
2172,"Clozapine","C18 H19 Cl N4",326.12918,327.13646,19.153,"digesterB"
2172,"Clozapine","C18 H19 Cl N4",326.12918,327.13646,19.153,"feedpump"
3225,"Clozapine","C18 H19 Cl N4",326.12912,327.1364,18.465,"newdry"
1881,"Clozapine","C18 H19 Cl N4",326.13004,327.13732,16.878,"olddry"
1708,"Codeine","C18 H21 N O3",299.15226,300.15954,16.482,"centrin"
1708,"Codeine","C18 H21 N O3",299.15226,300.15954,16.482,"digesterC"
1708,"Codeine","C18 H21 N O3",299.15226,300.15954,16.482,"digesterD"
1708,"Codeine","C18 H21 N O3",299.15226,300.15954,16.482,"feedpump"
1708,"Codeine","C18 H21 N O3",299.15226,300.15954,16.482,"newdry"
1537,"Codeine","C18 H21 N O3",299.15228,300.15955,10.549,"olddry"
2446,"Colchicine","C22 H25 N O6",399.16827,400.17554,18.09,"olddry"
782,"Concanamycin A_BTM01216","C45 H73 N O14",851.50322,852.5105,14.498,"centrin"
561,"Concanamycin A_BTM01216","C45 H73 N O14",851.50325,852.51053,17.444,"digesterA"
561,"Concanamycin A_BTM01216","C45 H73 N O14",851.50325,852.51053,17.444,"digesterB"
561,"Concanamycin A_BTM01216","C45 H73 N O14",851.50325,852.51053,17.444,"digesterC"
782,"Concanamycin A_BTM01216","C45 H73 N O14",851.50322,852.5105,14.498,"feedpump"
561,"Concanamycin A_BTM01216","C45 H73 N O14",851.50325,852.51053,17.444,"newdry"
782,"Concanamycin A_BTM01216","C45 H73 N O14",851.50322,852.5105,14.498,"olddry"
4869,"Corticosterone","C21 H30 O4",346.21452,347.2218,19.111,"digesterC"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"centrin"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"digesterA"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"digesterB"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"digesterC"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"digesterD"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"feedpump"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"newdry"
1921,"Coumafuryl","C17 H14 O5",298.08427,299.09155,20.066,"olddry"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"centrin"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"digesterA"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"digesterB"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"digesterC"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"digesterD"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"feedpump"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"newdry"
112,"Cryptotanshinone","C19 H20 O3",296.14138,297.14866,21.39,"olddry"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"centrin"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"digesterA"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"digesterB"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"digesterC"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"newdry"
2039,"Cryptotanshinone_BTM04455","C19 H20 O4",312.13624,313.14352,20.502,"olddry"
107,"Cryptotanshinone_BTM04460","C19 H22 O3",298.15703,299.16431,17.212,"digesterA"
107,"Cryptotanshinone_BTM04460","C19 H22 O3",298.15703,299.16431,17.212,"digesterB"
107,"Cryptotanshinone_BTM04460","C19 H22 O3",298.15703,299.16431,17.212,"digesterC"
266,"Curcumin","C21 H20 O6",368.12599,369.13326,17.629,"centrin"
