"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","mass_list_name","mass_list_match"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc007_1",4652443.25365977,7.3,"itn_kps","Single match found"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc007_2",4643575.00691858,5.7,"itn_kps","Single match found"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc014_1",1760550.14654873,8.9,"itn_kps","Single match found"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc020_1",515156.124905755,7.2,"itn_kps","Single match found"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc020_2",389722.803340787,7.2,"itn_kps","Single match found"
965,"Gentamicin_1.52","Gentamicin","C21 H43 N5 O7","Not the top hit","Unused","Full match",-0.27,477.31612,478.32339,1.52,8917049.44835175,2,89,9.5,"DDA for preferred ion","[M+H]+1","sc023_1",8917049.44835175,5.7,"itn_kps","Single match found"
990,"Monensin_21.493","Monensin","C36 H62 O11","Not the top hit","Full match","Full match",-0.35,670.42898,693.41818,21.493,8737439.30621677,1,99,10,"DDA for preferred ion","[M+Na]+1","sc020_1",8737439.30621677,9.5,"itn_kps","Single match found"
990,"Monensin_21.493","Monensin","C36 H62 O11","Not the top hit","Full match","Full match",-0.35,670.42898,693.41818,21.493,8737439.30621677,1,99,10,"DDA for preferred ion","[M+Na]+1","sc020_2",8710586.25255724,8.4,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc003_1",2429179.31797193,7.3,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc003_2",2572709.88578563,5.1,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc007_1",1266869.64620092,8,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc020_1",8334615.4768764,8.9,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc020_2",7545211.28215655,8.4,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc023_1",2617064.50042361,8.4,"itn_kps","Single match found"
1052,"Clotrimazole_14.823","Clotrimazole","C22 H17 Cl N2","No match","Invalid mass","Full match",0.62,344.10824,345.11552,14.823,8334615.4768764,1,60.9,42.7,"DDA for preferred ion","[M+H]+1","sc023_2",3175803.6743044,7.8,"itn_kps","Single match found"
1104,"N(4)-Acetylsulfadiazine_11.977","N(4)-Acetylsulfadiazine","C12 H12 N4 O3 S","No match","Invalid mass","Full match",-4.61,292.06167,293.06894,11.977,7945038.68387438,4,64.9,8.2,"DDA for preferred ion","[M+H]+1","sc007_1",7514648.53178067,7.8,"itn_kps","Single match found"
1104,"N(4)-Acetylsulfadiazine_11.977","N(4)-Acetylsulfadiazine","C12 H12 N4 O3 S","No match","Invalid mass","Full match",-4.61,292.06167,293.06894,11.977,7945038.68387438,4,64.9,8.2,"DDA for preferred ion","[M+H]+1","sc007_2",7945038.68387438,7.8,"itn_kps","Single match found"
1104,"N(4)-Acetylsulfadiazine_11.977","N(4)-Acetylsulfadiazine","C12 H12 N4 O3 S","No match","Invalid mass","Full match",-4.61,292.06167,293.06894,11.977,7945038.68387438,4,64.9,8.2,"DDA for preferred ion","[M+H]+1","sc008_1",4399746.59922519,6.2,"itn_kps","Single match found"
1104,"N(4)-Acetylsulfadiazine_11.977","N(4)-Acetylsulfadiazine","C12 H12 N4 O3 S","No match","Invalid mass","Full match",-4.61,292.06167,293.06894,11.977,7945038.68387438,4,64.9,8.2,"DDA for preferred ion","[M+H]+1","sc008_2",4658910.76891921,8.4,"itn_kps","Single match found"
1104,"N(4)-Acetylsulfadiazine_11.977","N(4)-Acetylsulfadiazine","C12 H12 N4 O3 S","No match","Invalid mass","Full match",-4.61,292.06167,293.06894,11.977,7945038.68387438,4,64.9,8.2,"DDA for preferred ion","[M+H]+1","sc020_1",2371384.37183999,5.7,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","qc15x",126360.547365328,6,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc003_1",1510159.18167399,9.1,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc003_2",1434561.92503833,9.1,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc008_1",3215234.59373247,8.9,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc008_2",3166392.59994949,9.5,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc014_1",6442166.69599341,7.8,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc014_2",6598447.08302035,10,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc15_1",2735858.68272643,8.4,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc15_2",2709834.79802835,8.4,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc16_1",1615099.02868093,7.8,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc16_2",1690559.84074215,8.4,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc020_1",1984305.97661179,8.4,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc020_2",1798756.28320539,8.4,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc023_1",7807643.1544436,8.9,"itn_kps","Single match found"
1122,"Flucytosine_6.214","Flucytosine","C4 H4 F N3 O","Full match","Partial match","Full match",0.87,129.03395,130.04123,6.214,7807643.1544436,1,99.6,93.4,"DDA for preferred ion","[M+H]+1","sc023_2",7769642.79671773,9.5,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc003_1",3690540.11082697,10,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc003_2",4529879.272943,8.9,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc007_1",7647136.95972468,9.5,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc007_2",6247182.95078734,8.4,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc020_1",737504.951930209,7.5,"itn_kps","Single match found"
1156,"Clarithromycin_15.692","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.76,747.47632,748.4836,15.692,7647136.95972468,1,84.3,67.7,"DDA for preferred ion","[M+H]+1","sc020_2",755096.315630772,8,"itn_kps","Single match found"
1159,"Erythromycin_14.544","Erythromycin","C37 H67 N O13","No match","Full match","Full match",-0.58,733.46082,734.4681,14.544,7641126.85549624,2,91.2,77.4,"DDA for preferred ion","[M+H]+1","sc003_1",2085116.03451594,6.2,"itn_kps","Single match found"
1159,"Erythromycin_14.544","Erythromycin","C37 H67 N O13","No match","Full match","Full match",-0.58,733.46082,734.4681,14.544,7641126.85549624,2,91.2,77.4,"DDA for preferred ion","[M+H]+1","sc007_1",7641126.85549624,6.7,"itn_kps","Single match found"
1159,"Erythromycin_14.544","Erythromycin","C37 H67 N O13","No match","Full match","Full match",-0.58,733.46082,734.4681,14.544,7641126.85549624,2,91.2,77.4,"DDA for preferred ion","[M+H]+1","sc007_2",7453241.93203985,6.7,"itn_kps","Single match found"
1159,"Erythromycin_14.544","Erythromycin","C37 H67 N O13","No match","Full match","Full match",-0.58,733.46082,734.4681,14.544,7641126.85549624,2,91.2,77.4,"DDA for preferred ion","[M+H]+1","sc020_1",1678870.36096319,8.4,"itn_kps","Single match found"
1159,"Erythromycin_14.544","Erythromycin","C37 H67 N O13","No match","Full match","Full match",-0.58,733.46082,734.4681,14.544,7641126.85549624,2,91.2,77.4,"DDA for preferred ion","[M+H]+1","sc020_2",1437636.64351309,5.3,"itn_kps","Single match found"
1163,"(+/-)-3,4-(Methylenedioxy)amphetamine_4.416","(+/-)-3,4-(Methylenedioxy)amphetamine","C10 H13 N O2","Full match","Partial match","Full match",0.36,179.09469,180.10197,4.416,7627839.5951919,2,70,44.2,"DDA for preferred ion","[M+H]+1","sc15_2",6389527.6833987,5.1,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc001_2",858107.758495774,8.6,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc003_1",5477079.10605391,8.9,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc005_1",413596.131388457,8.3,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc005_2",434264.533542036,7.7,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc007_1",888168.435492365,7.5,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc008_1",844804.800446552,7.5,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc010_2",3284456.10757243,9.5,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc011_2",5155851.91197057,8.9,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc012_2",978547.461537729,9.1,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc013_1",1317764.48882052,8.6,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc013_2",949232.456688769,9.1,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc014_2",466593.544044231,8.8,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc16_1",791427.865185308,8.6,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc16_2",933399.646731976,8.6,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc17_2",386196.634941653,8.3,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc18_1",240554.311259218,7.9,"itn_kps","Single match found"
1266,"Remikiren_11.018","Remikiren","C33 H50 N4 O6 S","No match","No results","Full match",1.54,630.34608,648.37997,11.018,7053964.501546,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","sc18_2",263470.756597439,7.9,"itn_kps","Single match found"
1285,"Brefeldin A_17.601","Brefeldin A","C16 H24 O4","Not the top hit","Invalid mass","Full match",0.22,280.16752,281.1748,17.601,6984261.39907104,4,83.6,52.2,"DDA for preferred ion","[M+H]+1","sc003_1",2257345.33439626,5.1,"itn_kps","Single match found"
1285,"Brefeldin A_17.601","Brefeldin A","C16 H24 O4","Not the top hit","Invalid mass","Full match",0.22,280.16752,281.1748,17.601,6984261.39907104,4,83.6,52.2,"DDA for preferred ion","[M+H]+1","sc003_2",2625691.45968639,5.1,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc003_1",873631.885651016,5.3,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc007_1",460778.59500333,7.2,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc007_2",436407.98333993,8.3,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc008_1",709350.502926754,6.4,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc008_2",912186.695725754,8,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc020_1",1046819.90471511,8,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc023_1",1220801.44638632,8,"itn_kps","Single match found"
1319,"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_13.018","(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one","C16 H10 N2 O2","No match","Partial match","Full match",0.43,262.07434,263.08162,13.018,6794280.60259776,10,88.5,9.4,"DDA for preferred ion","[M+H]+1","sc023_2",814633.31012173,5.3,"itn_kps","Single match found"
1333,"Ubenimex_11.671","Ubenimex","C16 H24 N2 O4","Not the top hit","Partial match","Full match",0.67,308.17381,309.18105,11.671,6705680.35790595,5,80.5,50.4,"DDA for preferred ion","[M+H]+1","sc014_1",6647622.48023938,7.3,"itn_kps","Single match found"
1333,"Ubenimex_11.671","Ubenimex","C16 H24 N2 O4","Not the top hit","Partial match","Full match",0.67,308.17381,309.18105,11.671,6705680.35790595,5,80.5,50.4,"DDA for preferred ion","[M+H]+1","sc014_2",6705680.35790595,8.4,"itn_kps","Single match found"
1333,"Ubenimex_11.671","Ubenimex","C16 H24 N2 O4","Not the top hit","Partial match","Full match",0.67,308.17381,309.18105,11.671,6705680.35790595,5,80.5,50.4,"DDA for preferred ion","[M+H]+1","sc15_1",3769312.72931111,6.7,"itn_kps","Single match found"
1333,"Ubenimex_11.671","Ubenimex","C16 H24 N2 O4","Not the top hit","Partial match","Full match",0.67,308.17381,309.18105,11.671,6705680.35790595,5,80.5,50.4,"DDA for preferred ion","[M+H]+1","sc15_2",3810024.83298005,5.7,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc007_2",3226324.05594407,5.1,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc014_2",3055431.81161053,5.7,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc15_2",3440050.79430838,7.8,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc16_1",274242.066040356,6.8,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc16_2",229349.780581436,6.8,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc023_1",6575579.3741181,7.8,"itn_kps","Single match found"
1374,"Sparfloxacin_7.951","Sparfloxacin","C19 H22 F2 N4 O3","No match","Not the top hit","Full match",-0.27,392.16589,393.17316,7.951,6575579.3741181,5,92,9.6,"DDA for preferred ion","[M+H]+1","sc023_2",5517551.46997274,8.4,"itn_kps","Single match found"
1413,"Dimetridazole_5.321","Dimetridazole","C5 H7 N3 O2","Full match","Full match","Full match",0.76,141.05393,142.06121,5.321,6408278.46146747,1,99.2,97.2,"DDA for preferred ion","[M+H]+1","sc003_1",903002.947355977,7.5,"itn_kps","Single match found"
1413,"Dimetridazole_5.321","Dimetridazole","C5 H7 N3 O2","Full match","Full match","Full match",0.76,141.05393,142.06121,5.321,6408278.46146747,1,99.2,97.2,"DDA for preferred ion","[M+H]+1","sc003_2",958396.727812213,5.9,"itn_kps","Single match found"
1413,"Dimetridazole_5.321","Dimetridazole","C5 H7 N3 O2","Full match","Full match","Full match",0.76,141.05393,142.06121,5.321,6408278.46146747,1,99.2,97.2,"DDA for preferred ion","[M+H]+1","sc007_1",6341461.35345698,8.4,"itn_kps","Single match found"
1413,"Dimetridazole_5.321","Dimetridazole","C5 H7 N3 O2","Full match","Full match","Full match",0.76,141.05393,142.06121,5.321,6408278.46146747,1,99.2,97.2,"DDA for preferred ion","[M+H]+1","sc007_2",6408278.46146747,9.5,"itn_kps","Single match found"
1413,"Dimetridazole_5.321","Dimetridazole","C5 H7 N3 O2","Full match","Full match","Full match",0.76,141.05393,142.06121,5.321,6408278.46146747,1,99.2,97.2,"DDA for preferred ion","[M+H]+1","sc008_1",965295.880732932,7.5,"itn_kps","Single match found"
1719,"Cefrotil_12.647","Cefrotil","C20 H22 N4 O4 S","No match","Not the top hit","Full match",4.13,414.13789,415.14516,12.647,5376070.55556906,7,98.8,98.4,"DDA for preferred ion","[M+H]+1","sc003_1",4257701.07524306,9.5,"itn_kps","Single match found"
1719,"Cefrotil_12.647","Cefrotil","C20 H22 N4 O4 S","No match","Not the top hit","Full match",4.13,414.13789,415.14516,12.647,5376070.55556906,7,98.8,98.4,"DDA for preferred ion","[M+H]+1","sc003_2",3418526.59309974,5.1,"itn_kps","Single match found"
1719,"Cefrotil_12.647","Cefrotil","C20 H22 N4 O4 S","No match","Not the top hit","Full match",4.13,414.13789,415.14516,12.647,5376070.55556906,7,98.8,98.4,"DDA for preferred ion","[M+H]+1","sc008_2",641075.276158701,7.7,"itn_kps","Single match found"
1719,"Cefrotil_12.647","Cefrotil","C20 H22 N4 O4 S","No match","Not the top hit","Full match",4.13,414.13789,415.14516,12.647,5376070.55556906,7,98.8,98.4,"DDA for preferred ion","[M+H]+1","sc020_2",858093.226775055,8.6,"itn_kps","Single match found"
1882,"Trospectomycin_17.323","Trospectomycin","C17 H30 N2 O7","No match","Invalid mass","Full match",4.81,374.2071,375.21438,17.323,4998455.08959694,3,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc014_1",4064380.06509181,7.3,"itn_kps","Single match found"
1882,"Trospectomycin_17.323","Trospectomycin","C17 H30 N2 O7","No match","Invalid mass","Full match",4.81,374.2071,375.21438,17.323,4998455.08959694,3,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc014_2",4998455.08959694,5.1,"itn_kps","Single match found"
1882,"Trospectomycin_17.323","Trospectomycin","C17 H30 N2 O7","No match","Invalid mass","Full match",4.81,374.2071,375.21438,17.323,4998455.08959694,3,97.9,9.9,"DDA for preferred ion","[M+H]+1","sc15_2",4084661.30993237,6.7,"itn_kps","Single match found"
