"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"landfill_eg_3_10y","kps_psychoactive_substances_v2",580147.198258641
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"landfill_eg_y104","kps_psychoactive_substances_v2",208070.961824611
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",102423.195711478
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",242190.310576521
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",117770.171984569
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",104899.846412103
5484,"3-Benzoylindole","C15 H11 N O",-2.68,221.08347,222.09076,14.179,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",269824.797551031
3714,"3-Hydroxyglutarate","C5 H8 O5",3.17,148.03764,149.04492,2.809,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1575912.42037607
3714,"3-Hydroxyglutarate","C5 H8 O5",3.17,148.03764,149.04492,2.809,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",715188.157820161
3714,"3-Hydroxyglutarate","C5 H8 O5",3.17,148.03764,149.04492,2.809,"landfill_eg_y104","kps_pharmaceuticals_oct22",325786.233296331
3714,"3-Hydroxyglutarate","C5 H8 O5",3.17,148.03764,149.04492,2.809,"landfill_op_y104","kps_pharmaceuticals_oct22",1120803.96286063
3714,"3-Hydroxyglutarate","C5 H8 O5",3.17,148.03764,149.04492,2.809,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",157234.93136938
6937,"3-Methyl-2-quinoxalinol","C9 H8 N2 O",0.11,160.06368,161.07096,7.135,"landfill_eg_3_10y","mz_cloud",478442.485552729
5921,"3-Methylxanthine","C6 H6 N4 O2",0.18,166.0491,167.05638,4.664,"crh_inlet","mz_cloud",746028.167221034
8376,"3-[(Naphthalen-1-yl)methyl]-1-pentyl-1H-indole","C24 H25 N",-3.68,327.1975,328.20477,9.451,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",122735.338693085
2700,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.45,262.09547,263.10275,9.781,"lysimeter_op_10y_171222","mz_cloud",116132.207161012
1596,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.52,262.09549,263.10277,8.414,"thailand_sample_7","mz_cloud",4056695.42005312
2700,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.45,262.09547,263.10275,9.781,"thailand_sample_8","mz_cloud",2278843.71440344
5580,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4",0.57,268.16761,291.15685,15.821,"thailand_sample_8","mz_cloud",848832.599176832
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"crh_inlet","mz_cloud",244241.236827448
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"lysimeter_control_op_171221","mz_cloud",605092.891507601
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"lysimeter_eg_03y_171221","mz_cloud",3406476.09395621
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_control_eg_171221","mz_cloud",6662899.0748434
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_control_op_260122","mz_cloud",897368.338809355
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_op_0_3y_171221","mz_cloud",635995.612431762
150,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-4.92,224.03569,225.04297,0.795,"lysimeter_op_10y_140622","mz_cloud",4634282.31093627
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_op_3_10y_171221","mz_cloud",2241022.6269971
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"thailand_sample_8","mz_cloud",815244.833074577
2151,"3-sulfolactate","C3 H6 O6 S",4.24,169.98923,170.99651,3.918,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",421218.894986695
2151,"3-sulfolactate","C3 H6 O6 S",4.24,169.98923,170.99651,3.918,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2947430.49292277
2151,"3-sulfolactate","C3 H6 O6 S",4.24,169.98923,170.99651,3.918,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",2568709.66048219
6138,"3-{(1R,9S)-6-Oxo-11-[4-(2-pyridinyl)benzyl]-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-5-yl}benzonitrile","C30 H26 N4 O",0.95,458.2111,459.21837,12.836,"lysimeter_eg3_104_250122","mz_cloud",686161.676440709
6923,"3-{(1R,9S)-6-Oxo-11-[4-(2-pyridinyl)benzyl]-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-5-yl}benzonitrile","C30 H26 N4 O",4.64,458.21279,459.22006,12.13,"lysimeter_eg_03y_171221","mz_cloud",480072.070308327
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_control_eg_140622","kps_psychoactive_substances_v2",1200295.79817028
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",1924663.0270946
3738,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.52,304.204,305.21128,18.06,"lysimeter_control_op_140622","kps_psychoactive_substances_v2",365252.289469312
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",2143118.85007369
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_eg104_140622","kps_psychoactive_substances_v2",1957385.95208439
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",1666734.09625426
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_eg3_104_250122","kps_psychoactive_substances_v2",2066493.46392124
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",882472.084767122
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",2307153.46215707
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op3_104_140622","kps_psychoactive_substances_v2",2384211.18719488
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",1224100.07527164
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op_0_3y_250122","kps_psychoactive_substances_v2",2724416.90647638
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op_10y_140622","kps_psychoactive_substances_v2",2975323.86703092
2138,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3",0.5,304.204,305.21127,18.369,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",2061353.83587788
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"landfill_eg_3_10y","mz_cloud",2745336.03040677
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_control_eg_171221","mz_cloud",556663.81332969
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_control_op_171221","mz_cloud",538062.749217616
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_control_op_260122","mz_cloud",151845.033174862
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_eg_03y_171221","mz_cloud",1587440.39962948
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_eg_03y_250122","mz_cloud",801379.172012848
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_eg_3_10y_171221","mz_cloud",268455.6794256
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_op_0_3y_171221","mz_cloud",1606738.63235578
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_op_0_3y_250122","mz_cloud",321842.31439384
2308,"4,4'-Dihydroxydiphenylsulfone","C12 H10 O4 S",0.54,250.03011,251.03739,10.764,"lysimeter_op_3_10y_171221","mz_cloud",695153.77604677
2089,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.22,177.07902,178.08629,6.075,"landfill_eg_0_3y","kps_psychoactive_substances_v2",929455.559183493
1053,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.22,177.07902,178.0863,8.325,"landfill_eg_3_10y","kps_psychoactive_substances_v2",6108393.70890263
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"landfill_eg_y104","kps_psychoactive_substances_v2",608250.863957895
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"landfill_op_y104","kps_psychoactive_substances_v2",3561885.96961897
1058,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.27,177.07903,178.0863,4.528,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",6094023.06333364
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"lysimeter_control_eg_250122","kps_psychoactive_substances_v2",107846.517946381
1053,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.22,177.07902,178.0863,8.325,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",137313.589467859
1053,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.22,177.07902,178.0863,8.325,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1848517.91675345
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",171421.339213199
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",423640.302433825
1822,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.06,177.07899,178.08627,1.33,"lysimeter_op0_34_140622","kps_psychoactive_substances_v2",195905.466231065
1058,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.27,177.07903,178.0863,4.528,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",459819.140149231
1058,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.27,177.07903,178.0863,4.528,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",460080.18393774
3875,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.16,177.07901,178.08628,8.879,"thailand_sample_7","kps_psychoactive_substances_v2",1308797.01581039
6715,"4,5-Methylenedioxy-2-aminoindane","C10 H11 N O2",0.11,177.079,178.08628,11.086,"thailand_sample_8","kps_psychoactive_substances_v2",523650.570995813
3804,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,2.562,"landfill_eg_0_3y","mz_cloud",849018.063680297
3804,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,2.562,"landfill_op_y104","mz_cloud",983429.133448938
3804,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,2.562,"lysimeter_control_eg_171221","mz_cloud",731634.929998998
3804,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,2.562,"lysimeter_eg_03y_171221","mz_cloud",1534949.81808506
3179,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.94,124.06378,125.07106,7.151,"lysimeter_eg_0_3y_14062022","mz_cloud",143129.968540159
6954,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,4.82,"lysimeter_op_0_3y_171221","mz_cloud",470475.193729616
6954,"4,6-Dimethyl-2(1H)-pyrimidinone","C6 H8 N2 O",0.86,124.06377,125.07105,4.82,"lysimeter_op_3_10y_171221","mz_cloud",270911.165028243
6536,"4-(1,3-Dithian-2-yliden)-3-methyl-1-(4-methylphenyl)-4,5-dihydro-1H-pyrazol-5-one","C15 H16 N2 O S2",-2.24,304.06972,305.077,7.422,"lysimeter_op_0_3y_171221","mz_cloud",580877.198570617
6132,"4-(1,3-dimethylbutyl)benzo[4,5]imidazo[1,2-a]pyrimidin-2-amine","C16 H20 N4",-4.62,268.16756,269.17484,15.95,"landfill_eg_3_10y","mz_cloud",687603.918398137
7270,"4-(1H-imidazol-1-yl)benzoic acid","C10 H8 N2 O2",0.06,188.05859,189.06587,6.113,"lysimeter_eg_03y_171221","mz_cloud",206649.720493972
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"landfill_eg_0_3y","mz_cloud",953323.478371839
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"landfill_eg_3_10y","mz_cloud",1029184.25610902
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"landfill_eg_y104","mz_cloud",215599.613280996
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"landfill_op_y104","mz_cloud",317452.115732642
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"lysimeter_eg_03y_171221","mz_cloud",317451.038508331
5015,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.85,313.13154,314.13882,16.622,"lysimeter_eg_3_10y_171221","mz_cloud",175572.482962062
7696,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine","C19 H15 N5",-3.92,313.13152,314.13879,6.259,"thailand_sample_7","mz_cloud",276870.126737703
5750,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid","C11 H10 N2 O3",0.48,218.06925,219.07652,7.858,"landfill_eg_3_10y","mz_cloud",715236.23851102
3537,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid","C11 H10 N2 O3",0.48,218.06925,219.07652,11.778,"lysimeter_control_eg_171221","mz_cloud",104890.414260497
3030,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid","C11 H10 N2 O3",0.27,218.0692,219.07648,5.479,"thailand_sample_7","mz_cloud",2031873.42933148
3030,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid","C11 H10 N2 O3",0.27,218.0692,219.07648,5.479,"thailand_sample_8","mz_cloud",1996740.56313778
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_fst1","mz_cloud",4787624.01586212
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_fst2","mz_cloud",3118908.55979792
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_fst3","mz_cloud",3597831.43851861
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_fst4","mz_cloud",3582473.43036011
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_fst5","mz_cloud",3913892.53733911
1372,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-1.16,344.16331,345.17064,20.057,"crh_inlet","mz_cloud",3772735.30670626
4918,"4-(3-methyl-1-phenyl-1H-pyrazolo[3,4-b]quinolin-4-yl)morpholine","C21 H20 N4 O",-4.38,344.1622,345.16949,16.37,"landfill_eg_3_10y","mz_cloud",1057280.59334959
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"landfill_eg_0_3y","mz_cloud",1813226.75317705
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"landfill_eg_3_10y","mz_cloud",550138.705419613
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"landfill_eg_y104","mz_cloud",308367.58952305
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"lysimeter_control_eg_171221","mz_cloud",395189.22032105
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"lysimeter_eg_03y_171221","mz_cloud",598606.263646181
3321,"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide","C9 H17 N3 O",0.19,183.1372,184.14447,8.633,"lysimeter_eg_3_10y_171221","mz_cloud",168340.405681915
6104,"4-(4-methylphenyl)-2-phenyl-1,3-thiazole","C16 H13 N S",0.91,251.0771,252.08437,4.489,"lysimeter_op_0_3y_171221","mz_cloud",342947.098013449
6699,"4-Acetamidoantipyrine","C13 H15 N3 O2",0.68,245.11659,246.12387,9.358,"landfill_eg_3_10y","mz_cloud",189370.947528067
6699,"4-Acetamidoantipyrine","C13 H15 N3 O2",0.68,245.11659,246.12387,9.358,"lysimeter_eg_03y_171221","mz_cloud",228888.883008636
7146,"4-Aminofolic acid","C19 H20 N8 O5",0.26,440.15578,441.16306,14.303,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",423474.752714692
1334,"4-Androstenediol","C19 H30 O2",0.34,290.22468,291.23196,19.183,"landfill_eg_3_10y","kps_psychoactive_substances_v2",4954469.98691921
1334,"4-Androstenediol","C19 H30 O2",0.34,290.22468,291.23196,19.183,"lysimeter_control_op_171221","kps_psychoactive_substances_v2",200672.697891543
1334,"4-Androstenediol","C19 H30 O2",0.34,290.22468,291.23196,19.183,"lysimeter_op_3_10y_171221","kps_psychoactive_substances_v2",232568.199051074
4527,"4-Carbamimidamidobenzoic acid","C8 H9 N3 O2",0.39,179.06955,180.07682,2.049,"thailand_sample_7","kps_pharmaceuticals_oct22",1197497.94685433
3024,"4-Epianhydrotetracycline","C22 H22 N2 O7",0.13,426.14276,427.15003,9.885,"thailand_sample_7","kps_pharmaceuticals_oct22",2037666.8156052
3024,"4-Epianhydrotetracycline","C22 H22 N2 O7",0.13,426.14276,427.15003,9.885,"thailand_sample_8","kps_pharmaceuticals_oct22",1674189.63788353
7911,"4-Guanidinobutyric acid","C5 H11 N3 O2",1.77,145.08538,146.09245,1.393,"lysimeter_eg_03y_250122","mz_cloud",132686.068111148
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_fst1","kps_pharmaceuticals_oct22",651925.973814317
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_fst2","kps_pharmaceuticals_oct22",674629.670376449
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_fst3","kps_pharmaceuticals_oct22",648547.391033889
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_fst4","kps_pharmaceuticals_oct22",677376.968450238
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_fst5","kps_pharmaceuticals_oct22",694745.785752939
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"crh_inlet","kps_pharmaceuticals_oct22",638225.361735407
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",3463138.43361235
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"landfill_eg_y104","kps_pharmaceuticals_oct22",890953.448865396
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"landfill_op_y104","kps_pharmaceuticals_oct22",1027075.01013543
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",863496.927711567
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",960393.404093869
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1017464.10932331
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",751525.533693016
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",984518.572801885
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",766747.87582453
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",751641.90728122
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",712136.20286212
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",749588.143990926
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",656498.172648642
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",819152.458495442
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",836933.11918513
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",716661.488209888
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",920720.515898598
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",728931.809014488
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",688260.655795209
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",873525.908086919
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",846147.090349787
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",701219.759623838
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",662687.89988555
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",690124.344823527
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",634444.12724447
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",659591.183413964
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_1","kps_pharmaceuticals_oct22",760924.126531672
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_2","kps_pharmaceuticals_oct22",770570.068660736
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_3","kps_pharmaceuticals_oct22",819299.138673675
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_4","kps_pharmaceuticals_oct22",752897.102979259
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_5","kps_pharmaceuticals_oct22",765091.015781574
1877,"4-Heptylphenol","C13 H20 O",0.12,192.15144,193.15872,15.977,"thailand_sample_6","kps_pharmaceuticals_oct22",715443.261911422
