"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
6367,"Allopurinol","C5 H4 N4 O",0.77,136.03862,137.04589,6.711,"kps_pharmaceuticals_oct22",200653.965113303,"maun wwtp (overflow) surface water"
6367,"Allopurinol","C5 H4 N4 O",0.77,136.03862,137.04589,6.711,"kps_pharmaceuticals_oct22",352858.603015771,"glen valley (reclamation) surface water"
6367,"Allopurinol","C5 H4 N4 O",0.77,136.03862,137.04589,6.711,"kps_pharmaceuticals_oct22",370051.534880291,"glen valley (recreational) surface water"
5861,"Allyl 2-(1H-benzimidazol-2-yl)-2-cyano-N-phenylethanimidothioate","C19 H16 N4 S",-3.3,332.10847,333.11575,7.663,"mz_cloud",1369635.23734445,"francistown wwtp surface water"
4743,"Alosetron","C17 H18 N4 O",-4.35,294.14678,295.15406,11.682,"kps_pharmaceuticals_oct22",733164.717977258,"palapye wwtp (eff) waste water"
4524,"Alosetron","C17 H18 N4 O",-4.16,294.14684,295.15407,12.106,"kps_pharmaceuticals_oct22",1203131.35722577,"palapye wwtp surface water"
4524,"Alosetron","C17 H18 N4 O",-4.16,294.14684,295.15407,12.106,"kps_pharmaceuticals_oct22",1199865.87914841,"glen valley (reclamation) surface water"
6310,"Alovudine","C10 H13 F N2 O4",-4.08,244.08494,245.09222,12.403,"kps_pharmaceuticals_oct22",1298728.38685529,"maun beach (after) surface water"
1373,"Alpha-Dihydroartemisinin","C15 H24 O5",0.97,284.16265,307.15188,12.616,"kps_pharmaceuticals_oct22",5208308.55322942,"maun wwtp (main) waste water"
8361,"Alpha-Dimorphecolic","C18 H32 O3",0.47,296.23528,297.24256,18.815,"kps_pharmaceuticals_oct22",332692.045198378,"lecheng stream surface water"
7964,"Alpha-Dimorphecolic","C18 H32 O3",0.82,296.23539,297.24267,17.759,"kps_pharmaceuticals_oct22",712814.099763279,"kasane (main) surface water"
3488,"Alpha-Dimorphecolic","C18 H32 O3",0.31,296.23524,319.22446,19.966,"kps_pharmaceuticals_oct22",2614724.72431122,"kasane (recreational) surface water"
4263,"Alpha-Methyltryptamine","C11 H14 N2",0.41,174.11577,175.12305,8.334,"kps_pharmaceuticals_oct22",2218715.24845629,"kasane wwtp (main) surface water"
8303,"Alpha-Methyltryptamine","C11 H14 N2",0.25,174.11574,175.12302,14.976,"kps_pharmaceuticals_oct22",648146.140693112,"kasane wwtp (overflow) surface water"
2992,"Alpha-Methyltryptamine","C11 H14 N2",0.31,174.11575,175.12303,8.795,"kps_pharmaceuticals_oct22",2790081.57314515,"glen valley (recreational) surface water"
5958,"Alpha-benzyl-aminobenzyl-phosphonic acid","C14 H16 N O3 P",-2.14,277.08619,300.07518,14.069,"kps_pharmaceuticals_oct22",1430580.75514758,"kasane wwtp (main) surface water"
81,"Alpha-bisabolol","C15 H26 O",0.28,222.19843,223.20571,21.039,"kps_pharmaceuticals_oct22",62212251.1392716,"kasane wwtp (overflow) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",1872547.09793191,"lecheng stream surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",995448.472397642,"lecheng spring surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",6016882.27739465,"palapye wwtp (eff) waste water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",5992379.86781826,"palapye wwtp surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",3879995.90357437,"lotsane dam surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",5074970.28278796,"francistown wwtp surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",2859393.89015648,"kasane wwtp (main) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",2053080.49073963,"kasane wwtp (overflow) surface water"
2960,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.29,275.18861,276.19589,19.435,"kps_psychoactive_substances_v2",191304.68620263,"kasane (main) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",3543752.15966419,"kasane (recreational) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",1371271.41760394,"maun beach (before) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",3854269.54396873,"maun beach (after) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",2513124.42845331,"maun wwtp (main) waste water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",2369837.69361621,"maun wwtp (overflow) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",1098076.31683791,"ghanzi wwtp surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",1172348.24841939,"mogobane dam surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",2131406.74989669,"maru-a-pula surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",3268974.98853369,"glen valley (reclamation) surface water"
1519,"Alphameprodine [INN:BAN:DCF]","C17 H25 N O2",0.19,275.18858,276.19586,15.99,"kps_psychoactive_substances_v2",3497887.88593627,"glen valley (recreational) surface water"
6589,"Alphanaphthylalanine","C13 H13 N O2",0.24,215.09468,216.10196,7.984,"kps_pharmaceuticals_oct22",708498.165877933,"palapye wwtp surface water"
2126,"Alphanaphthylalanine","C13 H13 N O2",0.33,215.0947,216.10198,5.065,"kps_pharmaceuticals_oct22",4471893.04382818,"glen valley (reclamation) surface water"
183,"Alphaprodine","C16 H23 N O2",0.31,261.17296,262.18023,8.813,"kps_psychoactive_substances_v2",24888242.8575428,"palapye wwtp (eff) waste water"
183,"Alphaprodine","C16 H23 N O2",0.31,261.17296,262.18023,8.813,"kps_psychoactive_substances_v2",32651434.2880058,"palapye wwtp surface water"
8565,"Alphaprodine","C16 H23 N O2",0.4,261.17298,262.18026,7.611,"kps_psychoactive_substances_v2",595901.514602913,"lotsane dam surface water"
183,"Alphaprodine","C16 H23 N O2",0.31,261.17296,262.18023,8.813,"kps_psychoactive_substances_v2",5357143.55627921,"francistown wwtp surface water"
6573,"Alphaprodine","C16 H23 N O2",0.49,261.17301,262.18028,9.351,"kps_psychoactive_substances_v2",1209923.628389,"kasane wwtp (main) surface water"
183,"Alphaprodine","C16 H23 N O2",0.31,261.17296,262.18023,8.813,"kps_psychoactive_substances_v2",3369332.65721557,"glen valley (reclamation) surface water"
5491,"Alphaxalone","C21 H32 O3",0.16,332.2352,333.24247,17.368,"kps_psychoactive_substances_v2",1230930.1903485,"maun beach (after) surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",379612.677106308,"lecheng stream surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",6462556.06841749,"palapye wwtp (eff) waste water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",6090092.55846786,"palapye wwtp surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",92512438.0133904,"francistown wwtp surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",5478835.4517843,"kasane wwtp (main) surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",2250177.99766935,"kasane wwtp (overflow) surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",8302426.17571346,"maun wwtp (main) waste water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",5772197.08867544,"maun wwtp (overflow) surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",1147559.38432841,"ghanzi wwtp surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",336542.159591304,"maru-a-pula surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",6540629.60081006,"glen valley (reclamation) surface water"
49,"Alprenolol","C15 H23 N O2",0.33,249.17296,250.18024,7.374,"kps_pharmaceuticals_oct22",15046005.4481114,"glen valley (recreational) surface water"
8674,"Alverine","C20 H27 N",0.33,281.21444,282.22172,21.178,"kps_pharmaceuticals_oct22",193360.844697598,"kasane wwtp (main) surface water"
5337,"Ambenonium","C28 H42 Cl2 N4 O2",-4.37,536.26614,537.27342,19.7,"kps_pharmaceuticals_oct22",1674939.30659456,"glen valley (reclamation) surface water"
6736,"Amdoxovir","C9 H12 N6 O3",1.48,252.09746,253.10474,7.885,"kps_pharmaceuticals_oct22",559579.918359021,"kasane wwtp (overflow) surface water"
3802,"Amdoxovir","C9 H12 N6 O3",1.51,252.09747,253.10474,8.419,"kps_pharmaceuticals_oct22",2451216.38811192,"kasane (main) surface water"
556,"Ametryn","C9 H17 N5 S",0.53,227.12059,228.12786,13.136,"mz_cloud",13946285.0391556,"ghanzi wwtp surface water"
3288,"Amiclenomycin","C10 H16 N2 O2",0.18,196.12121,197.12849,8.892,"kps_pharmaceuticals_oct22",460711.837429336,"lotsane dam surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",1712390.62114401,"kasane wwtp (main) surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",511096.231184077,"kasane wwtp (overflow) surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",973739.463638416,"kasane (main) surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",937485.905537088,"kasane (recreational) surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",943162.874939704,"maun beach (before) surface water"
2978,"Amiclenomycin","C10 H16 N2 O2",0.12,196.1212,197.12848,2.203,"kps_pharmaceuticals_oct22",1406017.54396092,"maun wwtp (main) waste water"
3288,"Amiclenomycin","C10 H16 N2 O2",0.18,196.12121,197.12849,8.892,"kps_pharmaceuticals_oct22",1733997.7539022,"maun wwtp (overflow) surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",958905.011188476,"ghanzi wwtp surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",964903.552964065,"maru-a-pula surface water"
1140,"Amiclenomycin","C10 H16 N2 O2",0.06,196.12119,197.12847,1.29,"kps_pharmaceuticals_oct22",1460309.67102483,"glen valley (recreational) surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",1668881.97933345,"lecheng stream surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",843534.570436108,"lecheng spring surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",1188045.36418788,"palapye wwtp (eff) waste water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",4294244.76908314,"lotsane dam surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",3692392.31896961,"francistown wwtp surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",1723895.18865097,"kasane wwtp (main) surface water"
7043,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.836,"itn_kps",212314.44939011,"kasane (main) surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",5283735.2345648,"maun wwtp (main) waste water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",3183226.01052491,"maun wwtp (overflow) surface water"
7043,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.836,"itn_kps",1053639.19393858,"ghanzi wwtp surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",14901206.629117,"maru-a-pula surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",5418574.80858736,"glen valley (reclamation) surface water"
478,"Amifloxacin","C16 H19 F N4 O3",4.93,334.14577,335.15304,18.144,"itn_kps",3299029.04535093,"glen valley (recreational) surface water"
2404,"Amifloxacin_BTM04432","C16 H19 F N4 O4",4.63,350.14065,351.14793,16.74,"itn_cyp_metabolites",1995162.97060021,"palapye wwtp surface water"
2404,"Amifloxacin_BTM04432","C16 H19 F N4 O4",4.63,350.14065,351.14793,16.74,"itn_cyp_metabolites",1416524.6700868,"lotsane dam surface water"
2404,"Amifloxacin_BTM04432","C16 H19 F N4 O4",4.63,350.14065,351.14793,16.74,"itn_cyp_metabolites",3171481.15979115,"maru-a-pula surface water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",11389190.0512119,"palapye wwtp (eff) waste water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",16594889.0768489,"palapye wwtp surface water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",29740016.2377996,"francistown wwtp surface water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",7694410.08167528,"kasane wwtp (overflow) surface water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",1689061.20006712,"maun beach (after) surface water"
254,"Amiloxate","C15 H20 O3",0.52,248.14137,249.14865,12.6,"kps_pharmaceuticals_oct22",1226544.37386006,"maun wwtp (overflow) surface water"
204,"Amiloxate","C15 H20 O3",0.43,248.14135,249.14863,15.101,"kps_pharmaceuticals_oct22",10538747.7470848,"glen valley (reclamation) surface water"
5098,"Aminacrine","C19 H22 N4 O",-4.5,322.17791,323.18519,17.061,"kps_pharmaceuticals_oct22",534069.068078074,"palapye wwtp (eff) waste water"
5098,"Aminacrine","C19 H22 N4 O",-4.5,322.17791,323.18519,17.061,"kps_pharmaceuticals_oct22",665392.715706865,"palapye wwtp surface water"
8991,"Aminacrine","C19 H22 N4 O",2.36,322.18012,323.1874,21.634,"kps_pharmaceuticals_oct22",143805.336232683,"lotsane dam surface water"
8412,"Aminacrine","C19 H22 N4 O",-4.03,322.17806,323.18534,18.431,"kps_pharmaceuticals_oct22",230927.597664323,"kasane wwtp (main) surface water"
8991,"Aminacrine","C19 H22 N4 O",2.36,322.18012,323.1874,21.634,"kps_pharmaceuticals_oct22",462565.344382668,"maun wwtp (main) waste water"
912,"Aminacrine","C19 H22 N4 O",-4.18,322.17802,345.16724,17.366,"kps_pharmaceuticals_oct22",9374850.98097996,"glen valley (reclamation) surface water"
8604,"Aminohippuric acid","C9 H10 N2 O3",0.19,194.06918,195.07646,5.277,"kps_pharmaceuticals_oct22",561059.503071406,"kasane wwtp (overflow) surface water"
6437,"Aminoquinuride","C21 H20 N6 O",-1.86,372.16917,373.17644,6.713,"kps_pharmaceuticals_oct22",1260033.36613768,"francistown wwtp surface water"
1650,"Aminorex","C9 H10 N2 O",0.25,162.07935,163.08663,9.408,"kps_pharmaceuticals_oct22",827668.15539261,"palapye wwtp (eff) waste water"
1823,"Aminorex","C9 H10 N2 O",0.24,162.07935,163.08663,9.575,"kps_pharmaceuticals_oct22",1077731.8764765,"palapye wwtp surface water"
1650,"Aminorex","C9 H10 N2 O",0.25,162.07935,163.08663,9.408,"kps_pharmaceuticals_oct22",5610345.35790585,"francistown wwtp surface water"
1650,"Aminorex","C9 H10 N2 O",0.25,162.07935,163.08663,9.408,"kps_pharmaceuticals_oct22",201201.843168347,"kasane wwtp (main) surface water"
4999,"Aminorex","C9 H10 N2 O",0.22,162.07935,163.08662,8.144,"kps_pharmaceuticals_oct22",1833240.55649628,"kasane wwtp (overflow) surface water"
4612,"Aminorex","C9 H10 N2 O",0.26,162.07935,163.08663,1.617,"kps_pharmaceuticals_oct22",973629.076832067,"maun wwtp (main) waste water"
4612,"Aminorex","C9 H10 N2 O",0.26,162.07935,163.08663,1.617,"kps_pharmaceuticals_oct22",561367.248664249,"maun wwtp (overflow) surface water"
1919,"Aminorex","C9 H10 N2 O",0.2,162.07935,163.08662,3.667,"kps_pharmaceuticals_oct22",657768.157986588,"ghanzi wwtp surface water"
1919,"Aminorex","C9 H10 N2 O",0.2,162.07935,163.08662,3.667,"kps_pharmaceuticals_oct22",1776878.00916965,"glen valley (reclamation) surface water"
1919,"Aminorex","C9 H10 N2 O",0.2,162.07935,163.08662,3.667,"kps_pharmaceuticals_oct22",4839919.97523175,"glen valley (recreational) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",2942490.78306594,"palapye wwtp (eff) waste water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",3193083.60480097,"palapye wwtp surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",20848384.4757816,"francistown wwtp surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",2626623.29334479,"kasane wwtp (main) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",1558963.88814667,"kasane wwtp (overflow) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",618444.900598253,"kasane (recreational) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",2252139.21003231,"maun beach (after) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",2353864.86388722,"ghanzi wwtp surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",255469.080249247,"mogobane dam surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",4234288.19705127,"glen valley (reclamation) surface water"
325,"Amitriptyline-d3","C20 H20 [2]H3 N",-1.34,280.2015,281.20878,20.225,"mz_cloud",1558224.7455864,"glen valley (recreational) surface water"
6888,"Amobarbital","C11 H18 N2 O3",0.38,226.13183,227.1391,10.597,"kps_psychoactive_substances_v2",1099537.68344907,"maun wwtp (overflow) surface water"
5678,"Amonafide","C16 H17 N3 O2",0.28,283.13216,284.13948,9.113,"kps_pharmaceuticals_oct22",1526384.17393879,"kasane wwtp (overflow) surface water"
5678,"Amonafide","C16 H17 N3 O2",0.28,283.13216,284.13948,9.113,"kps_pharmaceuticals_oct22",854229.8876127,"maun wwtp (main) waste water"
5678,"Amonafide","C16 H17 N3 O2",0.28,283.13216,284.13948,9.113,"kps_pharmaceuticals_oct22",1079123.87260874,"maun wwtp (overflow) surface water"
2410,"Amoxicillin","C16 H19 N3 O5 S",-0.19,365.10447,366.11175,8.891,"itn_kps",798979.093240922,"palapye wwtp (eff) waste water"
2410,"Amoxicillin","C16 H19 N3 O5 S",-0.19,365.10447,366.11175,8.891,"itn_kps",2450670.7381114,"francistown wwtp surface water"
2410,"Amoxicillin","C16 H19 N3 O5 S",-0.19,365.10447,366.11175,8.891,"itn_kps",3627970.91581211,"glen valley (reclamation) surface water"
3085,"Amphetamine","C9 H13 N",0.62,135.10488,136.11216,3.454,"kps_psychoactive_substances_v2",3095748.50344779,"kasane (main) surface water"
9374,"Amphetamine","C9 H13 N",0.77,135.1049,136.11218,9.089,"kps_psychoactive_substances_v2",328441.779366686,"maun wwtp (main) waste water"
3755,"Amylocaine","C14 H21 N O2",0.47,235.15734,236.16462,8.882,"kps_pharmaceuticals_oct22",283767.809755877,"lecheng stream surface water"
386,"Amylocaine","C14 H21 N O2",0.48,235.15734,236.16462,5.684,"kps_pharmaceuticals_oct22",4454807.37094279,"palapye wwtp (eff) waste water"
370,"Amylocaine","C14 H21 N O2",0.52,235.15735,236.16463,4.74,"kps_pharmaceuticals_oct22",1169683.26235811,"palapye wwtp surface water"
1828,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16462,6.215,"kps_pharmaceuticals_oct22",5093701.7358161,"francistown wwtp surface water"
3158,"Amylocaine","C14 H21 N O2",0.34,235.15731,236.16459,14.563,"kps_pharmaceuticals_oct22",547368.851427171,"kasane wwtp (main) surface water"
367,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16463,10.981,"kps_pharmaceuticals_oct22",17396020.4694232,"maun wwtp (main) waste water"
367,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16463,10.981,"kps_pharmaceuticals_oct22",18777082.723152,"maun wwtp (overflow) surface water"
1828,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16462,6.215,"kps_pharmaceuticals_oct22",496173.025158686,"ghanzi wwtp surface water"
367,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16463,10.981,"kps_pharmaceuticals_oct22",289415.254979214,"glen valley (reclamation) surface water"
367,"Amylocaine","C14 H21 N O2",0.51,235.15735,236.16463,10.981,"kps_pharmaceuticals_oct22",3023613.48132422,"glen valley (recreational) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",131454.597501949,"lecheng stream surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",416724.879240441,"lecheng spring surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",1155387.84539348,"palapye wwtp (eff) waste water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",758303.173124003,"palapye wwtp surface water"
6542,"Ancymidol","C15 H16 N2 O2",0.25,256.12124,257.12852,9,"mz_cloud",172527.725785729,"lotsane dam surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",1459979.43553144,"kasane wwtp (main) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",4227364.0070511,"kasane wwtp (overflow) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",561588.890905958,"kasane (recreational) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",187790.560482692,"maun beach (before) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",911216.192888867,"maun beach (after) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",1461406.79264221,"maun wwtp (main) waste water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",1690025.95004959,"maun wwtp (overflow) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",714297.810878332,"ghanzi wwtp surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",109428.695725486,"mogobane dam surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",1425935.02517939,"maru-a-pula surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",3217022.99248292,"glen valley (reclamation) surface water"
2267,"Ancymidol","C15 H16 N2 O2",0.3,256.12125,257.12853,14.731,"mz_cloud",2781465.36162886,"glen valley (recreational) surface water"
8697,"Andrographolide","C20 H30 O5",0.66,350.20955,351.21683,21.514,"kps_pharmaceuticals_oct22",237480.656760725,"lotsane dam surface water"
8697,"Andrographolide","C20 H30 O5",0.66,350.20955,351.21683,21.514,"kps_pharmaceuticals_oct22",554786.431738559,"francistown wwtp surface water"
7417,"Andrographolide","C20 H30 O5",-0.39,350.20919,351.21646,17.732,"kps_pharmaceuticals_oct22",946551.036479076,"glen valley (reclamation) surface water"
3131,"Androsta-1,4-diene-3,17-dione","C19 H24 O2",0.35,284.17773,285.18504,14.974,"kps_psychoactive_substances_v2",1797207.36651786,"palapye wwtp (eff) waste water"
3131,"Androsta-1,4-diene-3,17-dione","C19 H24 O2",0.35,284.17773,285.18504,14.974,"kps_psychoactive_substances_v2",3055615.15725616,"palapye wwtp surface water"
995,"Anileridine","C22 H28 N2 O2",2.66,352.21601,353.22329,2.184,"kps_psychoactive_substances_v2",471339.790126435,"francistown wwtp surface water"
2193,"Anileridine","C22 H28 N2 O2",0,352.21508,353.22237,15.558,"kps_psychoactive_substances_v2",2027025.8072806,"kasane (recreational) surface water"
2193,"Anileridine","C22 H28 N2 O2",0,352.21508,353.22237,15.558,"kps_psychoactive_substances_v2",2860610.95841527,"maun wwtp (overflow) surface water"
2193,"Anileridine","C22 H28 N2 O2",0,352.21508,353.22237,15.558,"kps_psychoactive_substances_v2",2283308.53828913,"maru-a-pula surface water"
2193,"Anileridine","C22 H28 N2 O2",0,352.21508,353.22237,15.558,"kps_psychoactive_substances_v2",2855348.85069094,"glen valley (reclamation) surface water"
2193,"Anileridine","C22 H28 N2 O2",0,352.21508,353.22237,15.558,"kps_psychoactive_substances_v2",3848429.00366573,"glen valley (recreational) surface water"
1528,"Anilinomethyl gluco-phenylimidazole","C15 H19 N3 O4",0.59,305.13774,306.14501,11.474,"kps_pharmaceuticals_oct22",4737373.64784705,"palapye wwtp (eff) waste water"
1528,"Anilinomethyl gluco-phenylimidazole","C15 H19 N3 O4",0.59,305.13774,306.14501,11.474,"kps_pharmaceuticals_oct22",6046572.37240577,"palapye wwtp surface water"
3912,"Aniracetam","C12 H13 N O3",-2.38,219.08902,220.09634,8.508,"kps_psychoactive_substances_v2",2274443.00921119,"maun wwtp (overflow) surface water"
