"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","mass_list_name","mass_list_match"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc003_1",13481599.8142364,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc005_1",23053670.5242331,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc005_2",9769599.81903023,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc008_1",23595595.8046448,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc008_2",8941707.59808787,7.3,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc009_1",10327753.617692,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc009_2",13281616.3587537,7.8,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc010_1",9560218.512971,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc010_2",24434765.6680352,7.8,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc011_1",12428695.3769518,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc011_2",12573885.4336906,9.5,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc012_1",10498862.5491349,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc012_2",24368873.4563361,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc013_1",10859776.7478962,7.3,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc013_2",14169072.2467881,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc014_1",26646294.3978109,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc014_2",9871871.79779052,7.3,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc15_1",12008332.0126645,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc15_2",11188833.4651985,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc16_1",11595087.2972276,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc16_2",11461320.468356,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc17_1",10814054.4978502,7.8,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc17_2",11770139.0270617,7.8,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc18_1",12363563.3503926,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc18_2",26573654.493465,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc020_1",11797556.6106233,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc020_2",12043177.0201545,8.9,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc023_1",30834006.3254493,7.8,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","sc023_2",31245417.188506,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","solution_x",11733222.1873687,8.4,"kps_pharmaceuticals_oct22","Single match found"
190,"Elaidoylamide_20.414","Elaidoylamide","C18 H35 N O","Full match","Partial match","Full match",0.23,281.27193,282.2792,20.414,31245417.188506,3,98.5,98.4,"DDA for preferred ion","[M+H]+1","solution_x2",11166911.823511,9.5,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc003_1",10799864.9247376,7.8,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc003_2",8804805.29267688,7.8,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc007_1",29709991.7202156,7.8,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc007_2",30708584.3249853,8.4,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc020_1",13956495.6508025,8.9,"kps_pharmaceuticals_oct22","Single match found"
192,"Valsartan_16.522","Valsartan","C24 H29 N5 O3","No match","No results","Full match",0.07,435.22707,458.2163,16.522,30708584.3249853,0,NA,NA,"DDA for preferred ion","[M+Na]+1","sc020_2",18080137.3837551,8.4,"kps_pharmaceuticals_oct22","Single match found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","qc15x",794134.943785266,5.3,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_1",20820955.7557262,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_2",21713013.0754784,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",30643690.9535683,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_2",25335681.022668,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",1851104.29617331,7.3,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_2",1895690.70183858,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_1",4775127.38703553,7.3,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_2",8376053.57114494,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_1",7857811.64638031,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_2",7951923.74525192,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_1",8158891.33635301,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_2",8375647.56181481,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_1",1119023.10729385,7,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_2",1549655.79348125,6.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",20737627.3891357,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_2",13399608.4106626,9.5,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",10241016.2764465,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_2",16415594.2256937,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc003_1",2629555.07466249,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc003_2",2701723.9772826,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc007_1",30362797.2080901,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc007_2",28186356.7282216,8.9,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc020_1",5547277.55092512,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
196,"Codeine_6.123","Codeine","C18 H21 N O3","Not the top hit","Partial match","Full match",0.52,299.1523,300.15958,6.123,30362797.2080901,5,99.1,89,"DDA for preferred ion","[M+H]+1","sc020_2",5522807.50019845,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","qc15x",4812982.44757192,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc001_1",3655581.26306046,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc001_2",3747406.03984661,7.8,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc002_1",1766362.98354862,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc002_2",1284053.92215262,8.6,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_1",2266728.05590757,7.3,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_2",2339415.45229032,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc005_1",8912145.15483363,9.5,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc005_2",11586300.2296861,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",6966338.71451254,7.8,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_2",7653080.52579077,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",3115669.19401166,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_2",4270650.73942134,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_1",2562232.22837814,7.3,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_2",2185178.22425438,6.7,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc010_1",432051.792160133,5.5,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc011_2",641196.145089111,8.3,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc012_2",217270.415499466,7.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_1",9836547.34054665,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_2",10153598.1751665,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_1",5679532.78948535,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_2",5267746.40364822,7.8,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_1",360617.636711296,5.5,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_2",478148.748033025,5.5,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc18_1",30184535.6748717,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc18_2",30343626.4249958,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",9027854.1369329,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_2",9025516.86045284,8.4,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",6120432.08313154,8.9,"kps_pharmaceuticals_oct22","Single match found"
197,"Marbofloxacin_18.144","Marbofloxacin","C17 H19 F N4 O4","Not the top hit","No results","Full match",4.36,362.14061,363.14789,18.144,30343626.4249958,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_2",6093308.19502888,7.8,"kps_pharmaceuticals_oct22","Single match found"
204,"Amiloxate_15.101","Amiloxate","C15 H20 O3","Not the top hit","Not the top hit","Full match",0.43,248.14135,249.14863,15.101,29740016.2377996,6,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc003_1",11389190.0512119,6.7,"kps_pharmaceuticals_oct22","Single match found"
204,"Amiloxate_15.101","Amiloxate","C15 H20 O3","Not the top hit","Not the top hit","Full match",0.43,248.14135,249.14863,15.101,29740016.2377996,6,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc007_1",29740016.2377996,6.7,"kps_pharmaceuticals_oct22","Single match found"
204,"Amiloxate_15.101","Amiloxate","C15 H20 O3","Not the top hit","Not the top hit","Full match",0.43,248.14135,249.14863,15.101,29740016.2377996,6,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc007_2",28420931.1939022,5.7,"kps_pharmaceuticals_oct22","Single match found"
204,"Amiloxate_15.101","Amiloxate","C15 H20 O3","Not the top hit","Not the top hit","Full match",0.43,248.14135,249.14863,15.101,29740016.2377996,6,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc008_1",6512659.71361295,5.7,"kps_pharmaceuticals_oct22","Single match found"
204,"Amiloxate_15.101","Amiloxate","C15 H20 O3","Not the top hit","Not the top hit","Full match",0.43,248.14135,249.14863,15.101,29740016.2377996,6,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc009_1",7694410.08167528,5.1,"kps_pharmaceuticals_oct22","Single match found"
