"name","sample_location","mean_area"
"Cannabinol monomethyl ether","digesterA",9252931.27072608
"Cannabinol monomethyl ether","newdry",47450631.5270107
"Cannabinol monomethyl ether","olddry",4163294.16731146
"Canrenone","digesterC",1160477.14504543
"Canrenone","newdry",13306449.9355399
"Carazolol","digesterA",2561874.55829185
"Carazolol","feedpump",2384985.52623586
"Carazolol","newdry",3573090.94474625
"Carbamazepine","digesterA",19150887.436019
"Carbamazepine","digesterB",16786783.584473
"Carbamazepine","digesterC",13269281.9801701
"Carbamazepine","digesterD",16030705.9485762
"Carbamazepine","newdry",10547385.7438323
"Carbamazepine","olddry",16153380.7612414
"Carbetapentane","digesterA",49552269.3568128
"Carbetapentane","feedpump",5225829.13082326
"Carboplatin","mix",147022279.341253
"Carisoprodol","centrin",10608305.481586
"Carisoprodol","control",72186129.9880276
"Carisoprodol","digesterA",5478911.35206908
"Carisoprodol","digesterB",2674193.40669472
"Carisoprodol","feedpump",4715977.27587422
"Carisoprodol","olddry",7475524.07780317
"Caroverine hydrochloride","mix",99639909.4860757
"Carvedilol","olddry",7593009.72658825
"Cediranib","newdry",5691731.93499034
"Cefaloglycin_BTM00313","olddry",10392845.6435455
"Cefrotil","olddry",16647507.3011549
"Celecoxib","digesterA",4049754.31772265
"Celestolide","centrin",3744536.47270694
"Celestolide","control",18373488.112066
"Celestolide","digesterB",4375981.45420317
"Celestolide","digesterC",4464676.44269074
"Celestolide","digesterD",4377489.07158619
"Celestolide","feedpump",4883800.05169537
"Celestolide","newdry",4268208.93972691
"Celestolide","olddry",6419902.62458138
"Cetaben","newdry",6200589.95508412
"Cetilistat","centrin",6170344.71455999
"Cetilistat","digesterD",5855315.24303717
"Cetilistat","feedpump",16045938.555332
"Cetirizine","centrin",14907048.2395902
"Cetirizine","digesterB",8365386.03372382
"Cetirizine","digesterC",7705152.26443673
"Cetirizine","feedpump",7960415.88738977
"Cetirizine","newdry",9776634.53889564
"Cetirizine","olddry",73989808.1168093
"Cetrimonium","centrin",1271791748.50987
"Cetrimonium","control",137971674.209068
"Cetrimonium","digesterA",3151590087.74063
"Cetrimonium","digesterB",2407309012.85011
"Cetrimonium","digesterC",1631887666.47805
"Cetrimonium","digesterD",1852233407.59965
"Cetrimonium","feedpump",1469835398.64068
"Cetrimonium","mix",237353151.719691
"Cetrimonium","newdry",1855269566.48397
"Cetrimonium","olddry",2443269721.38868
"Chalcone","mix",3843626.1453434
"Chlorogenic acid","centrin",4102948.23811638
"Chlorogenic acid","control",22457593.4720188
"Chlorogenic acid","feedpump",6299790.58192193
"Chlorogenic acid","mix",164207233.31671
"Chlorogenic acid","olddry",2839776.96030815
"Chlorphenesin","centrin",14432160.9059316
"Chlorphenesin","control",7238869.01804551
"Chlorphenesin","digesterA",6976352.60535989
"Chlorphenesin","digesterB",6789936.72396964
"Chlorphenesin","digesterC",2461766.86372657
"Chlorphenesin","feedpump",14383789.4913827
"Chlorphenesin","mix",30201510.3905597
"Chlorphenesin","newdry",9810000.40922252
"Chlorphenesin","olddry",10378836.4621122
"Cholest-4-en-3-one","centrin",8654543.56084525
"Cholest-4-en-3-one","digesterC",10375583.4479942
"Cholest-4-en-3-one","digesterD",11154809.0923209
"Cholest-4-en-3-one","feedpump",9085438.753078
"Cholest-4-en-3-one","newdry",10227116.2713464
"Cholest-4-en-3-one","olddry",20808677.3617413
"Cholesterol","mix",22880123.5454913
"Ciclesonide","digesterC",7991879.59504035
"Cilostazol","control",9254568.55074634
"Cinchophen","centrin",154882424.05051
"Cinchophen","digesterA",203560910.709287
"Cinchophen","digesterB",138846019.505851
"Cinchophen","digesterC",192299503.405258
"Cinchophen","digesterD",161366117.534906
"Cinchophen","feedpump",57755717.0593792
"Cinchophen","newdry",253237842.666509
"Cinchophen","olddry",285413041.425625
"Cinitapride","feedpump",10509093.079849
"Cinitapride","mix",22319549.7899092
"Cinnamyldenafil","centrin",12996952.7607671
"Cinnamyldenafil","control",30789984.1846583
"Cinnamyldenafil","mix",244949720.292939
"Cinnarizine","centrin",2949792.29395391
"Cinnarizine","digesterA",2740805.86177631
"Cinnarizine","olddry",4897508.90451379
"Ciprofloxacin","centrin",58682746.8047845
"Ciprofloxacin","digesterA",118288279.200886
"Ciprofloxacin","mix",28410523.5487971
"Ciprofloxacin","newdry",67128198.3401467
"Ciprofloxacin","olddry",15366583.8096892
"Ciprostene","centrin",53415441.6724233
"Ciprostene","digesterC",80647817.5413207
"Ciprostene","digesterD",103950514.664686
"Cisatracurium besylate","centrin",51948291.6557225
"Cisatracurium besylate","digesterA",11102233.5424643
"Cisatracurium besylate","digesterC",44664253.7208339
"Cisatracurium besylate","digesterD",72912854.9421379
"Cisatracurium besylate","feedpump",95140565.2461963
"Cisatracurium besylate","mix",6817056.33249019
"Cisatracurium besylate","newdry",67251542.6221652
"Cisatracurium besylate","olddry",27668036.6572063
"Citalopram","centrin",154393339.668898
"Citalopram","digesterA",210167862.630676
"Citalopram","digesterB",204883653.304786
"Citalopram","digesterC",177397491.216639
"Citalopram","digesterD",98254803.4083456
"Citalopram","feedpump",143379093.490362
"Citalopram","newdry",241850473.862282
"Citalopram","olddry",438549929.221404
"Citrinin","control",9743555.78892561
"Clarithromycin","centrin",3805921.81637717
"Clobutinol","centrin",11936396.8963711
"Clobutinol","digesterB",6631249.52746096
"Clobutinol","digesterC",13725908.1885412
"Clobutinol","digesterD",16995664.7066097
"Clobutinol","newdry",15935031.6856287
"Clobutinol","olddry",19015011.9923104
"Clopidogrel","feedpump",45773891.4637579
"Clopidogrel carboxylic acid","centrin",10653227.6588571
"Clopidogrel carboxylic acid","digesterA",11851364.1451557
"Clopidogrel carboxylic acid","digesterC",17740248.6124841
"Clozapine","control",6317887.58351372
"Clozapine","digesterA",11853114.3471083
"Clozapine","digesterB",12386191.7602401
"Clozapine","feedpump",6717554.09974939
"Clozapine","mix",60358440.2594167
"Clozapine","newdry",7392804.72734319
"Clozapine","olddry",37844810.7356649
"Cmp_257","control",4519035.01855828
"Cmp_257","mix",94742642.9993231
"Cobiprostone","control",5865404.12286389
"Codeine","centrin",11162541.7121522
"Codeine","digesterC",15067762.449409
"Codeine","digesterD",16533326.0983754
"Codeine","feedpump",37557415.870027
"Codeine","newdry",21112758.5532286
"Codeine","olddry",33593638.8448271
"Colchicine","olddry",15394848.7130335
"Concanamycin A_BTM01216","centrin",55450718.7598288
"Concanamycin A_BTM01216","digesterA",15867367.5754837
"Concanamycin A_BTM01216","digesterB",44728338.3215263
"Concanamycin A_BTM01216","digesterC",27054512.6361592
"Concanamycin A_BTM01216","feedpump",51450776.4250912
"Concanamycin A_BTM01216","newdry",105547076.561944
"Concanamycin A_BTM01216","olddry",103384692.357285
"Convallatoxin","feedpump",8281327.88821558
"Corticosterone","centrin",12740411.359487
"Corticosterone","control",16786808.5389193
"Corticosterone","digesterC",19190216.927828
"Corticosterone","digesterD",31600138.9672099
"Corticosterone","feedpump",132487242.316237
"Corticosterone","mix",207967941.595074
"Corticosterone","newdry",11645468.2862297
"Corticosterone","olddry",16444563.0012991
"Cortisol","feedpump",9074514.41930696
"Coumafuryl","centrin",13574258.310505
"Coumafuryl","digesterA",8207991.08972855
"Coumafuryl","digesterB",9327189.78655127
"Coumafuryl","digesterC",21671717.6840604
"Coumafuryl","digesterD",18200752.3979113
"Coumafuryl","feedpump",902731.533613705
"Coumafuryl","newdry",19870100.1087112
"Coumafuryl","olddry",5601378.00733062
"Cryptotanshinone","centrin",119983941.224184
"Cryptotanshinone","digesterA",355744175.273169
"Cryptotanshinone","digesterB",151694937.519902
"Cryptotanshinone","digesterC",207432052.862477
"Cryptotanshinone","digesterD",80684198.6341991
"Cryptotanshinone","feedpump",5486783.86887582
"Cryptotanshinone","newdry",243880042.331996
"Cryptotanshinone","olddry",228875431.33353
"Cryptotanshinone_BTM04455","centrin",5132912.80564375
"Cryptotanshinone_BTM04455","digesterA",6615559.73323857
"Cryptotanshinone_BTM04455","digesterB",15502867.7007776
"Cryptotanshinone_BTM04455","digesterC",3265946.96853241
"Cryptotanshinone_BTM04455","newdry",2947584.86024104
"Cryptotanshinone_BTM04455","olddry",7065354.57074007
"Cryptotanshinone_BTM04460","digesterA",384236149.981502
"Cryptotanshinone_BTM04460","digesterB",246224972.951797
"Cryptotanshinone_BTM04460","digesterC",9603295.94221852
"Curcumin","centrin",42831366.0034498
"Curcumin","digesterA",5087891.75515793
"Curcumin","digesterC",104710337.505242
"Curcumin","digesterD",42777390.7450891
"Curcumin","feedpump",80087726.6279116
"Curcumin","newdry",57524591.4546894
"Curcumin","olddry",70804160.0186885
"Cyclandelate","centrin",137533382.760773
"Cyclandelate","control",453736863.891728
"Cyclandelate","digesterA",77098311.8210852
"Cyclandelate","digesterB",63900514.7059087
"Cyclandelate","digesterC",136668572.795523
"Cyclandelate","digesterD",168491495.793196
"Cyclandelate","feedpump",58631350.1292201
"Cyclandelate","mix",694731450.608702
"Cyclandelate","newdry",100230864.253478
"Cyclandelate","olddry",118073130.865331
"Cyclohexyl phenyl ketone","centrin",15091180.2560786
"Cyclohexyl phenyl ketone","digesterA",42884181.6615069
"Cyclohexyl phenyl ketone","digesterB",35733743.3190259
"Cyclohexyl phenyl ketone","digesterC",18847935.1464641
"Cyclohexyl phenyl ketone","digesterD",17645637.6616474
"Cyclohexyl phenyl ketone","newdry",25829172.2280472
"Cyclohexyl phenyl ketone","olddry",26253812.0167883
"Cyclohexyl-norstatine","centrin",31899034.2334703
"Cyclohexyl-norstatine","control",223643674.284225
"Cyclohexyl-norstatine","digesterA",18857995.3027355
"Cyclohexyl-norstatine","digesterB",12159886.5125952
"Cyclohexyl-norstatine","digesterC",16614151.1494875
"Cyclohexyl-norstatine","digesterD",16830689.425335
"Cyclohexyl-norstatine","feedpump",39191638.0088864
"Cyclohexyl-norstatine","newdry",15689594.796342
"Cyclohexyl-norstatine","olddry",40536770.4494845
"Cytidine","mix",50551901.1164536
"D-Camphor","centrin",5993978.0047265
"D-Camphor","mix",22322652.9762384
"DL-α-Tocopherol","centrin",4087774.1908908
"DL-α-Tocopherol","digesterD",5290423.24617377
"DL-α-Tocopherol","newdry",5109742.96464017
"DL-α-Tocopherol","olddry",3685573.69500358
"DM 235","olddry",50875051.8819468
"DMH","control",32837095.8133758
"DMH","digesterA",27425918.8168616
"DMH","digesterC",23243593.2621192
"DMH","feedpump",30599917.3141443
"DMH","mix",341489112.933904
"DMH","newdry",19808911.3028939
"DQH","feedpump",36927033.225944
"Dabigatran etexilate","newdry",6138541.10258932
"Decamethylcyclopentasiloxane","digesterA",5338741.59102155
"Decamethylcyclopentasiloxane","olddry",8347834.18263298
"Decanamide","centrin",11052212.7074726
"Decanamide","control",19162196.1028908
"Decanamide","digesterB",10801367.7503249
"Decanamide","digesterC",2601361.75497037
"Decanamide","digesterD",8797062.07552985
"Decanamide","feedpump",7368019.94451213
"Decanamide","mix",140245262.395674
"Decanamide","olddry",2644525.98523552
"Decanedioic acid","control",8133486.34578655
"Decanedioic acid","feedpump",3906393.7980786
"Decanedioic acid","mix",61900875.6968248
"Decanophenone","control",4853468.33491282
"Decanophenone","olddry",4320749.01933958
"Decylubiquinone","feedpump",6433911.16267561
"Deferasirox","centrin",5378978.98091181
"Deferasirox","digesterC",10947875.3600247
"Deferasirox","digesterD",8957648.63255117
"Deferasirox","newdry",1252986.10998692
"Deferasirox","olddry",5280736.97594841
"Deferoxamine","digesterB",6716043.24188218
"Dehydrochloromethyl testosterone","centrin",4869768.70869576
"Dehydrochloromethyl testosterone","control",132772251.577209
"Dehydrochloromethyl testosterone","mix",893032294.903433
"Dehydroepiandrosterone (DHEA)","centrin",15731569.0249357
"Dehydroepiandrosterone (DHEA)","digesterA",15360163.0222755
"Dehydroepiandrosterone (DHEA)","digesterB",16101425.4552129
"Dehydroepiandrosterone (DHEA)","digesterD",27090919.9809326
"Dehydroepiandrosterone (DHEA)","newdry",12743680.2239053
"Delta 9 Tetrahydrocannabinol (THC)","centrin",31243725.4144212
"Delta 9 Tetrahydrocannabinol (THC)","digesterA",14480085.3772239
"Delta 9 Tetrahydrocannabinol (THC)","digesterB",21544700.8857536
"Delta 9 Tetrahydrocannabinol (THC)","digesterC",20722759.8349331
"Delta 9 Tetrahydrocannabinol (THC)","digesterD",26498802.1283888
"Delta 9 Tetrahydrocannabinol (THC)","feedpump",8325249.58337319
"Delta 9 Tetrahydrocannabinol (THC)","newdry",74900560.4558228
"Delta 9 Tetrahydrocannabinol (THC)","olddry",8359839.2461484
"Deoxynivalenol","control",4453853.95555731
"Desacetyl diltiazem","centrin",7841090.57346216
"Desacetyl diltiazem","feedpump",14992649.0567149
"Desacetyl diltiazem","olddry",32722822.7290362
"Deschloro-N-ethyl-ketamine","control",7886217.21980201
"Desmethyl tocotrienol","olddry",9705395.5040649
"Desmethyldoxepin","mix",19519088.7518384
"Desmethylmirtazapine","olddry",366149598.520416
"Desogestrel","centrin",52091882.0484733
"Desogestrel","digesterC",55253060.447743
"Desogestrel","digesterD",43662522.1561309
"Desogestrel","newdry",40094533.5256947
"Desoxycortone","feedpump",15129921.4244008
"Desoxymethyltestosterone","centrin",11258460.3792634
"Desoxymethyltestosterone","digesterA",8784341.31637152
"Desoxymethyltestosterone","mix",50699832.4033001
"Desoxymethyltestosterone","newdry",7127711.47639011
"Desoxymethyltestosterone","olddry",8693289.64766807
"Detomidine","digesterB",19316663.7127303
"Dexamethasone","mix",49959667.7909683
"Dexbrompheniramine","centrin",12128298.2471948
"Dexbrompheniramine","control",15414372.4017678
"Dexbrompheniramine","digesterA",7393173.51995631
"Dexbrompheniramine","digesterB",6663134.77252492
"Dexbrompheniramine","digesterC",8396605.40387584
"Dexbrompheniramine","digesterD",6027968.51351369
"Dexbrompheniramine","feedpump",3591223.56450405
"Dexbrompheniramine","mix",66887203.8931097
"Dexbrompheniramine","olddry",5436475.18185944
"Dextromethorphan","digesterA",37145348.9397801
"Diacetoxyscirpenol","control",60652103.7964577
"Diacetoxyscirpenol","mix",34839684.4945442
"Diampromide","digesterA",9289362.36440756
"Diampromide","feedpump",14844774.5799905
"Diampromide","olddry",82635104.7153338
"Diazepam","olddry",9873319.7898402
"Dibutyl phthalate","centrin",9440262.34241494
"Dibutyl phthalate","digesterB",4114841.02138247
"Dibutyl phthalate","digesterD",11131239.0610189
"Dibutyl phthalate","feedpump",20900107.2516139
"Dibutyl phthalate","mix",89957590.6687977
"Dibutyl phthalate","newdry",6246154.53858569
"Dibutyl phthalate","olddry",7542394.44046622
"Dichlorophene_BTM02818","centrin",84029314.326388
"Dichlorophene_BTM02818","control",4525003.83704627
"Dichlorophene_BTM02818","digesterA",117863476.084673
"Dichlorophene_BTM02818","digesterB",63102211.444421
"Dichlorophene_BTM02818","digesterC",82299976.0960211
"Dichlorophene_BTM02818","digesterD",91101638.7433519
"Dichlorophene_BTM02818","feedpump",49201062.599252
"Dichlorophene_BTM02818","mix",17359646.2542713
"Dichlorophene_BTM02818","newdry",112579753.7571
"Dichlorophene_BTM02818","olddry",92979149.0988357
"Diclofenac","centrin",18217497.6342877
"Diclofenac","control",376276390.303871
"Diclofenac","digesterD",18134281.3909806
"Diclofenac","feedpump",43398635.5413786
"Diclofenac","mix",380755019.571318
"Diclofenac","newdry",6455068.18956459
"Diclofenac","olddry",24337534.8850748
"Diclofensine","centrin",12099372.5989777
"Diclofensine","digesterC",15751744.2290685
"Diclofensine","newdry",1899901.6382955
"Didecyl phthalate","centrin",19240218.8114479
"Didecyl phthalate","digesterA",48057412.0314538
"Didecyl phthalate","digesterB",47180909.379323
"Didecyl phthalate","digesterC",13326232.7867212
"Didecyl phthalate","feedpump",31825334.7978717
"Didecyl phthalate","olddry",17352986.2438312
"Didecyldimethylammonium","centrin",1317413039.79839
"Didecyldimethylammonium","control",179281579.36487
"Didecyldimethylammonium","digesterA",3016690683.94929
"Didecyldimethylammonium","digesterB",2130713858.94614
"Didecyldimethylammonium","digesterC",1719717921.26033
"Didecyldimethylammonium","digesterD",2185094745.67539
"Didecyldimethylammonium","feedpump",1731219274.53331
"Didecyldimethylammonium","mix",726272534.866411
"Didecyldimethylammonium","newdry",1907027390.85714
"Didecyldimethylammonium","olddry",1743150668.49953
"Dienogest","olddry",24458562.3076648
"Diethyl maleate","control",9971194.1973269
"Diethyl maleate","feedpump",38982861.9130241
"Diethyl maleate","mix",51034857.706341
"Diethylpropion","olddry",74608781.364046
"Digitoxigenin","centrin",16010729.5538931
"Digitoxigenin","digesterD",9293996.66627363
"Digitoxigenin","newdry",19121037.9402658
"Dihexylamine","digesterA",7699558.53646996
"Dihexylamine","digesterB",6480317.42953725
"Dihexylamine","feedpump",33893135.1286177
"Dihexylamine","newdry",14371008.6755566
"Dihomo-γ-linolenic acid ethyl ester","centrin",67622903.2279745
"Dihomo-γ-linolenic acid ethyl ester","control",125393225.001967
"Dihomo-γ-linolenic acid ethyl ester","digesterA",69059184.4464514
"Dihomo-γ-linolenic acid ethyl ester","digesterB",55710459.6610651
"Dihomo-γ-linolenic acid ethyl ester","digesterD",42350492.6519438
"Dihomo-γ-linolenic acid ethyl ester","feedpump",104111977.152996
"Dihomo-γ-linolenic acid ethyl ester","mix",142306202.655163
"Dihomo-γ-linolenic acid ethyl ester","newdry",41599550.9379948
"Dihomo-γ-linolenic acid ethyl ester","olddry",73236214.5301286
"Dihomo-γ-linolenic acid methyl ester","centrin",26505398.8969691
"Dihomo-γ-linolenic acid methyl ester","digesterA",64849461.8295638
"Dihomo-γ-linolenic acid methyl ester","digesterB",226574599.7768
"Dihomo-γ-linolenic acid methyl ester","digesterC",59303968.5431187
"Dihomo-γ-linolenic acid methyl ester","digesterD",27196000.9122753
"Dihomo-γ-linolenic acid methyl ester","newdry",28764330.0727688
"Dihomo-γ-linolenic acid methyl ester","olddry",49440757.6168545
"Dihydrocodeine","feedpump",5984127.25771366
"Dihydrocodeine","newdry",4390557.65115715
"Dihydroergocriptine","control",21243624.390459
"Dihydrotamoxifen","mix",16299595.9454885
"Diisobutyl adipate","centrin",3939785.38154364
"Diisobutyl adipate","control",28569631.7624843
"Diisobutyl adipate","digesterA",3379279.18170836
"Diisobutyl adipate","feedpump",8663960.14535816
"Diisobutyl adipate","mix",14605256.9109594
"Diisobutyl adipate","olddry",3626023.29117398
"Diltiazem","feedpump",24874798.1492766
"Dimenoxadol","centrin",5531983.78022522
"Dimenoxadol","digesterA",5284566.72438286
"Dimenoxadol","digesterB",4291836.29754009
"Dimenoxadol","digesterC",4841167.59044256
"Dimenoxadol","newdry",6214852.42085825
"Dimethylacetildenafil","feedpump",9740900.70657087
"Dinitrocarbanilide","control",16444837.1792465
"Diosgenin","feedpump",14398877.9712978
"Diosgenin","mix",38827475.0463723
"Diosgenin","newdry",9511962.0545483
"Diosgenin","olddry",27478683.6647429
"Dipropyltryptamine","centrin",37613811.9905636
"Dipropyltryptamine","digesterB",11166074.5765241
"Dipropyltryptamine","digesterC",46195989.5493996
"Dipropyltryptamine","digesterD",60247796.3062201
"Dipropyltryptamine","feedpump",29655785.7662116
"Dipropyltryptamine","newdry",77954998.2817176
"Dipropyltryptamine","olddry",36056427.9310674
"Dipyridamole","centrin",13751952.7039701
"Dipyridamole","digesterA",17470515.6190792
"Dipyridamole","digesterC",8570338.32423872
"Dipyridamole","digesterD",11350009.801144
"Dipyridamole","feedpump",21107089.0273786
"Dipyridamole","newdry",10374552.4989316
"Disperse blue 26","feedpump",12814597.1625923
"Disperse blue 26","olddry",6742525.57528818
"Disperse red 1","centrin",11240270.7078909
"Disperse red 1","digesterB",7945551.15680683
"Disperse red 1","digesterD",9937280.30073347
"Disperse red 1","feedpump",9746214.61996395
"Disperse red 1","newdry",10454750.8108049
"Disperse red 1","olddry",4195748.09903212
"Docosahexaenoic acid","centrin",84799841.920017
"Docosahexaenoic acid","digesterA",13980807.3787646
"Docosahexaenoic acid","digesterC",88000968.3590759
"Docosahexaenoic acid","digesterD",40433633.8564795
"Docosahexaenoic acid","mix",38225932.6125294
"Docosahexaenoic acid","newdry",25347648.1145128
"Docosahexaenoic acid ethyl ester","centrin",321867011.107873
"Docosahexaenoic acid ethyl ester","digesterA",53451082.6476398
"Docosahexaenoic acid ethyl ester","digesterB",50910726.8502708
"Docosahexaenoic acid ethyl ester","digesterC",260604786.107705
"Docosahexaenoic acid ethyl ester","digesterD",378332978.006412
"Docosahexaenoic acid ethyl ester","feedpump",661547691.181635
"Docosahexaenoic acid ethyl ester","newdry",252396497.767505
"Docosahexaenoic acid ethyl ester","olddry",54744268.7020277
"Docosanamide","centrin",58348622.4342574
"Docosanamide","digesterA",92105778.255545
"Docosanamide","digesterB",134855044.619475
"Docosanamide","digesterC",94869766.0639663
"Docosanamide","digesterD",87970634.1059268
"Docosanamide","feedpump",11167174.8647844
"Docosanamide","newdry",93555536.3525945
"Docosanamide","olddry",94734186.8920847
"Dodecyltrimethylammonium","centrin",706014700.565601
"Dodecyltrimethylammonium","control",29645556.9408503
"Dodecyltrimethylammonium","digesterA",308388386.531642
"Dodecyltrimethylammonium","digesterB",214999828.173073
"Dodecyltrimethylammonium","digesterC",819155254.966428
"Dodecyltrimethylammonium","digesterD",1629782431.95596
"Dodecyltrimethylammonium","feedpump",1754048677.03905
"Dodecyltrimethylammonium","mix",117091603.377859
"Dodecyltrimethylammonium","newdry",566531325.918976
"Dodecyltrimethylammonium","olddry",296480679.700552
"Dodine","centrin",12037208.5444724
"Dodine","feedpump",17169373.0550178
"Dolastatin 10_BTM03992","mix",11622200.8238189
"Dolutegravir","centrin",15694354.4706713
"Dolutegravir","digesterA",11593368.9414375
"Dolutegravir","digesterB",13217968.2358253
"Dolutegravir","digesterC",16923039.7621102
"Dolutegravir","digesterD",15960305.4898855
"Dolutegravir","feedpump",9975027.3915617
"Dolutegravir","newdry",22458559.2091845
"Dolutegravir","olddry",23256837.4061608
"Dopexamine","digesterB",5167713.52480335
"Doxercalciferol","digesterA",38131064.4989575
"Doxercalciferol","newdry",8393099.3692878
"Drofenine","control",2319746.85425358
"Drofenine","mix",42830101.2405954
"Dromostanolone","centrin",15337205.04523
"Dromostanolone","digesterB",8661920.21839952
"Dromostanolone","digesterC",25402890.8837631
"Dromostanolone","digesterD",22687339.9408113
"Dromostanolone","feedpump",57737864.2493681
"Dromostanolone","newdry",20363113.4626434
"Dromostanolone","olddry",21839152.4660662
"Dromostanolone proprionate","centrin",53357167.2028763
"Dromostanolone proprionate","digesterC",58057683.6192463
"Dromostanolone proprionate","digesterD",58533530.3995117
"Dromostanolone proprionate","newdry",81106002.1731666
"Dromostanolone proprionate","olddry",9582911.57112978
"Dronedarone","digesterA",4214668.77786413
"Drospirenone","newdry",5078671.65803707
"Drospirenone","olddry",12449804.7121349
"Drotaverine","centrin",253582842.057853
"Drotaverine","digesterA",143141260.353647
"Drotaverine","digesterB",215028363.092229
"Drotaverine","digesterC",300245924.102471
"Drotaverine","digesterD",316826217.859377
"Drotaverine","feedpump",133490250.001598
"Drotaverine","newdry",303311646.425689
"Drotaverine","olddry",460765824.263323
"Efinaconazole","centrin",5915605.5336317
"Efinaconazole","digesterA",26765546.9972133
"Efinaconazole","digesterB",11402931.0145526
"Efinaconazole","mix",88078873.5016168
"Efinaconazole","newdry",36794602.9285072
"Eicosapentaenoic acid","digesterA",17478990.7958965
"Eicosapentaenoic acid ethyl ester","centrin",2067807591.68949
"Eicosapentaenoic acid ethyl ester","control",7309073.66443785
"Eicosapentaenoic acid ethyl ester","digesterC",1624421184.69082
"Eicosapentaenoic acid ethyl ester","digesterD",1413617877.65513
"Eicosapentaenoic acid ethyl ester","feedpump",47187530.7031831
"Eicosapentaenoic acid ethyl ester","newdry",2529419581.58443
"Eicosapentaenoic acid ethyl ester","olddry",691631428.419977
"Elacytarabine","centrin",23266176.0944399
"Elacytarabine","digesterA",8594702.18868284
"Elacytarabine","digesterB",14846528.6717914
"Elacytarabine","digesterD",39812847.8025931
"Elacytarabine","feedpump",7889007.24157494
"Elacytarabine","newdry",26465604.4815145
"Elacytarabine","olddry",21904376.4533825
"Elaidoylamide","centrin",4632831332.82841
"Elaidoylamide","control",2329138118.46675
"Elaidoylamide","digesterA",5296360219.38827
"Elaidoylamide","digesterB",1810999602.63049
"Elaidoylamide","digesterC",1918664459.41648
"Elaidoylamide","digesterD",3352602561.74159
"Elaidoylamide","feedpump",3524997176.68774
"Elaidoylamide","mix",45700798239.3121
"Elaidoylamide","newdry",4126984801.13204
"Elaidoylamide","olddry",4929215364.92287
"Ellagic acid","centrin",12971587.296681
"Ellagic acid","feedpump",11505295.1459411
"Ellagic acid","newdry",9205778.94786866
"Ellagic acid","olddry",8334610.11596819
"Elvitegravir","centrin",3837365.21748408
"Elvitegravir","digesterC",5543664.90476866
"Elvitegravir","newdry",10517624.5498062
"Elvitegravir","olddry",7348189.73122621
"Enalapril acid","centrin",18879801.9420215
"Enalapril acid","digesterA",12316465.4775128
"Enalapril acid","digesterB",22357121.965031
"Enalapril acid","digesterC",21903563.6877107
"Enalapril acid","digesterD",32543665.6161142
"Enalapril acid","feedpump",32027595.4945594
"Enalapril acid","newdry",19640262.2308298
"Enalapril acid","olddry",31320544.5155823
"Enrofloxacin","control",7301906.92457879
"Enzacamene","centrin",6557714.91896249
"Enzacamene","digesterB",9671412.73432958
"Enzacamene","digesterC",3851657.15487599
"Enzacamene","newdry",7052114.00835699
"Enzacamene","olddry",3586693.06800618
"Epitestosterone","mix",5029203.48505994
"Eplerenone","centrin",243566491.202807
"Eplerenone","control",982379099.172109
"Eplerenone","digesterA",224829756.322804
"Eplerenone","digesterB",172502568.153499
"Eplerenone","digesterC",93683854.6536984
"Eplerenone","digesterD",86894592.1388868
"Eplerenone","feedpump",67747556.0157913
"Eplerenone","mix",4998846935.86532
"Eplerenone","newdry",82860572.6692326
"Eplerenone","olddry",95814124.8071027
"Eprazinone","control",6452879.54588322
"Eprazinone","mix",42615522.5045199
"Ergocalciferol","centrin",62625775.4780638
"Ergocalciferol","digesterA",45057382.4419189
"Ergocalciferol","digesterB",38876440.7588906
"Ergocalciferol","digesterC",28334300.3533321
"Ergocalciferol","digesterD",47662691.4681742
"Ergocalciferol","newdry",41203200.6882826
"Erucamide","centrin",8612593.31964454
"Erucamide","control",15906886.9461164
"Erucamide","digesterA",11486563.1642662
"Erucamide","digesterB",9579321.71197036
"Erucamide","digesterC",9651804.65363839
"Erucamide","feedpump",24825204.9239889
"Erucamide","mix",83545128.5134641
"Erucamide","newdry",7823426.42397861
"Erucamide","olddry",8798008.06694752
"Erythromycin","centrin",39547047.4198002
"Erythromycin","digesterA",40763170.7194148
"Erythromycin","digesterB",46071228.4502233
"Erythromycin","digesterC",23916924.3412539
"Erythromycin","feedpump",22745131.4432285
"Erythromycin","mix",40368662.0521747
"Erythromycin","newdry",36398200.5274432
"Erythromycin","olddry",58436545.7990375
"Erythromycin B_BTM01919","digesterC",42619046.5704504
"Erythromycin B_BTM01919","digesterD",31655053.6901521
"Erythromycin B_BTM01919","mix",437448028.693629
"Esculetin","centrin",4924513.07890171
"Esculetin","digesterA",2609785.24013414
"Esculetin","digesterC",6182515.84669336
"Esculetin","digesterD",5469351.5061278
"Esculetin","newdry",5409563.50618249
"Estradiol","centrin",18692567.5640167
"Estradiol","digesterB",22320682.2714436
"Estradiol","digesterC",13157861.1071133
"Estradiol","digesterD",10340225.2161801
"Estradiol","feedpump",6629281.26696484
"Estradiol","mix",14277513.2755978
"Estradiol","newdry",8511343.30136616
"Estradiol","olddry",7140620.95472403
"Estriol","centrin",54586731.1016915
"Estriol","control",15153605.0906762
"Estriol","digesterA",11899899.7643614
"Estriol","digesterB",6363460.69975997
"Estriol","digesterC",35938502.4721447
"Estriol","digesterD",55589114.9221845
"Estriol","feedpump",53021178.319242
