"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc014_2",3634227.08366385,7.3,"2","sc014","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc020_1",9964346.9595223,6.7,"1","sc020","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc020_2",12442414.6650074,7.3,"2","sc020","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc023_1",12150449.3625728,7.8,"1","sc023","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc023_2",12569702.8482262,7.3,"2","sc023","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc15_1",7558882.81627055,8.4,"1","sc15","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc15_2",9133012.30175107,7.8,"2","sc15","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc16_1",1125929.55499074,5.3,"1","sc16","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc16_2",939478.981173575,6.4,"2","sc16","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc17_1",830592.6923935,8,"1","sc17","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc17_2",1015716.59000353,7,"2","sc17","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc18_1",6159279.7111577,8.4,"1","sc18","kps_psychoactive_substances_v2","Single match found"
643,"alpha-pyrrolidinovalerophenone_16.784","alpha-pyrrolidinovalerophenone","C15 H21 N O","Not the top hit","Partial match","Full match",0.48,231.16243,232.16971,16.784,12569702.8482262,6,84,67.3,"DDA for preferred ion","[M+H]+1","sc18_2",6925802.93889247,7.3,"2","sc18","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc012_1",797956.060101385,7.5,"1","sc012","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc012_2",659047.264136055,7.7,"2","sc012","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc013_1",2617124.08118872,7.3,"1","sc013","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc013_2",2600368.5935826,8.9,"2","sc013","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc17_1",478527.584850283,6.6,"1","sc17","kps_psychoactive_substances_v2","Single match found"
3650,"alpha-pyrrolidinovalerophenone_7.678","alpha-pyrrolidinovalerophenone","C15 H21 N O","Full match","Partial match","Full match",0.61,231.16245,232.16973,7.678,2617124.08118872,7,82.3,76.9,"DDA for preferred ion","[M+H]+1","sc17_2",506969.36269946,7.2,"2","sc17","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc001_1",1872547.09793191,8.4,"1","sc001","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc001_2",1983240.87598087,9.5,"2","sc001","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc002_1",995448.472397642,7,"1","sc002","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc002_2",1037331.9993333,7.5,"2","sc002","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_1",6016882.27739465,8.9,"1","sc003","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_2",6065254.6431165,8.4,"2","sc003","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc005_1",3879995.90357437,6.2,"1","sc005","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc005_2",3606390.77197238,7.3,"2","sc005","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",5074970.28278796,8.9,"1","sc007","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_2",5415124.5499364,7.3,"2","sc007","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",2859393.89015648,8.9,"1","sc008","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_2",2776426.27508541,7.8,"2","sc008","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_1",2053080.49073963,6.2,"1","sc009","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_2",1814322.24419047,8.9,"2","sc009","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc011_1",3543752.15966419,8.4,"1","sc011","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc011_2",3599288.29588147,9.5,"2","sc011","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc012_1",1371271.41760394,8,"1","sc012","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc012_2",1497546.16543952,7.5,"2","sc012","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc013_1",3854269.54396873,8.4,"1","sc013","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc013_2",3465947.13736558,7.8,"2","sc013","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_1",2513124.42845331,7.3,"1","sc014","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_2",2562214.59047869,5.7,"2","sc014","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",3268974.98853369,8.4,"1","sc020","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_2",3222209.86969364,8.9,"2","sc020","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",3497887.88593627,7.8,"1","sc023","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_2",3335987.30549026,7.8,"2","sc023","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_1",2369837.69361621,7.8,"1","sc15","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc15_2",2540328.90889831,9.5,"2","sc15","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_1",1098076.31683791,8,"1","sc16","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc16_2",1112632.83471173,8.6,"2","sc16","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc17_1",1172348.24841939,8,"1","sc17","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc17_2",1137672.75404021,8.6,"2","sc17","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc18_1",2131406.74989669,8.4,"1","sc18","kps_psychoactive_substances_v2","Single match found"
1519,"Alphameprodine [INN:BAN:DCF]_15.99","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","No results","Full match",0.19,275.18858,276.19586,15.99,6065254.6431165,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc18_2",2446824.69584879,7.8,"2","sc18","kps_psychoactive_substances_v2","Single match found"
2498,"Alphameprodine [INN:BAN:DCF]_17.586","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.23,275.18859,276.19587,17.586,3855933.01350692,2,78.9,8.9,"DDA for preferred ion","[M+H]+1","sc005_1",3740908.39629109,8.4,"1","sc005","kps_psychoactive_substances_v2","Single match found"
2498,"Alphameprodine [INN:BAN:DCF]_17.586","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.23,275.18859,276.19587,17.586,3855933.01350692,2,78.9,8.9,"DDA for preferred ion","[M+H]+1","sc005_2",3855933.01350692,8.4,"2","sc005","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc008_1",1759946.4273465,8.9,"1","sc008","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc008_2",1756281.38693583,8.9,"2","sc008","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc013_1",1495678.42726049,5.3,"1","sc013","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc013_2",1457191.00273574,8.6,"2","sc013","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc16_1",327826.414817874,7.4,"1","sc16","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc16_2",346689.868218326,7.4,"2","sc16","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc17_1",228818.847254121,5.8,"1","sc17","kps_psychoactive_substances_v2","Single match found"
4579,"Alphameprodine [INN:BAN:DCF]_17.755","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Full match","Not the top hit","Full match",0.2,275.18858,276.19587,17.755,2058333.60932912,2,70.7,8.5,"DDA for preferred ion","[M+H]+1","sc17_2",216072.349040213,7.4,"2","sc17","kps_psychoactive_substances_v2","Single match found"
6540,"Alphameprodine [INN:BAN:DCF]_18.944","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.26,275.1886,276.19588,18.944,1223783.54419762,2,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc005_1",1223783.54419762,5.9,"1","sc005","kps_psychoactive_substances_v2","Single match found"
6540,"Alphameprodine [INN:BAN:DCF]_18.944","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.26,275.1886,276.19588,18.944,1223783.54419762,2,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc005_2",1212423.07461985,5.3,"2","sc005","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc002_1",300618.998261384,7.4,"1","sc002","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc002_2",340253.621166192,7.9,"2","sc002","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc010_1",191304.68620263,7.4,"1","sc010","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc010_2",174834.667847295,7.6,"2","sc010","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc020_1",2357077.97232554,9.5,"1","sc020","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc020_2",2386469.17556964,8.9,"2","sc020","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc023_1",3184633.77712071,7.8,"1","sc023","kps_psychoactive_substances_v2","Single match found"
2960,"Alphameprodine [INN:BAN:DCF]_19.435","Alphameprodine [INN:BAN:DCF]","C17 H25 N O2","Not the top hit","Not the top hit","Full match",0.29,275.18861,276.19589,19.435,3219949.13879499,2,83.7,9.2,"DDA for preferred ion","[M+H]+1","sc023_2",3219949.13879499,8.9,"2","sc023","kps_psychoactive_substances_v2","Single match found"
4585,"Alphaprodine_17.373","Alphaprodine","C16 H23 N O2","Full match","Partial match","Full match",0.4,261.17298,262.18026,17.373,2053852.72162022,3,79.2,49.6,"DDA for preferred ion","[M+H]+1","sc003_1",892408.119851199,5.3,"1","sc003","kps_psychoactive_substances_v2","Multiple matches found"
4585,"Alphaprodine_17.373","Alphaprodine","C16 H23 N O2","Full match","Partial match","Full match",0.4,261.17298,262.18026,17.373,2053852.72162022,3,79.2,49.6,"DDA for preferred ion","[M+H]+1","sc003_2",714341.21862468,8,"2","sc003","kps_psychoactive_substances_v2","Multiple matches found"
8565,"Alphaprodine_7.611","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.4,261.17298,262.18026,7.611,595901.514602913,4,89.5,55.7,"DDA for preferred ion","[M+H]+1","sc005_1",595901.514602913,7.2,"1","sc005","kps_psychoactive_substances_v2","Multiple matches found"
8565,"Alphaprodine_7.611","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.4,261.17298,262.18026,7.611,595901.514602913,4,89.5,55.7,"DDA for preferred ion","[M+H]+1","sc005_2",511993.097281748,7.7,"2","sc005","kps_psychoactive_substances_v2","Multiple matches found"
183,"Alphaprodine_8.813","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.31,261.17296,262.18023,8.813,32651434.2880058,4,87.9,54.7,"DDA for preferred ion","[M+H]+1","sc003_1",24888242.8575428,8.4,"1","sc003","kps_psychoactive_substances_v2","Multiple matches found"
183,"Alphaprodine_8.813","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.31,261.17296,262.18023,8.813,32651434.2880058,4,87.9,54.7,"DDA for preferred ion","[M+H]+1","sc003_2",23771521.4516715,8.4,"2","sc003","kps_psychoactive_substances_v2","Multiple matches found"
183,"Alphaprodine_8.813","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.31,261.17296,262.18023,8.813,32651434.2880058,4,87.9,54.7,"DDA for preferred ion","[M+H]+1","sc007_1",5357143.55627921,7.8,"1","sc007","kps_psychoactive_substances_v2","Multiple matches found"
183,"Alphaprodine_8.813","Alphaprodine","C16 H23 N O2","Not the top hit","Partial match","Full match",0.31,261.17296,262.18023,8.813,32651434.2880058,4,87.9,54.7,"DDA for preferred ion","[M+H]+1","sc007_2",5140180.14445224,8.9,"2","sc007","kps_psychoactive_substances_v2","Multiple matches found"
