"name","sample_location","mass_list_name","mean_area"
"5F-PB-22","sc008","kps_psychoactive_substances_v2",935103.116471791
"5F-PB-22","sc010","kps_psychoactive_substances_v2",1709399.65576761
"5F-PB-22","sc011","kps_psychoactive_substances_v2",1258356.38675626
"5F-PB-22","sc012","kps_psychoactive_substances_v2",1089769.02563028
"5F-PB-22","sc013","kps_psychoactive_substances_v2",1122575.15729727
"5F-PB-22","sc014","kps_psychoactive_substances_v2",1376154.46844479
"5F-PB-22","sc020","kps_psychoactive_substances_v2",1341557.34223233
"5F-PB-22","sc023","kps_psychoactive_substances_v2",6142055.99021141
"5F-PB-22","sc15","kps_psychoactive_substances_v2",1060833.42385945
"5F-PB-22","sc16","kps_psychoactive_substances_v2",1269350.46187974
"5F-PB-22","sc17","kps_psychoactive_substances_v2",1182199.20204039
"5F-PB-22","sc18","kps_psychoactive_substances_v2",1636408.98955285
"5F-PB-22","solution","kps_psychoactive_substances_v2",1310878.57320941
"6 β-Hydroxycortisol","sc003","mz_cloud",2133177.71201282
"6 β-Hydroxycortisol","sc004","mz_cloud",2585691.46455719
"6 β-Hydroxycortisol","sc020","mz_cloud",8268938.30111097
"6 β-Hydroxycortisol","sc023","mz_cloud",3167193.96880134
"6-(3-Methylpiperidino)[1,2,4]triazolo[4,3-b]pyridazine","sc15","mz_cloud",333311.161808774
"6-(3-Pyridyl)-1,3,5-triazine-2,4-diamine","sc014","mz_cloud",546203.560628113
"6-(3-Pyridyl)-1,3,5-triazine-2,4-diamine","sc020","mz_cloud",787291.884500774
"6-(3-Pyridyl)-1,3,5-triazine-2,4-diamine","sc023","mz_cloud",1042594.61404308
"6-(3-Pyridyl)-1,3,5-triazine-2,4-diamine","sc15","mz_cloud",688336.803683853
"6-(3-Pyridyl)-1,3,5-triazine-2,4-diamine","sc16","mz_cloud",221805.001334877
"6-(benzylamino)-3-phenyl-1,4-dihydropyridazin-4-one","sc003","mz_cloud",1452862.33633551
"6-(benzylamino)-3-phenyl-1,4-dihydropyridazin-4-one","sc004","mz_cloud",2883622.27000921
"6-(benzylamino)-3-phenyl-1,4-dihydropyridazin-4-one","sc007","mz_cloud",467415.805218622
"6-(benzylamino)-3-phenyl-1,4-dihydropyridazin-4-one","sc020","mz_cloud",1138706.70754516
"6-Allyl-o-cresol","sc020","itn_cyp_metabolites",2095098.67363611
"6-Aminocaproic acid","sc001","kps_pharmaceuticals_oct22",394218.334073362
"6-Aminocaproic acid","sc002","kps_pharmaceuticals_oct22",973889.954145522
"6-Aminocaproic acid","sc005","kps_pharmaceuticals_oct22",129766.927137463
"6-Aminocaproic acid","sc010","kps_pharmaceuticals_oct22",315517.691158518
"6-Aminocaproic acid","sc011","kps_pharmaceuticals_oct22",389804.358131782
"6-Aminocaproic acid","sc17","kps_pharmaceuticals_oct22",123464.109242459
"6-Aza-Uridine Monophosphate","sc003","kps_pharmaceuticals_oct22",1396177.51263751
"6-Aza-Uridine Monophosphate","sc004","kps_pharmaceuticals_oct22",1570461.19652434
"6-Aza-Uridine Monophosphate","sc007","kps_pharmaceuticals_oct22",841824.009865194
"6-Chloro-N2,N3-diethylquinoxaline-2,3-diamine","sc007","mz_cloud",385134.439605454
"6-Chloro-N2,N3-diethylquinoxaline-2,3-diamine","sc18","mz_cloud",178887.90188947
"6-Deoxyerythronolide B","sc009","kps_pharmaceuticals_oct22",6201814.80884338
"6-Hydroxymelatonin","sc014","mz_cloud",677903.186223397
"6-Hydroxymelatonin","sc023","mz_cloud",2731042.62144413
"6-Hydroxymelatonin","sc15","mz_cloud",1819201.25822281
"6-Hydroxymelatonin","sc16","mz_cloud",598008.527277509
"6-Methoxyquinoline","sc002","mz_cloud",181434.360750674
"6-Methoxyquinoline","sc003","mz_cloud",3333650.95971527
"6-Methoxyquinoline","sc004","mz_cloud",3040193.24692779
"6-Methoxyquinoline","sc007","mz_cloud",1732603.1797111
"6-Methoxyquinoline","sc009","mz_cloud",2823892.94290203
"6-Methoxyquinoline","sc013","mz_cloud",966911.720772603
"6-Methoxyquinoline","sc16","mz_cloud",913749.370061801
"6-Methyl-2-pyridinemethanol","sc002","mz_cloud",187007.178241116
"6-Methyl-2-pyridinemethanol","sc005","mz_cloud",183152.560739414
"6-Methyl-2-pyridinemethanol","sc007","mz_cloud",1204529.88415178
"6-Methyl-2-pyridinemethanol","sc010","mz_cloud",1858208.95309417
"6-Methyl-2-pyridinemethanol","sc013","mz_cloud",1942979.96194695
"6-Methyl-2-pyridinemethanol","sc014","mz_cloud",2598296.93557691
"6-Methyl-2-pyridinemethanol","sc020","mz_cloud",1654733.93855441
"6-Methyl-2-pyridinemethanol","sc023","mz_cloud",1620228.13234149
"6-Methyl-2-pyridinemethanol","sc15","mz_cloud",2514533.88903355
"6-Methyl-2-pyridinemethanol","sc18","mz_cloud",391124.738929541
"6-Morpholinopurine","sc003","kps_pharmaceuticals_oct22",1238056.80941701
"6-Morpholinopurine","sc004","kps_pharmaceuticals_oct22",1409344.87542572
"6-Morpholinopurine","sc008","kps_pharmaceuticals_oct22",784432.097613594
"6-Morpholinopurine","sc020","kps_pharmaceuticals_oct22",603272.060110803
"6-Morpholinopurine","sc023","kps_pharmaceuticals_oct22",865430.236810988
"6-Morpholinopurine","sc15","kps_pharmaceuticals_oct22",1131142.49226736
"6-Morpholinopurine","sc16","kps_pharmaceuticals_oct22",333794.204822235
"6-Phenoxynicotinic acid","qc15x","mz_cloud",1421902.16672889
"6-Phenoxynicotinic acid","sc001","mz_cloud",510429.072178324
"6-Phenoxynicotinic acid","sc005","mz_cloud",972218.589098336
"6-Phenoxynicotinic acid","sc008","mz_cloud",181443.587381406
"6-Phenoxynicotinic acid","sc009","mz_cloud",751622.546758703
"6-Phenoxynicotinic acid","sc010","mz_cloud",562716.183843445
"6-Phenoxynicotinic acid","sc011","mz_cloud",791652.388838402
"6-Phenoxynicotinic acid","sc012","mz_cloud",460078.717888668
"6-Phenoxynicotinic acid","sc013","mz_cloud",15476263.8926654
"6-Phenoxynicotinic acid","sc014","mz_cloud",1042925.60301068
"6-Phenoxynicotinic acid","sc15","mz_cloud",385369.822186003
"6-Phenoxynicotinic acid","sc16","mz_cloud",382926.258605682
"6-Phenoxynicotinic acid","sc17","mz_cloud",973711.10830588
"6-Phenoxynicotinic acid","sc18","mz_cloud",12192131.0368611
"6-[(dimethylamino)methylidene]-6,7,8,9-tetrahydro-5H-benzo[a]cyclohepten-5-one","sc012","mz_cloud",939435.101088599
"6-[(dimethylamino)methylidene]-6,7,8,9-tetrahydro-5H-benzo[a]cyclohepten-5-one","sc013","mz_cloud",1987972.76778225
"6-[(dimethylamino)methylidene]-6,7,8,9-tetrahydro-5H-benzo[a]cyclohepten-5-one","sc17","mz_cloud",441768.352583961
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc001","mz_cloud",4470923.67578596
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc002","mz_cloud",903143.195250334
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc003","mz_cloud",892889.344326816
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc004","mz_cloud",376292.256652914
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc008","mz_cloud",449555.746444852
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc009","mz_cloud",8885580.3580066
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc014","mz_cloud",4744525.38447935
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc023","mz_cloud",4082831.08572
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc15","mz_cloud",3553878.63903084
"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one","sc16","mz_cloud",460571.409911417
"6-methyl-4-(morpholinomethyl)-2H-chromen-2-one","sc18","mz_cloud",479784.202980286
"6beta-Naltrexol-d3","sc15","mz_cloud",13872483.968735
"6β-Oxycodol N-oxide","sc004","mz_cloud",2208034.46361848
"7,7-dimethyl-3-spiro(4,4,-dimethyl-2,6-dioxocyclohexyl)-1,2,3,4,5,6,7,8-octahydro-5-quinolinone","sc009","mz_cloud",6670331.5155661
"7,7-dimethyl-3-spiro(4,4,-dimethyl-2,6-dioxocyclohexyl)-1,2,3,4,5,6,7,8-octahydro-5-quinolinone","sc023","mz_cloud",2952544.59993821
"7,7-dimethyl-3-spiro(4,4,-dimethyl-2,6-dioxocyclohexyl)-1,2,3,4,5,6,7,8-octahydro-5-quinolinone","sc16","mz_cloud",882287.419760747
"7,8-Dihydroxy-4-methylcoumarin","sc007","mz_cloud",1187893.24682661
"7-(1-pyrrolidinyl)pyrimido[4,5-d]pyrimidin-4-amine","sc009","mz_cloud",1078327.811341
"7-(Diethylamino)-5-methyl-3-phenyl[1,3]thiazolo[4,5-d]pyrimidine-2(3H)-thione","sc007","mz_cloud",847041.623799834
"7-(β-Hydroxyethyl)theophylline","sc003","mz_cloud",1755895.34823549
"7-(β-Hydroxyethyl)theophylline","sc004","mz_cloud",2192823.60123941
"7-(β-Hydroxyethyl)theophylline","sc007","mz_cloud",2958692.11163417
"7-(β-Hydroxyethyl)theophylline","sc020","mz_cloud",2676262.46262173
"7-(β-Hydroxyethyl)theophylline","sc15","mz_cloud",1495670.43889379
"7-(β-Hydroxyethyl)theophylline","sc16","mz_cloud",264310.300344089
"7-Hydroxycoumarine","qc15x","mz_cloud",22053366.0309487
"7-Hydroxycoumarine","sc001","mz_cloud",524681586.038147
"7-Hydroxycoumarine","sc002","mz_cloud",227194582.494255
"7-Hydroxycoumarine","sc003","mz_cloud",896175775.210765
"7-Hydroxycoumarine","sc004","mz_cloud",8661762.40564905
"7-Hydroxycoumarine","sc007","mz_cloud",926535.174359633
"7-Hydroxycoumarine","sc008","mz_cloud",5788863.4672481
"7-Hydroxycoumarine","sc010","mz_cloud",1294324.89400991
"7-Hydroxycoumarine","sc011","mz_cloud",2979626.26471217
"7-Hydroxycoumarine","sc012","mz_cloud",1683239.05188442
"7-Hydroxycoumarine","sc013","mz_cloud",1633735.10976626
"7-Hydroxycoumarine","sc014","mz_cloud",5764319.84913128
"7-Hydroxycoumarine","sc020","mz_cloud",3623699.09966748
"7-Hydroxycoumarine","sc023","mz_cloud",1766335.86398019
"7-Hydroxycoumarine","sc16","mz_cloud",1580985.28716412
"7-Hydroxycoumarine","sc17","mz_cloud",1785307.47443477
"7-Hydroxycoumarine","sc18","mz_cloud",3475919.49123748
"7-cyano-7-deazaguanine","sc004","kps_pharmaceuticals_oct22",204441.845948334
"7-hydroxy-staurosporine","sc003","itn_cyp_metabolites",6614482.82854927
"7-hydroxy-staurosporine","sc004","itn_cyp_metabolites",7636117.07752401
"7-hydroxy-staurosporine","sc007","itn_cyp_metabolites",10043739.6294139
"7-hydroxy-staurosporine","sc020","itn_cyp_metabolites",6273141.43994756
"7-hydroxy-staurosporine","sc023","itn_cyp_metabolites",1000877.86062535
"7-hydroxy-staurosporine","sc16","itn_cyp_metabolites",180230.845556113
"8-Chloro-2-phenyl-6-(trifluoromethyl)imidazo[1,2-a]pyridine","sc003","mz_cloud",302873.489692676
"8-Chloro-2-phenyl-6-(trifluoromethyl)imidazo[1,2-a]pyridine","sc004","mz_cloud",370860.458063099
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","sc003","kps_psychoactive_substances_v2",2342162.49671221
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","sc004","kps_psychoactive_substances_v2",6424248.76267738
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","sc008","kps_psychoactive_substances_v2",642115.21221324
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","sc013","kps_psychoactive_substances_v2",3415388.12236597
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","sc16","kps_psychoactive_substances_v2",938503.076792514
"8-Hydroxy-delta(9)-tetrahydrocannabinol (OH-THC)","solution","kps_psychoactive_substances_v2",2665552.3150061
"8-Hydroxychinolin","sc001","itn_kps",484937.208322206
"8-Hydroxychinolin","sc002","itn_kps",559960.965154882
"8-Hydroxychinolin","sc003","itn_kps",3177770.00748722
"8-Hydroxychinolin","sc004","itn_kps",2566449.70897825
"8-Hydroxychinolin","sc005","itn_kps",974841.132968034
"8-Hydroxychinolin","sc007","itn_kps",1092589.86731417
"8-Hydroxychinolin","sc008","itn_kps",884192.336863019
"8-Hydroxychinolin","sc009","itn_kps",1366343.93428054
"8-Hydroxychinolin","sc010","itn_kps",1168917.11186585
"8-Hydroxychinolin","sc011","itn_kps",1674905.0796453
"8-Hydroxychinolin","sc013","itn_kps",4655283.97280997
"8-Hydroxychinolin","sc020","itn_kps",660415.903549846
"8-Hydroxychinolin","sc023","itn_kps",1749455.02933007
"8-Hydroxychinolin","sc18","itn_kps",925487.984032684
"8-Hydroxyquinoline_BTM04160","sc003","itn_cyp_metabolites",3790061.69170308
"8-Hydroxyquinoline_BTM04160","sc004","itn_cyp_metabolites",4332911.7625447
"8-Hydroxyquinoline_BTM04160","sc007","itn_cyp_metabolites",2363413.45507493
"8-Hydroxyquinoline_BTM04160","sc008","itn_cyp_metabolites",988690.423623169
"8-Hydroxyquinoline_BTM04160","sc013","itn_cyp_metabolites",719460.417897632
"8-Hydroxyquinoline_BTM04160","sc014","itn_cyp_metabolites",607320.27719365
"8-Hydroxyquinoline_BTM04160","sc020","itn_cyp_metabolites",2465579.94588222
"8-Hydroxyquinoline_BTM04160","sc023","itn_cyp_metabolites",1820360.26840134
"8-Hydroxyquinoline_BTM04160","sc16","itn_cyp_metabolites",921230.345524669
"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","sc014","mz_cloud",1451157.54865535
"8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid","sc15","mz_cloud",1064398.18672032
"9-Methylguanine","sc004","kps_pharmaceuticals_oct22",1676245.05150585
"9-Methylguanine","sc007","kps_pharmaceuticals_oct22",2230537.95182874
"9-Methylguanine","sc013","kps_pharmaceuticals_oct22",116906.122381829
"9-n-phenylmethylamino-tacrine","sc007","kps_pharmaceuticals_oct22",11362755.5704192
"9-n-phenylmethylamino-tacrine","sc011","kps_pharmaceuticals_oct22",1037704.89098446
"9-n-phenylmethylamino-tacrine","sc18","kps_pharmaceuticals_oct22",123706.95734402
"AB-CHMINACA metabolite M4","sc014","mz_cloud",3800706.28624174
"AB-CHMINACA metabolite M5A","sc003","mz_cloud",2228789.29676185
"AB-CHMINACA metabolite M5A","sc004","mz_cloud",1775137.45290135
"AB-CHMINACA metabolite M5A","sc014","mz_cloud",1116458.32079092
"AB-CHMINACA metabolite M5A","sc15","mz_cloud",2085832.61699633
"AB-CHMINACA metabolite M5A","sc16","mz_cloud",1541587.34772639
"AH 7921","sc007","kps_psychoactive_substances_v2",2162689.21034097
"ALGINIC ACID","sc003","kps_pharmaceuticals_oct22",4853770.65036123
"ALGINIC ACID","sc004","kps_pharmaceuticals_oct22",4428881.71802967
"AM-1235","sc001","kps_psychoactive_substances_v2",1710584.66592261
"AM-1235","sc002","kps_psychoactive_substances_v2",220162.910427005
"AM-1235","sc008","kps_psychoactive_substances_v2",1310154.03700919
"AM-1235","sc010","kps_psychoactive_substances_v2",2843110.45814231
"AM-1235","sc011","kps_psychoactive_substances_v2",1272529.24264055
"AM-1235","sc013","kps_psychoactive_substances_v2",1117172.94643866
"AM-1235","sc014","kps_psychoactive_substances_v2",4420096.09388682
"AM-1235","sc023","kps_psychoactive_substances_v2",7952787.00754146
"AM-1235","sc15","kps_psychoactive_substances_v2",6077918.94681744
"AM-1235","sc16","kps_psychoactive_substances_v2",1309669.68511819
"AM-1235","sc17","kps_psychoactive_substances_v2",769537.886524993
"AM-1235","sc18","kps_psychoactive_substances_v2",1736382.87177888
"AM-2201","sc003","kps_psychoactive_substances_v2",1451325.29531361
"APP-FUBINACA","sc010","kps_psychoactive_substances_v2",361818.677818121
"APP-FUBINACA","sc18","kps_psychoactive_substances_v2",412697.744885888
"Abacavir","sc002","kps_pharmaceuticals_oct22",419635.386763405
"Abacavir","sc004","kps_pharmaceuticals_oct22",4375179.18679178
"Abacavir","sc008","kps_pharmaceuticals_oct22",9582093.45442552
"Abacavir","sc020","kps_pharmaceuticals_oct22",632585.781141037
"Abacavir","sc15","kps_pharmaceuticals_oct22",257663.530789891
"Abacavir","solution","kps_pharmaceuticals_oct22",99711867.1847462
"Abafungin","sc004","kps_pharmaceuticals_oct22",361078.578678521
"Abafungin","sc009","kps_pharmaceuticals_oct22",1207772.681649
"Acetaminophen","sc009","kps_pharmaceuticals_oct22",1368955.65115378
"Acetaminophen","sc010","kps_pharmaceuticals_oct22",4420166.94209121
"Acetaminophen","sc014","kps_pharmaceuticals_oct22",2881427.68063418
"Acetanilide","sc009","mz_cloud",1345124.72366937
"Acetanilide","sc013","mz_cloud",1192685.10580907
"Acetobutolol","sc008","kps_pharmaceuticals_oct22",212116.328750816
"Acetobutolol","sc020","kps_pharmaceuticals_oct22",2431323.93723032
"Acetobutolol","solution","kps_pharmaceuticals_oct22",231288.990107751
"Acetohexamide","sc003","kps_pharmaceuticals_oct22",1640742.86515907
"Acetohexamide","sc004","kps_pharmaceuticals_oct22",1723515.89690862
"Acetohexamide","sc007","kps_pharmaceuticals_oct22",1096022.11950427
"Acetovanillone","sc001","itn_cyp_metabolites",1255949.55009354
"Acetovanillone","sc004","itn_cyp_metabolites",1848159.71108586
"Acetovanillone","sc005","itn_cyp_metabolites",1814922.90024447
"Acetovanillone","sc010","itn_cyp_metabolites",1606753.82470615
"Acetovanillone","sc011","itn_cyp_metabolites",1282912.4177456
"Acetovanillone","sc012","itn_cyp_metabolites",1530702.59179898
"Acetovanillone","sc16","itn_cyp_metabolites",1041490.37842974
"Acetovanillone","sc17","itn_cyp_metabolites",1244519.04223762
"Acetovanillone","sc18","itn_cyp_metabolites",1301448.41922003
"Acetovanillone","solution","itn_cyp_metabolites",1220469.89656708
"Acetyl sulfamethoxypyrazine","sc003","itn_kps",557342.277551
"Acetyl sulfamethoxypyrazine","sc004","itn_kps",650809.489843679
"Acetylfentanyl","sc023","kps_psychoactive_substances_v2",5934035.36803854
"Acetylpromazine","sc008","kps_pharmaceuticals_oct22",407498.127533967
"Acetylpromazine","sc011","kps_pharmaceuticals_oct22",526931.485209426
"Acetylpromazine","sc012","kps_pharmaceuticals_oct22",228434.828202505
"Acetylpromazine","sc18","kps_pharmaceuticals_oct22",165737.629696753
"Acitretin","solution","kps_pharmaceuticals_oct22",1524719.78700542
"Aconitine","sc002","mz_cloud",417060.563051822
"Acridine","sc003","mz_cloud",6304405.34494301
"Acridine","sc004","mz_cloud",8034405.82830445
"Acridine","sc007","mz_cloud",4048931.25135241
"Acridine","sc008","mz_cloud",4648382.58041156
"Acridine","sc014","mz_cloud",3550728.82877854
"Acridine","sc020","mz_cloud",5050622.5000038
"Acridine","sc023","mz_cloud",2425543.8246216
"Acridine","sc15","mz_cloud",2428822.80092625
"Acridine","sc16","mz_cloud",1440971.06314533
"Actinobolin","sc003","itn_kps",65040175.0873418
"Actinobolin","sc004","itn_kps",87076648.8845875
"Actinobolin","sc007","itn_kps",237467940.453589
"Actinobolin","sc008","itn_kps",9620383.1102905
"Actinobolin","sc020","itn_kps",52513958.5605478
"Actinobolin_BTM03516","sc007","itn_cyp_metabolites",1207701.4593309
"Actinonin_BTM02734","sc007","itn_cyp_metabolites",4303654.01188929
"Actinonin_BTM02734","sc020","itn_cyp_metabolites",2528190.71191276
"Adefovir","sc009","kps_pharmaceuticals_oct22",2242659.86335149
"Adefovir","sc014","kps_pharmaceuticals_oct22",888878.617997029
"Adefovir","sc020","kps_pharmaceuticals_oct22",398842.41304252
"Adefovir","sc023","kps_pharmaceuticals_oct22",1051647.72630221
"Adefovir","sc15","kps_pharmaceuticals_oct22",1007860.09648826
"Adenine","sc002","kps_pharmaceuticals_oct22",3784070.89685299
"Adenine","sc003","kps_pharmaceuticals_oct22",2935680.83683876
"Adenine","sc004","kps_pharmaceuticals_oct22",3168045.96716761
"Adenine","sc005","kps_pharmaceuticals_oct22",1189230.08308995
"Adenine","sc007","kps_pharmaceuticals_oct22",653418.480639252
"Adenine","sc008","kps_pharmaceuticals_oct22",718806.7924468
"Adenine","sc011","kps_pharmaceuticals_oct22",740559.906649611
"Adenine","sc013","kps_pharmaceuticals_oct22",1100595.27177679
"Adenine","sc014","kps_pharmaceuticals_oct22",2279088.21410505
"Adenine","sc020","kps_pharmaceuticals_oct22",546233.367446327
"Adenine","sc023","kps_pharmaceuticals_oct22",662545.273523065
"Adenine","sc15","kps_pharmaceuticals_oct22",462212.536205149
"Adenine","sc18","kps_pharmaceuticals_oct22",642521.317934313
"Adrenochrome","sc009","kps_pharmaceuticals_oct22",948919.10095975
"Afzelin","sc18","mz_cloud",420752.383850632
"Albendazole oxide","sc003","kps_pharmaceuticals_oct22",937307.235992001
"Albendazole oxide","sc004","kps_pharmaceuticals_oct22",1394058.5620262
"Albendazole oxide","sc007","kps_pharmaceuticals_oct22",3756751.46453466
"Alfacalcidol","sc002","kps_pharmaceuticals_oct22",369404.190850575
"Alfacalcidol","sc003","kps_pharmaceuticals_oct22",1270322.47515527
"Alfacalcidol","sc004","kps_pharmaceuticals_oct22",1647941.56727102
"Alfacalcidol","sc007","kps_pharmaceuticals_oct22",3903359.95558198
"Alfacalcidol","sc008","kps_pharmaceuticals_oct22",753173.665509842
"Alfacalcidol","sc011","kps_pharmaceuticals_oct22",144931.866622136
"Alfacalcidol","sc023","kps_pharmaceuticals_oct22",481798.428750784
"Alfacalcidol","sc15","kps_pharmaceuticals_oct22",404779.655826374
"Alfacalcidol","sc17","kps_pharmaceuticals_oct22",166133.141094746
"Allobarbital","sc009","kps_pharmaceuticals_oct22",441440.764389751
"Allobarbital","sc014","kps_pharmaceuticals_oct22",415093.909119348
"Allobarbital","sc023","kps_pharmaceuticals_oct22",2731401.84143738
"Allobarbital","sc15","kps_pharmaceuticals_oct22",603750.297984237
"Allomycin","sc001","itn_kps",10751523.3726302
"Allomycin","sc002","itn_kps",2527376.53843434
"Allomycin","sc003","itn_kps",4147631.66434667
"Allomycin","sc004","itn_kps",5035517.77110298
"Allomycin","sc005","itn_kps",4185529.51460208
"Allomycin","sc007","itn_kps",2504073.78790485
"Allomycin","sc008","itn_kps",2265683.0019129
"Allomycin","sc009","itn_kps",2669203.21140386
"Allomycin","sc010","itn_kps",17788169.2098633
"Allomycin","sc011","itn_kps",6872259.41968986
"Allomycin","sc012","itn_kps",3413832.96628018
"Allomycin","sc013","itn_kps",4478038.8830849
"Allomycin","sc014","itn_kps",4412451.20025578
"Allomycin","sc020","itn_kps",5196253.21661305
"Allomycin","sc023","itn_kps",23251929.6587031
"Allomycin","sc15","itn_kps",2355533.16742752
"Allomycin","sc16","itn_kps",2627902.99753145
"Allomycin","sc17","itn_kps",3212720.98734851
"Allomycin","sc18","itn_kps",4431114.06709363
"Allomycin","solution","itn_kps",2769730.32371509
"Allopurinol","sc002","kps_pharmaceuticals_oct22",3773537.45858128
"Allopurinol","sc003","kps_pharmaceuticals_oct22",2530577.12145768
"Allopurinol","sc004","kps_pharmaceuticals_oct22",8618564.64515963
"Allopurinol","sc005","kps_pharmaceuticals_oct22",1136246.56005027
"Allopurinol","sc007","kps_pharmaceuticals_oct22",678934.285873799
"Allopurinol","sc008","kps_pharmaceuticals_oct22",415732.772631888
"Allopurinol","sc014","kps_pharmaceuticals_oct22",1298439.14314434
"Allopurinol","sc020","kps_pharmaceuticals_oct22",352858.603015771
"Allopurinol","sc023","kps_pharmaceuticals_oct22",370051.534880291
"Allopurinol","sc15","kps_pharmaceuticals_oct22",200653.965113303
"Allyl 2-(1H-benzimidazol-2-yl)-2-cyano-N-phenylethanimidothioate","sc007","mz_cloud",1369635.23734445
"Alosetron","sc003","kps_pharmaceuticals_oct22",733164.717977258
"Alosetron","sc004","kps_pharmaceuticals_oct22",1203131.35722577
"Alosetron","sc020","kps_pharmaceuticals_oct22",1199865.87914841
"Alovudine","sc013","kps_pharmaceuticals_oct22",1298728.38685529
"Alpha-Dihydroartemisinin","sc014","kps_pharmaceuticals_oct22",5208308.55322942
"Alpha-Dimorphecolic","sc001","kps_pharmaceuticals_oct22",332692.045198378
"Alpha-Dimorphecolic","sc010","kps_pharmaceuticals_oct22",712814.099763279
"Alpha-Dimorphecolic","sc011","kps_pharmaceuticals_oct22",2614724.72431122
"Alpha-Dimorphecolic","solution","kps_pharmaceuticals_oct22",215532.74420976
"Alpha-Methyltryptamine","sc008","kps_pharmaceuticals_oct22",2218715.24845629
"Alpha-Methyltryptamine","sc009","kps_pharmaceuticals_oct22",648146.140693112
"Alpha-Methyltryptamine","sc023","kps_pharmaceuticals_oct22",2790081.57314515
"Alpha-benzyl-aminobenzyl-phosphonic acid","sc008","kps_pharmaceuticals_oct22",1430580.75514758
"Alpha-bisabolol","sc009","kps_pharmaceuticals_oct22",62212251.1392716
"Alphameprodine [INN:BAN:DCF]","qc15x","kps_psychoactive_substances_v2",1198259.13657631
"Alphameprodine [INN:BAN:DCF]","sc001","kps_psychoactive_substances_v2",1872547.09793191
"Alphameprodine [INN:BAN:DCF]","sc002","kps_psychoactive_substances_v2",995448.472397642
"Alphameprodine [INN:BAN:DCF]","sc003","kps_psychoactive_substances_v2",6016882.27739465
"Alphameprodine [INN:BAN:DCF]","sc004","kps_psychoactive_substances_v2",5992379.86781826
"Alphameprodine [INN:BAN:DCF]","sc005","kps_psychoactive_substances_v2",3879995.90357437
"Alphameprodine [INN:BAN:DCF]","sc007","kps_psychoactive_substances_v2",5074970.28278796
"Alphameprodine [INN:BAN:DCF]","sc008","kps_psychoactive_substances_v2",2859393.89015648
"Alphameprodine [INN:BAN:DCF]","sc009","kps_psychoactive_substances_v2",2053080.49073963
"Alphameprodine [INN:BAN:DCF]","sc010","kps_psychoactive_substances_v2",191304.68620263
"Alphameprodine [INN:BAN:DCF]","sc011","kps_psychoactive_substances_v2",3543752.15966419
"Alphameprodine [INN:BAN:DCF]","sc012","kps_psychoactive_substances_v2",1371271.41760394
"Alphameprodine [INN:BAN:DCF]","sc013","kps_psychoactive_substances_v2",3854269.54396873
"Alphameprodine [INN:BAN:DCF]","sc014","kps_psychoactive_substances_v2",2513124.42845331
"Alphameprodine [INN:BAN:DCF]","sc020","kps_psychoactive_substances_v2",3268974.98853369
"Alphameprodine [INN:BAN:DCF]","sc023","kps_psychoactive_substances_v2",3497887.88593627
"Alphameprodine [INN:BAN:DCF]","sc15","kps_psychoactive_substances_v2",2369837.69361621
"Alphameprodine [INN:BAN:DCF]","sc16","kps_psychoactive_substances_v2",1098076.31683791
"Alphameprodine [INN:BAN:DCF]","sc17","kps_psychoactive_substances_v2",1172348.24841939
"Alphameprodine [INN:BAN:DCF]","sc18","kps_psychoactive_substances_v2",2131406.74989669
"Alphanaphthylalanine","sc004","kps_pharmaceuticals_oct22",708498.165877933
"Alphanaphthylalanine","sc020","kps_pharmaceuticals_oct22",4471893.04382818
"Alphaprodine","sc003","kps_psychoactive_substances_v2",24888242.8575428
"Alphaprodine","sc004","kps_psychoactive_substances_v2",32651434.2880058
"Alphaprodine","sc005","kps_psychoactive_substances_v2",595901.514602913
"Alphaprodine","sc007","kps_psychoactive_substances_v2",5357143.55627921
"Alphaprodine","sc008","kps_psychoactive_substances_v2",1209923.628389
"Alphaprodine","sc020","kps_psychoactive_substances_v2",3369332.65721557
"Alphaxalone","sc013","kps_psychoactive_substances_v2",1230930.1903485
